ptg000003l	60698	285	ptg000003l	XM_042631674.1	84.106	302	40	8	85829	86126	410	113	3.55e-68
ptg000004l	2894000	496	ptg000004l	OK513182.1	77.434	873	170	20	59335	60190	2500	3362	1.23e-131
ptg000004l	160068	494	ptg000004l	EU123946.1	89.620	395	32	8	3029733	3030119	15422	15815	4.42e-131
ptg000004l	574566	449	ptg000004l	XM_005650575.1	88.798	366	41	0	1263480	1263845	103	468	9.70e-118
ptg000004l	574566	448	ptg000004l	XM_005644163.1	88.950	362	40	0	1263480	1263841	331	692	3.49e-117
ptg000004l	206008	427	ptg000004l	XM_025954887.1	87.705	366	45	0	1263480	1263845	688	1053	4.54e-111
ptg000004l	206008	427	ptg000004l	XM_025954886.1	87.705	366	45	0	1263480	1263845	688	1053	4.54e-111
ptg000004l	145388	427	ptg000004l	XM_014044992.1	87.705	366	45	0	1263480	1263845	559	924	4.54e-111
ptg000004l	89674	427	ptg000004l	XM_047232691.1	87.705	366	45	0	1263480	1263845	1368	1733	4.54e-111
ptg000004l	38727	427	ptg000004l	XM_039948201.1	87.705	366	45	0	1263480	1263845	494	859	4.54e-111
ptg000004l	89674	425	ptg000004l	XM_047232698.1	87.845	362	44	0	1263480	1263841	1368	1729	1.63e-110
ptg000005c	160068	4226	ptg000005c	EU123975.1	99.231	2342	18	0	135119	137460	3851	1510	0.0
ptg000005c	1825957	3801	ptg000005c	NC_045839.1	96.795	2278	72	1	131791	134067	197425	195148	0.0
ptg000005c	160068	3160	ptg000005c	EU123971.1	95.514	1984	77	2	149187	151158	8867	6884	0.0
ptg000005c	160068	2946	ptg000005c	EU123974.1	97.782	1713	30	6	73285	74994	2246	539	0.0
ptg000005c	160068	2865	ptg000005c	EU123982.1	98.351	1637	18	5	175998	177625	1887	251	0.0
ptg000005c	3171	2724	ptg000005c	KM462861.1	86.479	2485	333	3	72432	74915	111850	114332	0.0
ptg000005c	160068	2715	ptg000005c	EU123967.1	99.203	1506	12	0	61795	63300	414	1919	0.0
ptg000005c	312850	2643	ptg000005c	KM462871.1	86.163	2450	335	3	72443	74890	33027	30580	0.0
ptg000005c	312850	2638	ptg000005c	KM821265.1	86.135	2445	339	0	72443	74887	106368	108812	0.0
ptg000005c	160068	2628	ptg000005c	EU123988.1	98.268	1501	26	0	32143	33643	10719	9219	0.0
ptg000006l	1825957	1011	ptg000006l	MT438955.1	82.847	1131	190	4	2910350	2911478	1148	20	0.0
ptg000006l	429245	601	ptg000006l	EF432458.1	83.917	628	101	0	503031	503658	985	358	2.47e-163
ptg000006l	429245	595	ptg000006l	EF432457.1	83.758	628	102	0	503031	503658	985	358	1.15e-161
ptg000006l	429245	590	ptg000006l	EF432456.1	83.625	629	101	2	503031	503658	985	358	5.35e-160
ptg000006l	309537	547	ptg000006l	HM748321.1	84.286	560	88	0	503031	503590	566	7	3.27e-147
ptg000006l	31312	544	ptg000006l	AB491622.1	82.448	621	109	0	503038	503658	1034	414	4.23e-146
ptg000006l	3120	531	ptg000006l	AB097505.1	82.382	613	104	4	503048	503658	1164	554	3.29e-142
ptg000006l	574566	531	ptg000006l	XM_005648561.1	82.097	620	111	0	503039	503658	1141	522	3.29e-142
ptg000006l	3068	525	ptg000006l	XM_002956312.1	81.847	628	110	4	503033	503658	1627	1002	1.53e-140
ptg000006l	3068	525	ptg000006l	XM_002953571.1	81.905	630	106	8	503033	503658	1221	596	1.53e-140
ptg000007l	1825957	8370	ptg000007l	KU716051.1	94.522	5458	242	39	2416904	2422348	124	5537	0.0
ptg000007l	33092	4239	ptg000007l	HE610126.1	89.889	3333	284	45	2408714	2412014	2840	6151	0.0
ptg000007l	1521750	4165	ptg000007l	KM020032.1	96.954	2495	53	14	2493805	2496294	1	2477	0.0
ptg000007l	1108794	3864	ptg000007l	HE610122.1	88.987	3169	290	44	2408715	2411866	3242	6368	0.0
ptg000007l	3072	3834	ptg000007l	KY364701.1	91.738	2796	178	28	2400605	2403361	3004	5785	0.0
ptg000007l	138176	3834	ptg000007l	HE610118.1	88.801	3170	298	48	2408714	2411863	703	3835	0.0
ptg000007l	3077	3699	ptg000007l	AB237642.1	93.048	2546	153	23	2409281	2411815	565	3097	0.0
ptg000007l	327073	3640	ptg000007l	DQ015734.1	88.037	3118	316	47	2400107	2403198	1	3087	0.0
ptg000007l	1108793	3552	ptg000007l	HE610120.1	92.101	2532	182	16	2409345	2411870	2936	5455	0.0
ptg000007l	225041	3544	ptg000007l	DQ015713.1	91.836	2560	182	25	2400649	2403198	506	3048	0.0
ptg000008l	2894000	483	ptg000008l	OK513182.1	82.624	564	80	10	750695	751252	9459	10010	6.98e-128
ptg000008l	1825957	409	ptg000008l	MK422492.1	89.058	329	36	0	1514861	1515189	227	555	1.20e-105
ptg000008l	300845	403	ptg000008l	JX437015.1	83.814	451	46	18	1675558	1675984	614	1061	5.59e-104
ptg000008l	479544	313	ptg000008l	EU087910.1	79.869	457	68	20	1637167	1637617	439	1	9.69e-77
ptg000008l	213370	268	ptg000008l	KY314172.1	82.838	303	49	3	1637105	1637405	476	175	2.13e-63
ptg000008l	2315456	257	ptg000008l	AP024997.1	82.492	297	48	4	1637104	1637398	1139282	1138988	4.60e-60
ptg000008l	2315456	252	ptg000008l	AP025001.1	82.060	301	49	5	1637100	1637398	729551	729254	2.14e-58
ptg000008l	257627	252	ptg000008l	OU611752.1	81.879	298	54	0	1637108	1637405	13216648	13216945	2.14e-58
ptg000008l	3055	250	ptg000008l	XM_001703010.2	82.095	296	50	3	1637101	1637394	458	164	7.71e-58
ptg000008l	192920	248	ptg000008l	OW285194.1	83.774	265	39	4	1637141	1637403	16180618	16180356	2.77e-57
ptg000009l	2894000	505	ptg000009l	OK513182.1	77.650	868	168	19	3656	4506	2500	3358	3.03e-134
ptg000009l	137520	453	ptg000009l	XM_047047493.1	80.903	576	108	2	2485760	2486334	1934	1360	1.11e-118
ptg000009l	137520	453	ptg000009l	XM_047047492.1	80.903	576	108	2	2485760	2486334	2156	1582	1.11e-118
ptg000009l	861768	433	ptg000009l	LR778273.1	77.387	796	137	39	409990	410761	49694578	49693802	1.45e-112
ptg000009l	77115	431	ptg000009l	XM_038298473.1	80.279	573	111	2	2485763	2486334	1757	1186	5.21e-112
ptg000009l	77115	431	ptg000009l	XM_038298472.1	80.279	573	111	2	2485763	2486334	2063	1492	5.21e-112
ptg000009l	28743	420	ptg000009l	XM_015391941.1	79.861	576	114	2	2485760	2486334	1717	1143	1.13e-108
ptg000009l	28743	420	ptg000009l	XM_015391940.1	79.861	576	114	2	2485760	2486334	2138	1564	1.13e-108
ptg000009l	118141	405	ptg000009l	XM_036544749.1	79.715	562	112	2	2485774	2486334	2494	1934	3.16e-104
ptg000009l	118141	405	ptg000009l	XM_036544748.1	79.715	562	112	2	2485774	2486334	2087	1527	3.16e-104
ptg000010l	2894000	542	ptg000010l	OK513182.1	78.326	872	166	18	8315	9171	2494	3357	2.15e-145
ptg000010l	300845	501	ptg000010l	KF573969.1	91.713	362	29	1	482970	483331	223	583	3.64e-133
ptg000010l	554065	289	ptg000010l	XM_005849633.1	78.571	448	88	8	1843540	1843983	948	1391	3.09e-69
ptg000010l	104103	226	ptg000010l	MT611466.1	83.673	245	35	5	3883242	3883483	836	594	2.45e-50
ptg000010l	2608996	217	ptg000010l	MN642622.1	89.143	175	17	2	701587	701759	83077	82903	1.48e-47
ptg000010l	4098	215	ptg000010l	XM_009626984.3	81.712	257	47	0	2572156	2572412	793	537	5.31e-47
ptg000010l	4098	215	ptg000010l	XM_009626983.3	81.712	257	47	0	2572156	2572412	792	536	5.31e-47
ptg000010l	4097	215	ptg000010l	NM_001325500.1	81.712	257	47	0	2572156	2572412	710	454	5.31e-47
ptg000010l	4097	215	ptg000010l	XM_016612469.1	81.712	257	47	0	2572156	2572412	790	534	5.31e-47
ptg000010l	4097	215	ptg000010l	D26602.1	81.712	257	47	0	2572156	2572412	710	454	5.31e-47
ptg000011l	2894000	490	ptg000011l	OK513182.1	77.382	871	167	22	2087366	2088217	3359	2500	3.94e-130
ptg000011l	3075	298	ptg000011l	XM_011400906.1	84.615	299	46	0	1174393	1174691	113	411	2.56e-72
ptg000011l	7955	285	ptg000011l	LR812087.1	84.722	288	40	4	1174404	1174689	35906371	35906086	2.00e-68
ptg000011l	7950	285	ptg000011l	XM_042705956.1	84.722	288	40	4	1174404	1174689	151	436	2.00e-68
ptg000011l	7955	285	ptg000011l	LR812618.1	84.722	288	40	4	1174404	1174689	32187368	32187083	2.00e-68
ptg000011l	554065	283	ptg000011l	XM_005843718.1	84.483	290	41	4	1174404	1174691	138	425	7.18e-68
ptg000011l	145388	279	ptg000011l	XM_014044649.1	84.014	294	43	4	1174393	1174684	113	404	9.29e-67
ptg000011l	7955	278	ptg000011l	OX063314.1	83.612	299	45	4	1174393	1174689	38392419	38392715	3.34e-66
ptg000011l	7955	278	ptg000011l	LR812062.1	83.612	299	45	4	1174393	1174689	37409667	37409963	3.34e-66
ptg000011l	7955	274	ptg000011l	XM_002666905.5	83.502	297	45	4	1174395	1174689	369	663	4.32e-65
ptg000012l	2894000	931	ptg000012l	OK513182.1	90.098	717	71	0	5631477	5632193	718	2	0.0
ptg000012l	31312	638	ptg000012l	AB491622.1	85.185	621	92	0	1085654	1086274	414	1034	3.59e-174
ptg000012l	429245	621	ptg000012l	EF432458.1	84.554	628	95	2	1085654	1086280	358	984	3.61e-169
ptg000012l	429245	616	ptg000012l	EF432457.1	84.395	628	96	2	1085654	1086280	358	984	1.68e-167
ptg000012l	3068	603	ptg000012l	XM_002953571.1	84.051	627	98	2	1085654	1086279	596	1221	1.31e-163
ptg000012l	429245	599	ptg000012l	EF432456.1	83.917	628	99	2	1085654	1086280	358	984	1.69e-162
ptg000012l	574566	597	ptg000012l	XM_005648561.1	84.058	621	98	1	1085654	1086273	522	1142	6.09e-162
ptg000012l	3068	597	ptg000012l	X12855.1	83.892	627	99	2	1085654	1086279	1326	1951	6.09e-162
ptg000012l	63592	584	ptg000012l	AB491618.1	83.628	623	98	3	1085654	1086274	442	1062	4.74e-158
ptg000012l	3120	553	ptg000012l	AB097505.1	82.797	622	104	3	1085654	1086273	554	1174	1.34e-148
ptg000013l	300845	1136	ptg000013l	KF573967.1	84.872	1137	161	6	3864304	3865438	2005	878	0.0
ptg000013l	2654206	893	ptg000013l	MN563071.1	99.592	490	1	1	2526897	2527385	36	525	0.0
ptg000013l	100272	893	ptg000013l	LC487924.1	99.592	490	1	1	2526897	2527385	126	615	0.0
ptg000013l	300845	893	ptg000013l	MK005126.1	99.592	490	1	1	2526897	2527385	90	579	0.0
ptg000013l	1229085	893	ptg000013l	KP081352.1	99.592	490	1	1	2526897	2527385	93	582	0.0
ptg000013l	1229085	893	ptg000013l	LC713024.1	99.592	490	1	1	2526897	2527385	98	587	0.0
ptg000013l	1229085	893	ptg000013l	LC713023.1	99.592	490	1	1	2526897	2527385	100	589	0.0
ptg000013l	1229085	893	ptg000013l	LC713022.1	99.592	490	1	1	2526897	2527385	100	589	0.0
ptg000013l	1229085	893	ptg000013l	LC713021.1	99.592	490	1	1	2526897	2527385	102	591	0.0
ptg000013l	1229085	893	ptg000013l	LC713020.1	99.592	490	1	1	2526897	2527385	100	589	0.0
ptg000014l	2894000	998	ptg000014l	OK513182.1	81.870	1219	189	22	17233	18433	2	1206	0.0
ptg000014l	1825957	684	ptg000014l	MT439014.1	87.931	580	70	0	2723655	2724234	1377	798	0.0
ptg000014l	574566	656	ptg000014l	XM_005643393.1	81.227	831	140	13	1656276	1657098	1226	404	5.78e-180
ptg000014l	1010633	606	ptg000014l	LR792825.1	80.048	832	154	9	1656276	1657104	37249761	37248939	5.90e-165
ptg000014l	1010633	606	ptg000014l	LR761610.1	80.048	832	154	9	1656276	1657104	37249761	37248939	5.90e-165
ptg000014l	89674	606	ptg000014l	XM_047191862.1	82.098	715	122	6	1656276	1656987	1213	502	5.90e-165
ptg000014l	1010633	606	ptg000014l	LR994609.1	80.048	832	154	9	1656276	1657104	37249761	37248939	5.90e-165
ptg000014l	4565	603	ptg000014l	XM_044481739.1	82.048	713	122	6	1656287	1656996	1284	575	7.63e-164
ptg000014l	4572	601	ptg000014l	XM_048714444.1	79.952	833	153	14	1656276	1657104	1253	431	2.75e-163
ptg000014l	4533	601	ptg000014l	XM_006664054.3	81.958	715	123	6	1656276	1656987	1239	528	2.75e-163
ptg000015l	574566	531	ptg000015l	XM_005644163.1	87.555	458	57	0	1036965	1037422	103	560	3.68e-142
ptg000015l	38727	520	ptg000015l	XM_039988558.1	87.118	458	59	0	1036965	1037422	750	1207	7.96e-139
ptg000015l	4556	514	ptg000015l	CP050798.1	86.900	458	60	0	1036965	1037422	37371001	37370544	3.70e-137
ptg000015l	81985	514	ptg000015l	XM_006289454.2	87.061	456	58	1	1036970	1037424	904	1359	3.70e-137
ptg000015l	4556	497	ptg000015l	XM_034735197.1	86.275	459	61	2	1036965	1037422	898	1355	3.73e-132
ptg000015l	4555	492	ptg000015l	XM_012845363.3	86.057	459	62	2	1036965	1037422	1481	1938	1.74e-130
ptg000015l	30025	490	ptg000015l	XM_017199304.2	85.870	460	65	0	1036965	1037424	1180	1639	6.24e-130
ptg000015l	57926	488	ptg000015l	OW176983.1	86.154	455	60	3	1036970	1037422	1187923	1187470	2.25e-129
ptg000015l	38785	483	ptg000015l	LR999456.1	86.192	449	59	3	1036970	1037416	17943864	17944311	1.04e-127
ptg000015l	42026	477	ptg000015l	XM_017242862.2	85.371	458	67	0	1036965	1037422	1614	2071	4.86e-126
ptg000016l	2894000	542	ptg000016l	OK513182.1	78.416	871	161	21	4926018	4926871	3354	2494	2.53e-145
ptg000016l	1825957	429	ptg000016l	MK422494.1	89.614	337	35	0	2467687	2468023	293	629	2.06e-111
ptg000016l	160068	350	ptg000016l	EU123949.1	95.455	220	9	1	4769067	4769286	10311	10093	1.65e-87
ptg000016l	8040	331	ptg000016l	XM_038964855.1	83.616	354	56	2	4030222	4030574	980	628	5.96e-82
ptg000016l	3075	327	ptg000016l	XM_011402244.1	79.825	456	86	6	1609109	1609561	1329	877	7.71e-81
ptg000016l	4565	327	ptg000016l	XM_044554761.1	83.425	362	50	9	4030218	4030574	977	621	7.71e-81
ptg000016l	85692	327	ptg000016l	XM_037594529.1	83.425	362	50	9	4030218	4030574	952	596	7.71e-81
ptg000016l	8036	326	ptg000016l	XM_023987695.1	83.333	354	57	2	4030222	4030574	989	637	2.77e-80
ptg000016l	4572	326	ptg000016l	XM_048693688.1	83.520	358	49	9	4030222	4030574	977	625	2.77e-80
ptg000016l	4572	326	ptg000016l	XM_048693687.1	83.520	358	49	9	4030222	4030574	976	624	2.77e-80
ptg000017l	1825957	797	ptg000017l	MT683902.1	88.369	662	77	0	2501665	2502326	662	1323	0.0
ptg000017l	4565	568	ptg000017l	AK457636.1	85.955	534	71	2	1991635	1992166	643	1174	3.49e-153
ptg000017l	4565	568	ptg000017l	XM_044560658.1	85.955	534	71	2	1991635	1992166	736	1267	3.49e-153
ptg000017l	4565	568	ptg000017l	XM_044560651.1	85.955	534	71	2	1991635	1992166	735	1266	3.49e-153
ptg000017l	85692	568	ptg000017l	XM_037566283.1	85.955	534	71	2	1991635	1992166	677	1208	3.49e-153
ptg000017l	111617	568	ptg000017l	EU701065.1	85.902	532	75	0	1991635	1992166	638	1169	3.49e-153
ptg000017l	4572	562	ptg000017l	XM_048713498.1	85.768	534	72	2	1991635	1992166	724	1255	1.62e-151
ptg000017l	4565	562	ptg000017l	XM_044508925.1	85.768	534	72	2	1991635	1992166	719	1250	1.62e-151
ptg000017l	85692	562	ptg000017l	XM_037617148.1	85.768	534	72	2	1991635	1992166	657	1188	1.62e-151
ptg000017l	89674	562	ptg000017l	MT514937.1	85.714	532	76	0	1991635	1992166	526	1057	1.62e-151
ptg000018l	2894000	534	ptg000018l	OK513182.1	78.236	873	163	21	7158	8013	2494	3356	2.67e-143
ptg000018l	1825957	448	ptg000018l	MT438959.1	84.165	461	73	0	679291	679751	307	767	3.57e-117
ptg000018l	3726	298	ptg000018l	LR778314.1	78.681	455	91	6	2482160	2482611	40291034	40290583	3.81e-72
ptg000018l	109376	294	ptg000018l	XM_013735844.1	78.634	454	89	6	2482162	2482611	396	845	4.93e-71
ptg000018l	3708	294	ptg000018l	XM_013846190.3	78.634	454	89	6	2482162	2482611	338	787	4.93e-71
ptg000018l	28532	292	ptg000018l	XM_010544114.1	77.801	473	105	0	2482162	2482634	297	769	1.77e-70
ptg000018l	38727	287	ptg000018l	XM_039948441.1	77.824	478	96	9	2482162	2482634	362	834	8.24e-69
ptg000018l	3711	285	ptg000018l	LR031574.1	77.708	480	97	8	2482160	2482634	25270858	25270384	2.97e-68
ptg000018l	3711	285	ptg000018l	LS974623.2	77.708	480	97	8	2482160	2482634	25608997	25608523	2.97e-68
ptg000018l	3712	281	ptg000018l	LR031880.1	78.118	457	90	8	2482160	2482611	42712710	42712259	3.84e-67
ptg000019l	160068	4218	ptg000019l	EU123975.1	99.189	2342	18	1	2891004	2893344	1510	3851	0.0
ptg000019l	1825957	3801	ptg000019l	NC_045839.1	96.795	2278	72	1	2894396	2896672	195148	197425	0.0
ptg000019l	160068	3160	ptg000019l	EU123971.1	95.514	1984	77	2	2877306	2879277	6884	8867	0.0
ptg000019l	160068	2946	ptg000019l	EU123974.1	97.782	1713	30	6	2419325	2421034	539	2246	0.0
ptg000019l	160068	2865	ptg000019l	EU123982.1	98.351	1637	18	5	2850844	2852471	251	1887	0.0
ptg000019l	3171	2724	ptg000019l	KM462861.1	86.479	2485	333	3	2419404	2421887	114332	111850	0.0
ptg000019l	160068	2715	ptg000019l	EU123967.1	99.203	1506	12	0	2431019	2432524	1919	414	0.0
ptg000019l	312850	2643	ptg000019l	KM462871.1	86.163	2450	335	3	2419429	2421876	30580	33027	0.0
ptg000019l	312850	2638	ptg000019l	KM821265.1	86.135	2445	339	0	2419432	2421876	108812	106368	0.0
ptg000019l	160068	2628	ptg000019l	EU123988.1	98.268	1501	26	0	2600138	2601638	10719	9219	0.0
ptg000020l	2894000	473	ptg000020l	OK513182.1	77.093	860	171	19	4882	5724	2500	3350	4.44e-125
ptg000020l	479544	401	ptg000020l	EU087910.1	83.632	446	53	12	341644	342076	439	1	2.13e-103
ptg000020l	1825957	388	ptg000020l	MT439005.1	79.815	540	103	6	1979865	1980401	508	1044	1.66e-99
ptg000020l	574566	331	ptg000020l	XM_005643620.1	86.667	300	38	2	416820	417118	113	411	2.83e-82
ptg000020l	574566	331	ptg000020l	XM_005643598.1	86.667	300	38	2	416820	417118	113	411	2.83e-82
ptg000020l	574566	331	ptg000020l	XM_005643589.1	86.667	300	38	2	416820	417118	113	411	2.83e-82
ptg000020l	574566	324	ptg000020l	XM_005646348.1	87.108	287	35	2	416820	417105	113	398	4.73e-80
ptg000020l	574566	318	ptg000020l	XM_005643656.1	86.760	287	36	2	416820	417105	167	452	2.20e-78
ptg000020l	574566	316	ptg000020l	AC277320.1	87.143	280	34	2	416827	417105	35323	35601	7.92e-78
ptg000020l	2879419	315	ptg000020l	OW051476.1	86.833	281	37	0	416837	417117	7528541	7528261	2.85e-77
ptg000021l	160068	3216	ptg000021l	EU123947.1	94.339	2102	111	8	60205	62303	3020	5116	0.0
ptg000021l	1825957	2675	ptg000021l	MH917293.1	90.809	2002	180	4	60248	62247	2516	4515	0.0
ptg000021l	160068	2652	ptg000021l	EU123945.1	95.006	1702	64	12	54482	56182	5568	3887	0.0
ptg000021l	160068	2615	ptg000021l	EU123944.1	95.432	1642	74	1	17618	19258	10691	12332	0.0
ptg000021l	2608996	1969	ptg000021l	MN642622.1	84.195	2031	317	4	60234	62262	52582	50554	0.0
ptg000021l	160068	1471	ptg000021l	EU123948.1	92.788	1040	38	22	82965	84001	5485	6490	0.0
ptg000021l	160068	1428	ptg000021l	EU123946.1	97.488	836	21	0	49332	50167	9250	8415	0.0
ptg000021l	160068	1317	ptg000021l	EU123949.1	95.515	825	36	1	74498	75322	7170	6347	0.0
ptg000021l	285713	893	ptg000021l	JN847694.1	87.565	772	94	2	74518	75288	462	1232	0.0
ptg000021l	53267	887	ptg000021l	AY500832.1	95.170	559	27	0	47363	47921	1	559	0.0
ptg000022l	160068	3216	ptg000022l	EU123947.1	94.339	2102	111	8	132174	134272	5116	3020	0.0
ptg000022l	1825957	2675	ptg000022l	MH917293.1	90.809	2002	180	4	132230	134229	4515	2516	0.0
ptg000022l	160068	2652	ptg000022l	EU123945.1	95.006	1702	64	12	28807	30507	3887	5568	0.0
ptg000022l	160068	2615	ptg000022l	EU123944.1	95.432	1642	74	1	175218	176858	12332	10691	0.0
ptg000022l	2608996	1969	ptg000022l	MN642622.1	84.195	2031	317	4	22727	24755	50554	52582	0.0
ptg000022l	160068	1471	ptg000022l	EU123948.1	92.788	1040	38	22	110476	111512	6490	5485	0.0
ptg000022l	160068	1428	ptg000022l	EU123946.1	97.488	836	21	0	34822	35657	8415	9250	0.0
ptg000022l	160068	1317	ptg000022l	EU123949.1	95.515	825	36	1	9668	10492	6347	7170	0.0
ptg000022l	285713	893	ptg000022l	JN847694.1	87.565	772	94	2	119189	119959	1232	462	0.0
ptg000022l	53267	887	ptg000022l	AY500832.1	95.170	559	27	0	146556	147114	559	1	0.0
ptg000023l	1825957	8370	ptg000023l	KU716051.1	94.522	5458	242	39	932546	937990	5537	124	0.0
ptg000023l	33092	4242	ptg000023l	HE610126.1	89.916	3332	283	45	913139	916437	6151	2840	0.0
ptg000023l	1521750	4165	ptg000023l	KM020032.1	96.954	2495	53	14	975539	978028	2477	1	0.0
ptg000023l	1108794	3864	ptg000023l	HE610122.1	88.987	3169	290	44	961385	964536	6368	3242	0.0
ptg000023l	3072	3834	ptg000023l	KY364701.1	91.738	2796	178	28	982978	985734	5785	3004	0.0
ptg000023l	138176	3834	ptg000023l	HE610118.1	88.801	3170	298	48	961388	964537	3835	703	0.0
ptg000023l	55999	3825	ptg000023l	HE610124.1	87.841	3339	306	72	913139	916435	3916	636	0.0
ptg000023l	3077	3699	ptg000023l	AB237642.1	93.048	2546	153	23	961436	963970	3097	565	0.0
ptg000023l	327073	3640	ptg000023l	DQ015734.1	88.037	3118	316	47	983141	986232	3087	1	0.0
ptg000023l	1108793	3552	ptg000023l	HE610120.1	92.101	2532	182	16	961381	963906	5455	2936	0.0
ptg000024l	160068	3216	ptg000024l	EU123947.1	94.339	2102	111	8	119560	121658	5116	3020	0.0
ptg000024l	1825957	2675	ptg000024l	MH917293.1	90.809	2002	180	4	119616	121615	4515	2516	0.0
ptg000024l	160068	2652	ptg000024l	EU123945.1	95.006	1702	64	12	16191	17891	3887	5568	0.0
ptg000024l	160068	2615	ptg000024l	EU123944.1	95.432	1642	74	1	53113	54753	12332	10691	0.0
ptg000024l	2608996	1969	ptg000024l	MN642622.1	84.195	2031	317	4	10111	12139	50554	52582	0.0
ptg000024l	160068	1471	ptg000024l	EU123948.1	92.788	1040	38	22	97864	98900	6490	5485	0.0
ptg000024l	160068	1428	ptg000024l	EU123946.1	97.488	836	21	0	22204	23039	8415	9250	0.0
ptg000024l	160068	1317	ptg000024l	EU123949.1	95.515	825	36	1	106543	107367	6347	7170	0.0
ptg000024l	285713	893	ptg000024l	JN847694.1	87.565	772	94	2	106577	107347	1232	462	0.0
ptg000024l	53267	887	ptg000024l	AY500832.1	95.170	559	27	0	133942	134500	559	1	0.0
ptg000025l	1825957	8375	ptg000025l	KU716051.1	94.540	5458	241	39	38270	43714	124	5537	0.0
ptg000025l	33092	4239	ptg000025l	HE610126.1	89.889	3333	284	45	10534	13834	2840	6151	0.0
ptg000025l	1521750	4159	ptg000025l	KM020032.1	96.914	2495	54	14	8091	10580	1	2477	0.0
ptg000025l	1108794	3864	ptg000025l	HE610122.1	88.987	3169	290	44	10535	13686	3242	6368	0.0
ptg000025l	3072	3834	ptg000025l	KY364701.1	91.738	2796	178	28	2425	5181	3004	5785	0.0
ptg000025l	138176	3834	ptg000025l	HE610118.1	88.801	3170	298	48	10534	13683	703	3835	0.0
ptg000025l	3077	3699	ptg000025l	AB237642.1	93.048	2546	153	23	11101	13635	565	3097	0.0
ptg000025l	327073	3640	ptg000025l	DQ015734.1	88.037	3118	316	47	1927	5018	1	3087	0.0
ptg000025l	1108793	3552	ptg000025l	HE610120.1	92.101	2532	182	16	11165	13690	2936	5455	0.0
ptg000025l	225041	3544	ptg000025l	DQ015713.1	91.836	2560	182	25	2469	5018	506	3048	0.0
ptg000026l	160068	3216	ptg000026l	EU123947.1	94.339	2102	111	8	9511	11609	3020	5116	0.0
