target_id	length	eff_length	est_counts	tpm
GTX0536PRED_000068-T1	690	438.813	31	59.2928
GTX0536PRED_000069-T1	276	53.7826	0	0
GTX0536PRED_000070-T1	972	720.813	66	76.8494
GTX0536PRED_000071-T1	1014	762.813	127.356	140.127
GTX0536PRED_000072-T1	351	105.873	0	0
GTX0536PRED_000073-T1	915	663.813	11	13.9081
GTX0536PRED_000074-T1	2658	2406.81	8	2.78976
GTX0536PRED_000075-T1	1736	1484.81	117	66.1353
GTX0536PRED_000076-T1	4646	4394.81	7.39867	1.41297
GTX0536PRED_000076-T2	4052	3800.81	6.60133	1.45772
GTX0536PRED_000077-T1	2163	1911.81	0	0
GTX0536PRED_000077-T2	2247	1995.81	0	0
GTX0536PRED_000077-T3	1429	1177.81	0	0
GTX0536PRED_000078-T1	1587	1335.81	0	0
GTX0536PRED_000079-T1	2992	2740.81	51	15.6174
GTX0536PRED_000080-T1	3625	3373.81	18	4.47786
GTX0536PRED_000081-T1	1871	1619.81	77	39.8974
GTX0536PRED_000082-T1	1176	924.813	460	417.468
GTX0536PRED_000083-T1	2998	2746.81	46	14.0556
GTX0536PRED_000084-T1	2912	2660.81	33	10.4092
GTX0536PRED_000085-T1	1107	855.813	0	0
GTX0536PRED_000086-T1	1842	1590.81	133	70.17
GTX0536PRED_000087-T1	945	693.813	0	0
GTX0536PRED_000088-T1	979	727.813	0	0
GTX0536PRED_000089-T1	1734	1482.81	0	0
GTX0536PRED_000090-T1	3764	3512.81	0	0
GTX0536PRED_000091-T1	1325	1073.81	21	16.4138
GTX0536PRED_000092-T1	1872	1620.81	0	0
GTX0536PRED_000093-T1	1472	1220.81	0	0
GTX0536PRED_000094-T1	558	306.813	0	0
GTX0536PRED_000094-T2	991	739.813	0	0
GTX0536PRED_000095-T1	678	426.813	0	0
GTX0536PRED_000096-T1	736	484.813	0	0
GTX0536PRED_000097-T1	2250	1998.81	0	0
GTX0536PRED_000097-T2	2599	2347.81	0	0
GTX0536PRED_000098-T1	1413	1161.81	8	5.77927
GTX0536PRED_000099-T1	1372	1120.81	0	0
GTX0536PRED_000100-T1	369	121.645	0	0
GTX0536PRED_000101-T1	2355	2103.81	3	1.19683
GTX0536PRED_000102-T1	826	574.813	10	14.6013
GTX0536PRED_000103-T1	1869	1617.81	59	30.6086
GTX0536PRED_000104-T1	5274	5022.81	133	22.2241
GTX0536PRED_000104-T2	5542	5290.81	0	0
GTX0536PRED_000105-T1	1877	1625.81	53	27.3605
GTX0536PRED_000106-T1	369	121.645	0	0
GTX0536PRED_000107-T1	845	593.813	0	0
GTX0536PRED_000107-T2	765	513.813	0	0
GTX0536PRED_000108-T1	2515	2263.81	26	9.63944
GTX0536PRED_000109-T1	883	631.813	36	47.8226
GTX0536PRED_000110-T1	2369	2117.81	338	133.952
GTX0536PRED_000111-T1	871	619.813	0	0
GTX0536PRED_000112-T1	1387	1135.81	0	0
GTX0536PRED_000113-T1	1617	1365.81	179	109.997
GTX0536PRED_000114-T1	2493	2241.81	197	73.7541
GTX0536PRED_000115-T1	702	450.813	64	119.152
GTX0536PRED_000116-T1	864	612.813	88	120.524
GTX0536PRED_000117-T1	4968	4716.81	0	0
GTX0536PRED_000117-T2	4371	4119.81	68	13.8532
GTX0536PRED_000118-T1	3693	3441.81	1	0.243855
GTX0536PRED_000119-T1	369	121.645	0	0
GTX0536PRED_000120-T1	12534	12282.8	24	1.63996
GTX0536PRED_000121-T1	1204	952.813	234	206.123
GTX0536PRED_000122-T1	2648	2396.81	81	28.3642
GTX0536PRED_000123-T1	3855	3603.81	35	8.15126
GTX0536PRED_000124-T1	264	47.8602	0	0
GTX0536PRED_000125-T1	1918	1666.81	46	23.1628
GTX0536PRED_000126-T1	1547	1295.81	16	10.3633
GTX0536PRED_000127-T1	3372	3120.81	42	11.2954
GTX0536PRED_000128-T1	1077	825.813	66	67.0782
GTX0536PRED_000129-T1	3400	3148.81	0	0
GTX0536PRED_000129-T2	2218	1966.81	1	0.426733
GTX0536PRED_000130-T1	1863	1611.81	278	144.76
GTX0536PRED_000130-T2	1750	1498.81	0	0
GTX0536PRED_000131-T1	2869	2617.81	3	0.961838
GTX0536PRED_000132-T1	2641	2389.81	74	25.9888
GTX0536PRED_000133-T1	975	723.813	282	326.996
GTX0536PRED_000134-T1	4398	4146.81	120	24.2877
GTX0536PRED_000135-T1	2580	2328.81	0	0
GTX0536PRED_000136-T1	2049	1797.81	5	2.33424
GTX0536PRED_000137-T1	1544	1292.81	44	28.5651
GTX0536PRED_000138-T1	1192	940.813	61	54.4184
GTX0536PRED_000139-T1	1817	1565.81	50	26.8009
GTX0536PRED_000140-T1	2633	2381.81	8	2.81904
GTX0536PRED_000140-T2	2700	2448.81	0	0
GTX0536PRED_000141-T1	342	98.2462	0	0
GTX0536PRED_000142-T1	1371	1119.81	0	0
GTX0536PRED_000143-T1	3634	3382.81	127	31.5097
GTX0536PRED_000144-T1	513	261.89	0	0
GTX0536PRED_000145-T1	492	240.958	0	0
GTX0536PRED_000146-T1	2789	2537.81	0	0
GTX0536PRED_000146-T2	2622	2370.81	0	0
GTX0536PRED_000146-T3	2414	2162.81	0	0
GTX0536PRED_000147-T1	2045	1793.81	14	6.55043
GTX0536PRED_000148-T1	2117	1865.81	21	9.44649
GTX0536PRED_000149-T1	2084	1832.81	58	26.5601
GTX0536PRED_000150-T1	479	228.022	17	62.5737
GTX0536PRED_000151-T1	1592	1340.81	3	1.8779
GTX0536PRED_000152-T1	1165	913.813	28	25.717
GTX0536PRED_000153-T1	2151	1899.81	217	95.8668
GTX0536PRED_000154-T1	1923	1671.81	26.0747	13.0903
GTX0536PRED_000155-T1	2229	1977.81	1	0.42436
GTX0536PRED_000156-T1	4567	4315.81	20	3.88944
GTX0536PRED_000157-T1	2820	2568.81	135	44.1083
GTX0536PRED_000157-T2	3380	3128.81	0	0
GTX0536PRED_000158-T1	1953	1701.81	0	0
GTX0536PRED_000158-T2	1810	1558.81	22	11.8453
GTX0536PRED_000159-T1	1978	1726.81	62.8283	30.5372
GTX0536PRED_000160-T1	1519	1267.81	0	0
GTX0536PRED_000160-T2	1610	1358.81	0	0
GTX0536PRED_000161-T1	684	432.813	0	0
GTX0536PRED_000162-T1	681	429.813	0	0
GTX0536PRED_000163-T1	5936	5684.81	47.7442	7.04893
GTX0536PRED_000164-T1	697	445.813	3.25582	6.12953
GTX0536PRED_000165-T1	1967	1715.81	44	21.523
GTX0536PRED_000166-T1	3079	2827.81	104	30.8675
GTX0536PRED_000167-T1	1761	1509.81	8.59854	4.77992
GTX0536PRED_000167-T2	1927	1675.81	6.40146	3.20607
GTX0536PRED_000167-T3	1832	1580.81	0	0
GTX0536PRED_000167-T4	2063	1811.81	0	0
GTX0536PRED_000168-T1	1549	1297.81	1	0.646706
GTX0536PRED_000169-T1	1315	1063.81	139	109.665
GTX0536PRED_000170-T1	895	643.813	85	110.81
GTX0536PRED_000171-T1	954	702.813	55	65.6814
GTX0536PRED_000172-T1	2402	2150.81	113	44.0956
GTX0536PRED_000173-T1	3641	3389.81	0	0
GTX0536PRED_000174-T1	1524	1272.81	4	2.63763
GTX0536PRED_000175-T1	1617	1365.81	47.6332	29.271
GTX0536PRED_000175-T2	1418	1166.81	11.3668	8.17632
GTX0536PRED_000176-T1	2727	2475.81	151	51.1892
GTX0536PRED_000177-T1	369	121.645	1	6.89959
GTX0536PRED_000178-T1	405	155.359	0	0
GTX0536PRED_000179-T1	860	608.813	3	4.13577
GTX0536PRED_000180-T1	1515	1263.81	29	19.259
GTX0536PRED_000181-T1	3577	3325.81	103	25.9931
GTX0536PRED_000181-T2	3551	3299.81	0	0
GTX0536PRED_000182-T1	1413	1161.81	12	8.66891
GTX0536PRED_000183-T1	840	588.813	0	0
GTX0536PRED_000184-T1	2375	2123.81	38	15.0171
GTX0536PRED_000184-T2	2835	2583.81	0	0
GTX0536PRED_000185-T1	832	580.813	0	0
GTX0536PRED_000186-T1	1507	1255.81	11	7.35169
GTX0536PRED_000187-T1	678	426.813	35	68.8256
GTX0536PRED_000188-T1	2232	1980.81	31	13.1352
GTX0536PRED_000189-T1	2411	2159.81	27	10.4922
GTX0536PRED_000189-T2	2478	2226.81	0	0
GTX0536PRED_000190-T1	1200	948.813	8	7.07667
GTX0536PRED_000191-T1	1734	1482.81	0	0
GTX0536PRED_000191-T2	1658	1406.81	200	119.32
GTX0536PRED_000192-T1	2003	1751.81	42	20.1224
GTX0536PRED_000193-T1	2423	2171.81	62	23.9601
GTX0536PRED_000194-T1	2545	2293.81	29	10.6111
GTX0536PRED_000195-T1	1703	1451.81	16	9.24972
GTX0536PRED_000195-T2	1769	1517.81	0	0
GTX0536PRED_000196-T1	1441	1189.81	0	0
GTX0536PRED_000197-T1	2320	2068.81	195	79.1102
GTX0536PRED_000198-T1	1668	1416.81	284	168.238
GTX0536PRED_000199-T1	2220	1968.81	12	5.11559
GTX0536PRED_000200-T1	2638	2386.81	110	38.6806
GTX0536PRED_000201-T1	3452	3200.81	54	14.1597
GTX0536PRED_000202-T1	384	135.318	0	0
GTX0536PRED_000203-T1	3925	3673.81	0	0
GTX0536PRED_000204-T1	4546	4294.81	6.99359	1.36671
GTX0536PRED_000204-T2	4582	4330.81	0.00640922	0.0012421
GTX0536PRED_000205-T1	1452	1200.81	1076	752.066
GTX0536PRED_000206-T1	1012	760.813	6	6.619
GTX0536PRED_000207-T1	1222	970.813	124	107.203
GTX0536PRED_000208-T1	3100	2848.81	164	48.3169
GTX0536PRED_000209-T1	2292	2040.81	19	7.81393
GTX0536PRED_000210-T1	4679	4427.81	31	5.87613
GTX0536PRED_000211-T1	1500	1248.81	149	100.14
GTX0536PRED_000212-T1	835	583.813	55	79.0694
GTX0536PRED_000213-T1	1613	1361.81	0	0
GTX0536PRED_000213-T2	966	714.813	0	0
GTX0536PRED_000214-T1	942	690.813	69	83.8316
GTX0536PRED_000215-T1	3033	2781.81	3	0.905133
GTX0536PRED_000216-T1	1726	1474.81	10	5.69092
GTX0536PRED_000217-T1	2611	2359.81	158	56.1951
GTX0536PRED_000218-T1	612	360.813	19	44.1968
GTX0536PRED_000219-T1	663	411.813	0	0
GTX0536PRED_000220-T1	405	155.359	0	0
GTX0536PRED_000221-T1	750	498.813	0	0
GTX0536PRED_000222-T1	1864	1612.81	172	89.5084
GTX0536PRED_000222-T2	1939	1687.81	0	0
GTX0536PRED_000223-T1	1549	1297.81	13	8.40718
GTX0536PRED_000224-T1	2259	2007.81	762	318.53
GTX0536PRED_000225-T1	1252	1000.81	9	7.5476
GTX0536PRED_000226-T1	1922	1670.81	0	0
GTX0536PRED_000227-T1	3306	3054.81	34	9.34143
GTX0536PRED_000227-T2	2454	2202.81	2.90308e-08	1.10612e-08
GTX0536PRED_000228-T1	988	736.813	17	19.3647
GTX0536PRED_000229-T1	72	24	0	0
GTX0536PRED_000230-T1	2339	2087.81	34	13.668
GTX0536PRED_000231-T1	2660	2408.81	0	0
GTX0536PRED_000232-T1	390	141.012	0	0
GTX0536PRED_000233-T1	1441	1189.81	53	37.3866
GTX0536PRED_000234-T1	3415	3163.81	83	22.0184
GTX0536PRED_000235-T1	3972	3720.81	4	0.90228
GTX0536PRED_000236-T1	3897	3645.81	174	40.0566
GTX0536PRED_000237-T1	1095	843.813	1299	1292.06
GTX0536PRED_000238-T1	2432	2180.81	8	3.07887
GTX0536PRED_000239-T1	2263	2011.81	7	2.92031
GTX0536PRED_000240-T1	2097	1845.81	0	0
GTX0536PRED_000241-T1	345	100.667	119	992.151
GTX0536PRED_000242-T1	927	675.813	28	34.7737
GTX0536PRED_000243-T1	828	576.813	2	2.91014
GTX0536PRED_000244-T1	1841	1589.81	0	0
GTX0536PRED_000245-T1	303	69.5198	0	0
GTX0536PRED_000246-T1	3043	2791.81	0	0
GTX0536PRED_000247-T1	591	339.813	0	0
GTX0536PRED_000248-T1	4814	4562.81	44	8.09355
GTX0536PRED_000249-T1	2806	2554.81	14	4.59926
GTX0536PRED_000250-T1	1030	778.813	0.0395676	0.0426409
GTX0536PRED_000250-T2	1026	774.813	2.96043	3.20684
GTX0536PRED_000251-T1	2650	2398.81	3	1.04965
GTX0536PRED_000252-T1	1198	946.813	0	0
GTX0536PRED_000252-T2	1275	1023.81	0	0
GTX0536PRED_000253-T1	2301	2049.81	3	1.22836
GTX0536PRED_000254-T1	2386	2134.81	0	0
GTX0536PRED_000255-T1	2946	2694.81	260	80.9774
GTX0536PRED_000256-T1	720	468.813	17	30.4347
GTX0536PRED_000257-T1	621	369.813	46	104.399
GTX0536PRED_000258-T1	1171	919.813	116	105.847
GTX0536PRED_000259-T1	1296	1044.81	35	28.1157
GTX0536PRED_000260-T1	1578	1326.81	0	0
GTX0536PRED_000261-T1	3533	3281.81	17	4.34765
GTX0536PRED_000262-T1	4416	4164.81	0.000363065	7.31658e-05
GTX0536PRED_000262-T2	4370	4118.81	3.99964	0.815019
GTX0536PRED_000263-T1	2141	1889.81	33	14.656
GTX0536PRED_000264-T1	2758	2506.81	848	283.918
GTX0536PRED_000265-T1	1689	1437.81	125	72.9671
GTX0536PRED_000266-T1	1206	954.813	0	0
GTX0536PRED_000267-T1	2017	1765.81	152	72.2467
GTX0536PRED_000267-T2	2659	2407.81	0	0
GTX0536PRED_000267-T3	2090	1838.81	0	0
GTX0536PRED_000268-T1	3016	2764.81	0	0
GTX0536PRED_000269-T1	1041	789.813	68	72.261
GTX0536PRED_000270-T1	1768	1516.81	58	32.0934
GTX0536PRED_000271-T1	1827	1575.81	55	29.2939
GTX0536PRED_000272-T1	1578	1326.81	0	0
GTX0536PRED_000273-T1	1128	876.813	94	89.9788
GTX0536PRED_000274-T1	2052	1800.81	26	12.1178
GTX0536PRED_000275-T1	324	84.1547	5	49.8667
GTX0536PRED_000276-T1	1815	1563.81	0	0
GTX0536PRED_000276-T2	1712	1460.81	0	0
GTX0536PRED_000277-T1	504	252.908	6	19.9117
GTX0536PRED_000278-T1	2362	2110.81	24.3785	9.69343
GTX0536PRED_000279-T1	423	172.712	29.6215	143.947
GTX0536PRED_000280-T1	780	528.813	158	250.769
GTX0536PRED_000281-T1	486	234.974	27	96.4412
GTX0536PRED_000282-T1	961	709.813	0	0
GTX0536PRED_000283-T1	2477	2225.81	38	14.3289
GTX0536PRED_000284-T1	568	316.813	501	1327.26
GTX0536PRED_000285-T1	1348	1096.81	0	0
GTX0536PRED_000286-T1	1434	1182.81	98	69.5391
GTX0536PRED_000287-T1	2195	1943.81	0	0
GTX0536PRED_000287-T2	1300	1048.81	9	7.20218
GTX0536PRED_000288-T1	804	552.813	54	81.9851
GTX0536PRED_000289-T1	2538	2286.81	76	27.8934
GTX0536PRED_000290-T1	24735	24483.8	3	0.10284
GTX0536PRED_000291-T1	20136	19884.8	1	0.0422083
GTX0536PRED_000292-T1	4659	4407.81	2	0.380825
GTX0536PRED_000293-T1	5230	4978.81	0	0
GTX0536PRED_000293-T2	5181	4929.81	0	0
GTX0536PRED_000294-T1	1055	803.813	38	39.6778
GTX0536PRED_000295-T1	1527	1275.81	229	150.65
GTX0536PRED_000296-T1	1529	1277.81	3	1.97049
GTX0536PRED_000297-T1	904	652.813	20	25.7135
GTX0536PRED_000298-T1	1280	1028.81	330	269.213
GTX0536PRED_000299-T1	1052	800.813	0	0
GTX0536PRED_000300-T1	1661	1409.81	48	28.5758
GTX0536PRED_000301-T1	1332	1080.81	13.2051	10.2544
GTX0536PRED_000302-T1	2527	2275.81	107.795	39.754
GTX0536PRED_000303-T1	3938	3686.81	122	27.7733
GTX0536PRED_000304-T1	411	161.033	129	672.349
GTX0536PRED_000305-T1	2085	1833.81	27	12.3574
GTX0536PRED_000306-T1	1800	1548.81	38	20.5923
GTX0536PRED_000307-T1	1023	771.813	25	27.1861
GTX0536PRED_000308-T1	1317	1065.81	13	10.2372
GTX0536PRED_000309-T1	1364	1112.81	635	478.929
GTX0536PRED_000310-T1	1458	1206.81	17	11.823
GTX0536PRED_000311-T1	2364	2112.81	129	51.2446
GTX0536PRED_000311-T2	2435	2183.81	0	0
GTX0536PRED_000312-T1	13192	12940.8	0	0
GTX0536PRED_000314-T1	348	103.23	0	0
GTX0536PRED_000315-T1	2847	2595.81	0	0
GTX0536PRED_000316-T1	1815	1563.81	0	0
GTX0536PRED_000317-T1	3990	3738.81	0	0
GTX0536PRED_000317-T2	4063	3811.81	0	0
GTX0536PRED_000318-T1	4295	4043.81	34	7.05679
GTX0536PRED_000319-T1	1557	1305.81	8	5.14195
GTX0536PRED_000320-T1	3081	2829.81	372	110.333
GTX0536PRED_000321-T1	2507	2255.81	59	21.9517
GTX0536PRED_000322-T1	1267	1015.81	47	38.8332
GTX0536PRED_000323-T1	3667	3415.81	63	15.4798
GTX0536PRED_000324-T1	1006	754.813	1026	1140.85
GTX0536PRED_000324-T2	1843	1591.81	0	0
GTX0536PRED_000325-T1	1873	1621.81	36	18.6303
GTX0536PRED_000325-T2	1592	1340.81	0	0
GTX0536PRED_000326-T1	2247	1995.81	11	4.62586
GTX0536PRED_000326-T2	1336	1084.81	0	0
GTX0536PRED_000327-T1	2237	1985.81	20	8.453
GTX0536PRED_000328-T1	555	303.813	0	0
GTX0536PRED_000329-T1	2003	1751.81	92	44.0777
GTX0536PRED_000330-T1	2641	2389.81	32	11.2384
GTX0536PRED_000331-T1	1071	819.813	382	391.082
GTX0536PRED_000332-T1	783	531.813	57	89.9571
GTX0536PRED_000333-T1	2428	2176.81	31	11.9525
GTX0536PRED_000334-T1	1891	1639.81	36.583	18.7243
GTX0536PRED_000334-T2	1920	1668.81	20.417	10.2684
GTX0536PRED_000335-T1	1959	1707.81	39	19.1665
GTX0536PRED_000336-T1	916	664.813	6	7.5748
GTX0536PRED_000337-T1	1885	1633.81	61	31.3362
GTX0536PRED_000338-T1	1043	791.813	0	0
GTX0536PRED_000338-T2	1012	760.813	0	0
GTX0536PRED_000338-T3	973	721.813	42	48.8364
GTX0536PRED_000339-T1	1029	777.813	6	6.47434
GTX0536PRED_000340-T1	1703	1451.81	150	86.7161
GTX0536PRED_000341-T1	2171	1919.81	92	40.2206
GTX0536PRED_000342-T1	985	733.813	0	0
GTX0536PRED_000342-T2	996	744.813	0	0
GTX0536PRED_000343-T1	3472	3220.81	15	3.90881
GTX0536PRED_000344-T1	1495	1243.81	0	0
GTX0536PRED_000344-T2	1362	1110.81	0	0
GTX0536PRED_000345-T1	1757	1505.81	46	25.6393
GTX0536PRED_000346-T1	891	639.813	0	0
GTX0536PRED_000347-T1	987	735.813	0	0
GTX0536PRED_000348-T1	9278	9026.81	440	40.9107
GTX0536PRED_000349-T1	1806	1554.81	56	30.2294
GTX0536PRED_000350-T1	282	56.5994	0	0
GTX0536PRED_000351-T1	1610	1358.81	52.1276	32.1979
GTX0536PRED_000352-T1	2513	2261.81	27.317	10.1367
GTX0536PRED_000353-T1	873	621.813	0	0
GTX0536PRED_000354-T1	2043	1791.81	1	0.46841
GTX0536PRED_000355-T1	7589	7337.81	31	3.5458
GTX0536PRED_000355-T2	7320	7068.81	0	0
GTX0536PRED_000356-T1	2442	2190.81	0	0
GTX0536PRED_000356-T2	2064	1812.81	13.2475	6.1334
GTX0536PRED_000357-T1	2116	1864.81	22.7525	10.2403
GTX0536PRED_000358-T1	3031	2779.81	26	7.85013
GTX0536PRED_000359-T1	2372	2120.81	85	33.6384
GTX0536PRED_000360-T1	2087	1835.81	0	0
GTX0536PRED_000360-T2	1998	1746.81	5	2.40239
GTX0536PRED_000361-T1	1695	1443.81	22	12.7888
GTX0536PRED_000362-T1	2526	2274.81	168	61.9845
GTX0536PRED_000363-T1	3206	2954.81	0	0
GTX0536PRED_000364-T1	432	181.494	0	0
GTX0536PRED_000365-T1	1841	1589.81	28	14.7819
GTX0536PRED_000366-T1	3225	2973.81	93	26.2475
GTX0536PRED_000366-T2	3362	3110.81	0	0
GTX0536PRED_000367-T1	1185	933.813	6	5.39275
GTX0536PRED_000368-T1	822	570.813	241	354.358
GTX0536PRED_000369-T1	810	558.813	6	9.01165
GTX0536PRED_000370-T1	1812	1560.81	119	63.9905
GTX0536PRED_000371-T1	1435	1183.81	0	0
GTX0536PRED_000372-T1	921	669.813	1	1.25304
GTX0536PRED_000373-T1	1877	1625.81	16	8.25978
GTX0536PRED_000374-T1	1433	1181.81	54	38.3499
GTX0536PRED_000375-T1	1495	1243.81	64	43.1861
GTX0536PRED_000376-T1	1173	921.813	139	126.558
GTX0536PRED_000377-T1	660	408.813	15	30.7954
GTX0536PRED_000378-T1	2098	1846.81	68	30.9033
GTX0536PRED_000379-T1	357	111.125	0	0
GTX0536PRED_000380-T1	2029	1777.81	0	0
GTX0536PRED_000381-T1	2199	1947.81	6.01027	2.5898
GTX0536PRED_000382-T1	1866	1614.81	110	57.1728
GTX0536PRED_000382-T2	1807	1555.81	0	0
GTX0536PRED_000383-T1	2779	2527.81	6	1.99217
GTX0536PRED_000384-T1	1177	925.813	0	0
GTX0536PRED_000385-T1	1934	1682.81	78	38.9025
GTX0536PRED_000386-T1	2481	2229.81	17	6.39882
GTX0536PRED_000387-T1	3110	2858.81	106	31.12
GTX0536PRED_000388-T1	1039	787.813	23	24.5033
GTX0536PRED_000389-T1	1979	1727.81	36	17.4874
GTX0536PRED_000390-T1	2659	2407.81	6	2.09145
GTX0536PRED_000391-T1	1111	859.813	243	237.204
GTX0536PRED_000392-T1	6570	6318.81	19	2.5237
GTX0536PRED_000393-T1	948	696.813	34	40.9527
GTX0536PRED_000394-T1	978	726.813	138	159.359
GTX0536PRED_000395-T1	2065	1813.81	64	29.6147
GTX0536PRED_000396-T1	2679	2427.81	0	0
GTX0536PRED_000397-T1	1098	846.813	0	0
GTX0536PRED_000398-T1	2424	2172.81	0	0
GTX0536PRED_000399-T1	858	606.813	0	0
GTX0536PRED_000400-T1	780	528.813	0	0
GTX0536PRED_000401-T1	342	98.2462	0	0
GTX0536PRED_000402-T1	492	240.958	0	0
GTX0536PRED_000403-T1	1156	904.813	0	0
GTX0536PRED_000403-T2	807	555.813	0	0
GTX0536PRED_000404-T1	1375	1123.81	6	4.48102
GTX0536PRED_000405-T1	1419	1167.81	0	0
GTX0536PRED_000406-T1	1865	1613.81	126	65.5295
GTX0536PRED_000407-T1	1251	999.813	21	17.6287
GTX0536PRED_000408-T1	3111	2859.81	0	0
GTX0536PRED_000409-T1	372	124.328	0	0
GTX0536PRED_000410-T1	2364	2112.81	29	11.5201
GTX0536PRED_000411-T1	1548	1296.81	0	0
GTX0536PRED_000412-T1	1482	1230.81	0	0
GTX0536PRED_000413-T1	912	660.813	0	0
GTX0536PRED_000414-T1	5638	5386.81	171	26.643
GTX0536PRED_000415-T1	1293	1041.81	98	78.9506
GTX0536PRED_000416-T1	1673	1421.81	5	2.95153
GTX0536PRED_000417-T1	1259	1007.81	868	722.868
GTX0536PRED_000418-T1	1725	1473.81	67	38.155
GTX0536PRED_000419-T1	4435	4183.81	92	18.4559
GTX0536PRED_000420-T1	1194	942.813	2	1.78043
GTX0536PRED_000420-T2	1269	1017.81	0	0
GTX0536PRED_000421-T1	3023	2771.81	62	18.7736
GTX0536PRED_000422-T1	435	184.418	0	0
GTX0536PRED_000423-T1	1408	1156.81	23	16.6872
GTX0536PRED_000424-T1	1710	1458.81	30	17.26
GTX0536PRED_000425-T1	3196	2944.81	20.4944	5.84113
GTX0536PRED_000426-T1	3059	2807.81	59.5056	17.7872
GTX0536PRED_000427-T1	966	714.813	28	32.8765
GTX0536PRED_000428-T1	1047	795.813	0	0
