GTX0536PRED_000039-T1	339	92.4002	2	16.7086	XTE2
GTX0536PRED_000040-T1	873	618.392	6	7.4898	XTE2
GTX0536PRED_000041-T1	336	90.0606	0	0	XTE2
GTX0536PRED_000042-T1	273	50.4379	0	0	XTE2
GTX0536PRED_000043-T1	510	255.632	0	0	XTE2
GTX0536PRED_000044-T1	213	32.2187	3	71.8779	XTE2
GTX0536PRED_000045-T1	495	240.706	2022	6484.51	XTE2
GTX0536PRED_000046-T1	1381	1126.39	67.241	46.0816	XTE2
GTX0536PRED_000047-T1	1544	1289.39	22.759	13.6254	XTE2
GTX0536PRED_000047-T2	1281	1026.39	0	0	XTE2
GTX0536PRED_000048-T1	8171	7916.39	106	10.3362	XTE2
GTX0536PRED_000049-T1	666	411.44	0	0	XTE2
GTX0536PRED_000050-T1	668	413.44	990	1848.44	XTE2
GTX0536PRED_000051-T1	3192	2937.39	10	2.62797	XTE2
GTX0536PRED_000052-T1	576	321.545	3	7.20215	XTE2
GTX0536PRED_000053-T1	771	516.392	2	2.98974	XTE2
GTX0536PRED_000054-T1	2635	2380.39	10	3.2429	XTE2
GTX0536PRED_000055-T1	911	656.392	214	251.671	XTE2
GTX0536PRED_000056-T1	1623	1368.39	370	208.725	XTE2
GTX0536PRED_000057-T1	1089	834.392	3101	2868.89	XTE2
GTX0536PRED_000058-T1	7803	7548.39	125	12.7832	XTE2
GTX0536PRED_000059-T1	879	624.392	1	1.2363	XTE2
GTX0536PRED_000060-T1	2399	2144.39	0	0	XTE2
GTX0536PRED_000060-T2	2711	2456.39	0	0	XTE2
GTX0536PRED_000061-T1	303	66.3862	0	0	XTE2
GTX0536PRED_000062-T1	2659	2404.39	4	1.28421	XTE2
GTX0536PRED_000063-T1	3421	3166.39	220	53.6341	XTE2
GTX0536PRED_000064-T1	2051	1796.39	110	47.2688	XTE2
GTX0536PRED_000065-T1	1527	1272.39	1	0.606683	XTE2
GTX0536PRED_000066-T1	3023	2768.39	29	8.08636	XTE2
GTX0536PRED_000066-T2	1699	1444.39	0	0	XTE2
GTX0536PRED_000067-T1	4410	4155.39	5	0.928839	XTE2
GTX0536PRED_000068-T1	690	435.44	22	39.0011	XTE2
GTX0536PRED_000069-T1	276	51.6957	0	0	XTE2
GTX0536PRED_000070-T1	972	717.392	49	52.7257	XTE2
GTX0536PRED_000071-T1	1014	759.392	55.2657	56.1788	XTE2
GTX0536PRED_000072-T1	351	102.627	0	0	XTE2
GTX0536PRED_000073-T1	915	660.392	13	15.1958	XTE2
GTX0536PRED_000074-T1	2658	2403.39	4	1.28475	XTE2
GTX0536PRED_000075-T1	1736	1481.39	84	43.7715	XTE2
GTX0536PRED_000076-T1	4646	4391.39	22.1787	3.89868	XTE2
GTX0536PRED_000076-T2	4052	3797.39	6.82125	1.38663	XTE2
GTX0536PRED_000077-T1	2163	1908.39	1	0.404497	XTE2
GTX0536PRED_000077-T2	2247	1992.39	0	0	XTE2
GTX0536PRED_000077-T3	1429	1174.39	0	0	XTE2
GTX0536PRED_000078-T1	1587	1332.39	0	0	XTE2
GTX0536PRED_000079-T1	2992	2737.39	58	16.3559	XTE2
GTX0536PRED_000080-T1	3625	3370.39	20	4.5807	XTE2
GTX0536PRED_000081-T1	1871	1616.39	116	55.398	XTE2
GTX0536PRED_000082-T1	1176	921.392	474	397.115	XTE2
GTX0536PRED_000083-T1	2998	2743.39	93	26.1684	XTE2
GTX0536PRED_000084-T1	2912	2657.39	25	7.26218	XTE2
GTX0536PRED_000085-T1	1107	852.392	0	0	XTE2
GTX0536PRED_000086-T1	1842	1587.39	89	43.2801	XTE2
GTX0536PRED_000087-T1	945	690.392	0	0	XTE2
GTX0536PRED_000088-T1	979	724.392	0	0	XTE2
GTX0536PRED_000089-T1	1734	1479.39	0	0	XTE2
GTX0536PRED_000090-T1	3764	3509.39	0	0	XTE2
GTX0536PRED_000091-T1	1325	1070.39	31	22.3564	XTE2
GTX0536PRED_000092-T1	1872	1617.39	0	0	XTE2
GTX0536PRED_000093-T1	1472	1217.39	0	0	XTE2
GTX0536PRED_000094-T1	558	303.545	0	0	XTE2
GTX0536PRED_000094-T2	991	736.392	0	0	XTE2
GTX0536PRED_000095-T1	678	423.44	0	0	XTE2
GTX0536PRED_000096-T1	736	481.392	0	0	XTE2
GTX0536PRED_000097-T1	2250	1995.39	0	0	XTE2
GTX0536PRED_000097-T2	2599	2344.39	0	0	XTE2
GTX0536PRED_000098-T1	1413	1158.39	14	9.32943	XTE2
GTX0536PRED_000099-T1	1372	1117.39	0	0	XTE2
GTX0536PRED_000100-T1	369	118.204	0	0	XTE2
GTX0536PRED_000101-T1	2355	2100.39	0	0	XTE2
GTX0536PRED_000102-T1	826	571.392	5	6.75489	XTE2
GTX0536PRED_000103-T1	1869	1614.39	58	27.7333	XTE2
GTX0536PRED_000104-T1	5274	5019.39	166	25.5293	XTE2
GTX0536PRED_000104-T2	5542	5287.39	0	0	XTE2
GTX0536PRED_000105-T1	1877	1622.39	40	19.0321	XTE2
GTX0536PRED_000106-T1	369	118.204	0	0	XTE2
GTX0536PRED_000107-T1	845	590.392	0	0	XTE2
GTX0536PRED_000107-T2	765	510.392	0	0	XTE2
GTX0536PRED_000108-T1	2515	2260.39	72	24.5885	XTE2
GTX0536PRED_000109-T1	883	628.392	84	103.188	XTE2
GTX0536PRED_000110-T1	2369	2114.39	278	101.494	XTE2
GTX0536PRED_000111-T1	871	616.392	0	0	XTE2
GTX0536PRED_000112-T1	1387	1132.39	0	0	XTE2
GTX0536PRED_000113-T1	1617	1362.39	118	66.8594	XTE2
GTX0536PRED_000114-T1	2493	2238.39	136	46.9014	XTE2
GTX0536PRED_000115-T1	702	447.44	144	248.434	XTE2
GTX0536PRED_000116-T1	864	609.392	94	119.073	XTE2
GTX0536PRED_000117-T1	4968	4713.39	8.35831	1.36889	XTE2
GTX0536PRED_000117-T2	4371	4116.39	52.6417	9.87179	XTE2
GTX0536PRED_000118-T1	3693	3438.39	4	0.898023	XTE2
GTX0536PRED_000119-T1	369	118.204	0	0	XTE2
GTX0536PRED_000120-T1	12534	12279.4	29	1.82307	XTE2
GTX0536PRED_000121-T1	1204	949.392	62	50.4114	XTE2
GTX0536PRED_000122-T1	2648	2393.39	105	33.8655	XTE2
GTX0536PRED_000123-T1	3855	3600.39	24	5.1457	XTE2
GTX0536PRED_000124-T1	264	46.7445	0	0	XTE2
GTX0536PRED_000125-T1	1918	1663.39	67	31.093	XTE2
GTX0536PRED_000126-T1	1547	1292.39	17	10.154	XTE2
GTX0536PRED_000127-T1	3372	3117.39	42	10.4002	XTE2
GTX0536PRED_000128-T1	1077	822.392	73	68.5215	XTE2
GTX0536PRED_000129-T1	3400	3145.39	0	0	XTE2
GTX0536PRED_000129-T2	2218	1963.39	0	0	XTE2
GTX0536PRED_000130-T1	1863	1608.39	157	75.3512	XTE2
GTX0536PRED_000130-T2	1750	1495.39	0	0	XTE2
GTX0536PRED_000131-T1	2869	2614.39	0	0	XTE2
GTX0536PRED_000132-T1	2641	2386.39	83	26.8484	XTE2
GTX0536PRED_000133-T1	975	720.392	434	465.054	XTE2
GTX0536PRED_000134-T1	4398	4143.39	100	18.6306	XTE2
GTX0536PRED_000135-T1	2580	2325.39	0	0	XTE2
GTX0536PRED_000136-T1	2049	1794.39	4	1.72078	XTE2
GTX0536PRED_000137-T1	1544	1289.39	76	45.5	XTE2
GTX0536PRED_000138-T1	1192	937.392	118	97.1725	XTE2
GTX0536PRED_000139-T1	1817	1562.39	37	18.2808	XTE2
GTX0536PRED_000140-T1	2633	2378.39	21	6.81583	XTE2
GTX0536PRED_000140-T2	2700	2445.39	0	0	XTE2
GTX0536PRED_000141-T1	342	94.9231	0	0	XTE2
GTX0536PRED_000142-T1	1371	1116.39	0	0	XTE2
GTX0536PRED_000143-T1	3634	3379.39	133	30.3806	XTE2
GTX0536PRED_000144-T1	513	258.632	0	0	XTE2
GTX0536PRED_000145-T1	492	237.706	0	0	XTE2
GTX0536PRED_000146-T1	2789	2534.39	0	0	XTE2
GTX0536PRED_000146-T2	2622	2367.39	0	0	XTE2
GTX0536PRED_000146-T3	2414	2159.39	0	0	XTE2
GTX0536PRED_000147-T1	2045	1790.39	22	9.48543	XTE2
GTX0536PRED_000148-T1	2117	1862.39	44	18.2375	XTE2
GTX0536PRED_000149-T1	2084	1829.39	34	14.3468	XTE2
GTX0536PRED_000150-T1	479	224.753	4	13.7385	XTE2
GTX0536PRED_000151-T1	1592	1337.39	20	11.5439	XTE2
GTX0536PRED_000152-T1	1165	910.392	21	17.8063	XTE2
GTX0536PRED_000153-T1	2151	1896.39	286	116.418	XTE2
GTX0536PRED_000154-T1	1923	1668.39	21.0786	9.75275	XTE2
GTX0536PRED_000155-T1	2229	1974.39	2	0.78195	XTE2
GTX0536PRED_000156-T1	4567	4312.39	32	5.72815	XTE2
GTX0536PRED_000157-T1	2820	2565.39	81	24.3733	XTE2
GTX0536PRED_000157-T2	3380	3125.39	0	0	XTE2
GTX0536PRED_000158-T1	1953	1698.39	0	0	XTE2
GTX0536PRED_000158-T2	1810	1555.39	14	6.94818	XTE2
GTX0536PRED_000159-T1	1978	1723.39	77.5151	34.7204	XTE2
GTX0536PRED_000160-T1	1519	1264.39	0	0	XTE2
GTX0536PRED_000160-T2	1610	1355.39	0	0	XTE2
GTX0536PRED_000161-T1	684	429.44	0	0	XTE2
GTX0536PRED_000162-T1	681	426.44	0	0	XTE2
GTX0536PRED_000163-T1	5936	5681.39	57.4851	7.81058	XTE2
GTX0536PRED_000164-T1	697	442.44	4.51487	7.87723	XTE2
GTX0536PRED_000165-T1	1967	1712.39	42	18.9334	XTE2
GTX0536PRED_000166-T1	3079	2824.39	99	27.0578	XTE2
GTX0536PRED_000167-T1	1761	1506.39	16.6611	8.53782	XTE2
GTX0536PRED_000167-T2	1927	1672.39	6.33895	2.92592	XTE2
GTX0536PRED_000167-T3	1832	1577.39	0	0	XTE2
GTX0536PRED_000167-T4	2063	1808.39	0	0	XTE2
GTX0536PRED_000168-T1	1549	1294.39	2	1.19274	XTE2
GTX0536PRED_000169-T1	1315	1060.39	91	66.2457	XTE2
GTX0536PRED_000170-T1	895	640.392	91	109.693	XTE2
GTX0536PRED_000171-T1	954	699.392	110	121.41	XTE2
GTX0536PRED_000172-T1	2402	2147.39	164	58.9543	XTE2
GTX0536PRED_000173-T1	3641	3386.39	0	0	XTE2
GTX0536PRED_000174-T1	1524	1269.39	0	0	XTE2
GTX0536PRED_000175-T1	1617	1362.39	43.0362	24.3845	XTE2
GTX0536PRED_000175-T2	1418	1163.39	1.96379	1.30302	XTE2
GTX0536PRED_000176-T1	2727	2472.39	137	42.7746	XTE2
GTX0536PRED_000177-T1	369	118.204	0	0	XTE2
GTX0536PRED_000178-T1	405	151.875	0	0	XTE2
GTX0536PRED_000179-T1	860	605.392	1	1.2751	XTE2
GTX0536PRED_000180-T1	1515	1260.39	23	14.0866	XTE2
GTX0536PRED_000181-T1	3577	3322.39	141	32.7605	XTE2
GTX0536PRED_000181-T2	3551	3296.39	0	0	XTE2
GTX0536PRED_000182-T1	1413	1158.39	19	12.6614	XTE2
GTX0536PRED_000183-T1	840	585.392	0	0	XTE2
GTX0536PRED_000184-T1	2375	2120.39	25	9.10136	XTE2
GTX0536PRED_000184-T2	2835	2580.39	0	0	XTE2
GTX0536PRED_000185-T1	832	577.392	0	0	XTE2
GTX0536PRED_000186-T1	1507	1252.39	13	8.01283	XTE2
GTX0536PRED_000187-T1	678	423.44	5	9.11509	XTE2
GTX0536PRED_000188-T1	2232	1977.39	23	8.97879	XTE2
GTX0536PRED_000189-T1	2411	2156.39	41	14.677	XTE2
GTX0536PRED_000189-T2	2478	2223.39	0	0	XTE2
GTX0536PRED_000190-T1	1200	945.392	1	0.816527	XTE2
GTX0536PRED_000191-T1	1734	1479.39	0	0	XTE2
GTX0536PRED_000191-T2	1658	1403.39	115	63.256	XTE2
GTX0536PRED_000192-T1	2003	1748.39	12	5.29816	XTE2
GTX0536PRED_000193-T1	2423	2168.39	13	4.62794	XTE2
GTX0536PRED_000194-T1	2545	2290.39	55	18.5368	XTE2
GTX0536PRED_000195-T1	1703	1448.39	15	7.99443	XTE2
GTX0536PRED_000195-T2	1769	1514.39	0	0	XTE2
GTX0536PRED_000196-T1	1441	1186.39	0	0	XTE2
GTX0536PRED_000197-T1	2320	2065.39	210	78.4873	XTE2
GTX0536PRED_000198-T1	1668	1413.39	211	115.24	XTE2
GTX0536PRED_000199-T1	2220	1965.39	27	10.6047	XTE2
GTX0536PRED_000200-T1	2638	2383.39	198	64.1287	XTE2
GTX0536PRED_000201-T1	3452	3197.39	62	14.9685	XTE2
GTX0536PRED_000202-T1	384	132.067	0	0	XTE2
GTX0536PRED_000203-T1	3925	3670.39	3	0.630945	XTE2
GTX0536PRED_000204-T1	4546	4291.39	3.99536	0.718688	XTE2
GTX0536PRED_000204-T2	4582	4327.39	0.00463941	0.000827598	XTE2
GTX0536PRED_000205-T1	1452	1197.39	1061	684.009	XTE2
GTX0536PRED_000206-T1	1012	757.392	18	18.3457	XTE2
GTX0536PRED_000207-T1	1222	967.392	127	101.341	XTE2
GTX0536PRED_000208-T1	3100	2845.39	149	40.4228	XTE2
GTX0536PRED_000209-T1	2292	2037.39	32	12.1243	XTE2
GTX0536PRED_000210-T1	4679	4424.39	26	4.53631	XTE2
GTX0536PRED_000211-T1	1500	1245.39	171	105.992	XTE2
GTX0536PRED_000212-T1	835	580.392	57	75.8117	XTE2
GTX0536PRED_000213-T1	1613	1358.39	0	0	XTE2
GTX0536PRED_000213-T2	966	711.392	0	0	XTE2
GTX0536PRED_000214-T1	942	687.392	138	154.973	XTE2
GTX0536PRED_000215-T1	3033	2778.39	1	0.277836	XTE2
GTX0536PRED_000216-T1	1726	1471.39	5	2.62316	XTE2
GTX0536PRED_000217-T1	2611	2356.39	88	28.8282	XTE2
GTX0536PRED_000218-T1	612	357.476	43	92.8548	XTE2
GTX0536PRED_000219-T1	663	408.44	0	0	XTE2
GTX0536PRED_000220-T1	405	151.875	0	0	XTE2
GTX0536PRED_000221-T1	750	495.392	28	43.6306	XTE2
GTX0536PRED_000222-T1	1864	1609.39	140	67.1504	XTE2
GTX0536PRED_000222-T2	1939	1684.39	0	0	XTE2
GTX0536PRED_000223-T1	1549	1294.39	8	4.77097	XTE2
GTX0536PRED_000224-T1	2259	2004.39	532	204.886	XTE2
GTX0536PRED_000225-T1	1252	997.392	3	2.32187	XTE2
GTX0536PRED_000226-T1	1922	1667.39	0	0	XTE2
GTX0536PRED_000227-T1	3306	3051.39	44	11.1311	XTE2
GTX0536PRED_000227-T2	2454	2199.39	0	0	XTE2
GTX0536PRED_000228-T1	988	733.392	5	5.26279	XTE2
GTX0536PRED_000229-T1	72	23	0	0	XTE2
GTX0536PRED_000230-T1	2339	2084.39	25	9.25856	XTE2
GTX0536PRED_000231-T1	2660	2405.39	0	0	XTE2
GTX0536PRED_000232-T1	390	137.644	0	0	XTE2
GTX0536PRED_000233-T1	1441	1186.39	73	47.4982	XTE2
GTX0536PRED_000234-T1	3415	3160.39	96	23.4484	XTE2
GTX0536PRED_000235-T1	3972	3717.39	0	0	XTE2
GTX0536PRED_000236-T1	3897	3642.39	214	45.3534	XTE2
GTX0536PRED_000237-T1	1095	840.392	2336	2145.72	XTE2
GTX0536PRED_000238-T1	2432	2177.39	9	3.19072	XTE2
GTX0536PRED_000239-T1	2263	2008.39	6	2.30614	XTE2
GTX0536PRED_000240-T1	2097	1842.39	0	0	XTE2
GTX0536PRED_000241-T1	345	97.5076	126	997.504	XTE2
GTX0536PRED_000242-T1	927	672.392	16	18.3688	XTE2
GTX0536PRED_000243-T1	828	573.392	6	8.0776	XTE2
GTX0536PRED_000244-T1	1841	1586.39	0	0	XTE2
GTX0536PRED_000245-T1	303	66.3862	0	0	XTE2
GTX0536PRED_000246-T1	3043	2788.39	0	0	XTE2
GTX0536PRED_000247-T1	591	336.512	0	0	XTE2
GTX0536PRED_000248-T1	4814	4559.39	28	4.7406	XTE2
GTX0536PRED_000249-T1	2806	2551.39	34	10.2869	XTE2
GTX0536PRED_000250-T1	1030	775.392	0.0450185	0.044818	XTE2
GTX0536PRED_000250-T2	1026	771.392	2.95498	2.95707	XTE2
GTX0536PRED_000251-T1	2650	2395.39	3	0.966779	XTE2
GTX0536PRED_000252-T1	1198	943.392	0	0	XTE2
GTX0536PRED_000252-T2	1275	1020.39	0	0	XTE2
GTX0536PRED_000253-T1	2301	2046.39	0	0	XTE2
GTX0536PRED_000254-T1	2386	2131.39	0	0	XTE2
GTX0536PRED_000255-T1	2946	2691.39	254	72.8516	XTE2
GTX0536PRED_000256-T1	720	465.44	43	71.3161	XTE2
GTX0536PRED_000257-T1	621	366.44	30	63.1977	XTE2
GTX0536PRED_000258-T1	1171	916.392	117	98.5569	XTE2
GTX0536PRED_000259-T1	1296	1041.39	95	70.4193	XTE2
GTX0536PRED_000260-T1	1578	1323.39	0	0	XTE2
GTX0536PRED_000261-T1	3533	3278.39	36	8.47665	XTE2
GTX0536PRED_000262-T1	4416	4161.39	0.000124327	2.30626e-05	XTE2
GTX0536PRED_000262-T2	4370	4115.39	0.999876	0.18755	XTE2
GTX0536PRED_000263-T1	2141	1886.39	64	26.1897	XTE2
GTX0536PRED_000264-T1	2758	2503.39	404	124.576	XTE2
GTX0536PRED_000265-T1	1689	1434.39	70	37.6715	XTE2
GTX0536PRED_000266-T1	1206	951.392	13	10.5479	XTE2
GTX0536PRED_000267-T1	2017	1762.39	106	46.4286	XTE2
GTX0536PRED_000267-T2	2659	2404.39	0	0	XTE2
GTX0536PRED_000267-T3	2090	1835.39	0	0	XTE2
GTX0536PRED_000268-T1	3016	2761.39	0	0	XTE2
GTX0536PRED_000269-T1	1041	786.392	75	73.6215	XTE2
GTX0536PRED_000270-T1	1768	1513.39	55	28.0539	XTE2
GTX0536PRED_000271-T1	1827	1572.39	43	21.1101	XTE2
GTX0536PRED_000272-T1	1578	1323.39	0	0	XTE2
GTX0536PRED_000273-T1	1128	873.392	70	61.8688	XTE2
GTX0536PRED_000274-T1	2052	1797.39	37	15.8906	XTE2
GTX0536PRED_000275-T1	324	81.0009	6	57.18	XTE2
GTX0536PRED_000276-T1	1815	1560.39	0	0	XTE2
GTX0536PRED_000276-T2	1712	1457.39	0	0	XTE2
GTX0536PRED_000277-T1	504	249.632	14	43.2923	XTE2
GTX0536PRED_000278-T1	2362	2107.39	26.3243	9.6426	XTE2
GTX0536PRED_000279-T1	423	169.283	2.67571	12.2014	XTE2
GTX0536PRED_000280-T1	780	525.392	106	155.742	XTE2
GTX0536PRED_000281-T1	486	231.73	16	53.2992	XTE2
GTX0536PRED_000282-T1	961	706.392	3	3.27837	XTE2
GTX0536PRED_000283-T1	2477	2222.39	26	9.03099	XTE2
GTX0536PRED_000284-T1	568	313.545	429	1056.19	XTE2
GTX0536PRED_000285-T1	1348	1093.39	0	0	XTE2
GTX0536PRED_000286-T1	1434	1179.39	130	85.0879	XTE2
GTX0536PRED_000287-T1	2195	1940.39	0	0	XTE2
GTX0536PRED_000287-T2	1300	1045.39	7	5.16894	XTE2
GTX0536PRED_000288-T1	804	549.392	48	67.4437	XTE2
GTX0536PRED_000289-T1	2538	2283.39	81	27.3834	XTE2
GTX0536PRED_000290-T1	24735	24480.4	2	0.0630659	XTE2
GTX0536PRED_000291-T1	20136	19881.4	4	0.155309	XTE2
GTX0536PRED_000292-T1	4659	4404.39	0	0	XTE2
GTX0536PRED_000293-T1	5230	4975.39	0	0	XTE2
GTX0536PRED_000293-T2	5181	4926.39	0	0	XTE2
GTX0536PRED_000294-T1	1055	800.392	19	18.3246	XTE2
GTX0536PRED_000295-T1	1527	1272.39	243	147.424	XTE2
GTX0536PRED_000296-T1	1529	1274.39	3	1.81719	XTE2
GTX0536PRED_000297-T1	904	649.392	38	45.171	XTE2
GTX0536PRED_000298-T1	1280	1025.39	265	199.498	XTE2
GTX0536PRED_000299-T1	1052	797.392	0	0	XTE2
GTX0536PRED_000300-T1	1661	1406.39	26	14.2708	XTE2
GTX0536PRED_000301-T1	1332	1077.39	4.11036	2.94502	XTE2
GTX0536PRED_000302-T1	2527	2272.39	69.8896	23.7417	XTE2
GTX0536PRED_000303-T1	3938	3683.39	164	34.3699	XTE2
GTX0536PRED_000304-T1	411	157.657	102	499.424	XTE2
GTX0536PRED_000305-T1	2085	1830.39	28	11.8085	XTE2
GTX0536PRED_000306-T1	1800	1545.39	41	20.4799	XTE2
GTX0536PRED_000307-T1	1023	768.392	79	79.3646	XTE2
GTX0536PRED_000308-T1	1317	1062.39	35	25.4311	XTE2
GTX0536PRED_000309-T1	1364	1109.39	1344	935.183	XTE2
GTX0536PRED_000310-T1	1458	1203.39	4	2.56587	XTE2
GTX0536PRED_000311-T1	2364	2109.39	184	67.3354	XTE2
GTX0536PRED_000311-T2	2435	2180.39	0	0	XTE2
GTX0536PRED_000312-T1	13192	12937.4	1	0.0596672	XTE2
GTX0536PRED_000314-T1	348	100.051	0	0	XTE2
GTX0536PRED_000315-T1	2847	2592.39	0	0	XTE2
GTX0536PRED_000316-T1	1815	1560.39	0	0	XTE2
GTX0536PRED_000317-T1	3990	3735.39	0	0	XTE2
GTX0536PRED_000317-T2	4063	3808.39	0	0	XTE2
GTX0536PRED_000318-T1	4295	4040.39	90	17.195	XTE2
GTX0536PRED_000319-T1	1557	1302.39	31	18.374	XTE2
GTX0536PRED_000320-T1	3081	2826.39	526	143.66	XTE2
GTX0536PRED_000321-T1	2507	2252.39	60	20.5632	XTE2
GTX0536PRED_000322-T1	1267	1012.39	68	51.8493	XTE2
GTX0536PRED_000323-T1	3667	3412.39	59	13.3468	XTE2
GTX0536PRED_000324-T1	1006	751.392	1020.88	1048.79	XTE2
GTX0536PRED_000324-T2	1843	1588.39	4.4847	2.1795	XTE2
GTX0536PRED_000325-T1	1873	1618.39	47.6368	22.7217	XTE2
GTX0536PRED_000325-T2	1592	1337.39	0	0	XTE2
GTX0536PRED_000326-T1	2247	1992.39	2.18704	0.847353	XTE2
GTX0536PRED_000326-T2	1336	1081.39	0.812961	0.580322	XTE2
GTX0536PRED_000327-T1	2237	1982.39	18	7.00915	XTE2
GTX0536PRED_000328-T1	555	300.545	0	0	XTE2
GTX0536PRED_000329-T1	2003	1748.39	38	16.7775	XTE2
GTX0536PRED_000330-T1	2641	2386.39	27	8.73383	XTE2
GTX0536PRED_000331-T1	1071	816.392	384	363.091	XTE2
GTX0536PRED_000332-T1	783	528.392	27	39.4448	XTE2
GTX0536PRED_000333-T1	2428	2173.39	41	14.5622	XTE2
GTX0536PRED_000334-T1	1891	1636.39	8.63707	4.07438	XTE2
GTX0536PRED_000334-T2	1920	1665.39	53.3629	24.7347	XTE2
GTX0536PRED_000335-T1	1959	1704.39	21	9.51114	XTE2
GTX0536PRED_000336-T1	916	661.392	4	4.66857	XTE2
GTX0536PRED_000337-T1	1885	1630.39	46	21.7795	XTE2
GTX0536PRED_000338-T1	1043	788.392	0	0	XTE2
GTX0536PRED_000338-T2	1012	757.392	0	0	XTE2
GTX0536PRED_000338-T3	973	718.392	15	16.118	XTE2
GTX0536PRED_000339-T1	1029	774.392	8	7.97465	XTE2
GTX0536PRED_000340-T1	1703	1448.39	194	103.395	XTE2
GTX0536PRED_000341-T1	2171	1916.39	88	35.4471	XTE2
GTX0536PRED_000342-T1	985	730.392	0	0	XTE2
GTX0536PRED_000342-T2	996	741.392	0	0	XTE2
GTX0536PRED_000343-T1	3472	3217.39	7	1.67949	XTE2
GTX0536PRED_000344-T1	1495	1240.39	0	0	XTE2
GTX0536PRED_000344-T2	1362	1107.39	8	5.57662	XTE2
GTX0536PRED_000345-T1	1757	1502.39	97	49.8392	XTE2
GTX0536PRED_000346-T1	891	636.392	0	0	XTE2
GTX0536PRED_000347-T1	987	732.392	0	0	XTE2
GTX0536PRED_000348-T1	9278	9023.39	475	40.6356	XTE2
GTX0536PRED_000349-T1	1806	1551.39	86	42.7917	XTE2
GTX0536PRED_000350-T1	282	54.6806	0	0	XTE2
GTX0536PRED_000351-T1	1610	1355.39	52	29.6156	XTE2
GTX0536PRED_000352-T1	2513	2258.39	26	8.88703	XTE2
GTX0536PRED_000353-T1	873	618.392	0	0	XTE2
GTX0536PRED_000354-T1	2043	1788.39	0	0	XTE2
GTX0536PRED_000355-T1	7589	7334.39	36	3.78897	XTE2
GTX0536PRED_000355-T2	7320	7065.39	0	0	XTE2
GTX0536PRED_000356-T1	2442	2187.39	0	0	XTE2
GTX0536PRED_000356-T2	2064	1809.39	94.5323	40.3302	XTE2
GTX0536PRED_000357-T1	2116	1861.39	73.4677	30.4678	XTE2
GTX0536PRED_000358-T1	3031	2776.39	47	13.0677	XTE2
GTX0536PRED_000359-T1	2372	2117.39	126	45.9359	XTE2
GTX0536PRED_000360-T1	2087	1832.39	0	0	XTE2
