Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Musa acuminata AAA Group uncharacterized LOC103971705 (LOC103971705), transcript variant X1, mRNA",Musa acuminata AAA Group,119,119,61%,2e-24,32.86,2034,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_009385796.3?report=genbank&log$=nucltop&blast_rank=13&RID=ZWD4B883013"",""XM_009385796.3"")"
"PREDICTED: Daucus carota subsp. sativus uncharacterized LOC108225589 (LOC108225589), mRNA",Daucus carota subsp. sativus,119,119,47%,2e-24,36.06,2016,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017400495.2?report=genbank&log$=nucltop&blast_rank=14&RID=ZWD4B883013"",""XM_017400495.2"")"
"PREDICTED: Musa acuminata AAA Group uncharacterized LOC135652711 (LOC135652711), mRNA",Musa acuminata AAA Group,119,119,61%,2e-24,32.38,2126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_065173883.1?report=genbank&log$=nucltop&blast_rank=15&RID=ZWD4B883013"",""XM_065173883.1"")"
"PREDICTED: Populus euphratica uncharacterized LOC105134321 (LOC105134321), mRNA",Populus euphratica,119,119,51%,2e-24,34.82,2509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_011038672.1?report=genbank&log$=nucltop&blast_rank=16&RID=ZWD4B883013"",""XM_011038672.1"")"
"PREDICTED: Cucumis sativus uncharacterized LOC101206335 (LOC101206335), mRNA",Cucumis sativus,118,118,50%,3e-24,34.84,1873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_004151879.3?report=genbank&log$=nucltop&blast_rank=17&RID=ZWD4B883013"",""XM_004151879.3"")"
"PREDICTED: Abrus precatorius uncharacterized LOC113856628 (LOC113856628), mRNA",Abrus precatorius,117,117,45%,3e-24,38.81,1416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_027488544.1?report=genbank&log$=nucltop&blast_rank=18&RID=ZWD4B883013"",""XM_027488544.1"")"
"PREDICTED: Hibiscus syriacus uncharacterized LOC120125819 (LOC120125819), mRNA",Hibiscus syriacus,117,117,48%,4e-24,36.62,1596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_039144159.1?report=genbank&log$=nucltop&blast_rank=19&RID=ZWD4B883013"",""XM_039144159.1"")"
"PREDICTED: Solanum tuberosum uncharacterized protein (LOC102585670), mRNA",Solanum tuberosum,117,117,50%,5e-24,35.29,1919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_006360520.2?report=genbank&log$=nucltop&blast_rank=20&RID=ZWD4B883013"",""XM_006360520.2"")"
"PREDICTED: Camelina sativa uncharacterized LOC104758861 (LOC104758861), mRNA",Camelina sativa,117,117,71%,5e-24,26.97,1912,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_010481825.1?report=genbank&log$=nucltop&blast_rank=21&RID=ZWD4B883013"",""XM_010481825.1"")"
"PREDICTED: Cucumis melo uncharacterized LOC103495932 (LOC103495932), mRNA",Cucumis melo,117,117,50%,5e-24,34.55,1616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_008457609.3?report=genbank&log$=nucltop&blast_rank=22&RID=ZWD4B883013"",""XM_008457609.3"")"
"PREDICTED: Hevea brasiliensis uncharacterized LOC110665117 (LOC110665117), mRNA",Hevea brasiliensis,116,116,87%,6e-24,26.76,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_021825107.2?report=genbank&log$=nucltop&blast_rank=23&RID=ZWD4B883013"",""XM_021825107.2"")"
"PREDICTED: Euphorbia lathyris uncharacterized protein (LOC136230663), transcript variant X2, mRNA",Euphorbia lathyris,117,117,51%,6e-24,34.80,1682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_066019809.1?report=genbank&log$=nucltop&blast_rank=24&RID=ZWD4B883013"",""XM_066019809.1"")"
"PREDICTED: Brassica napus uncharacterized LOC106369462 (LOC106369462), mRNA",Brassica napus,115,115,65%,6e-24,30.77,1233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048743248.1?report=genbank&log$=nucltop&blast_rank=25&RID=ZWD4B883013"",""XM_048743248.1"")"
"PREDICTED: Abrus precatorius uncharacterized LOC113862491 (LOC113862491), mRNA",Abrus precatorius,116,116,45%,7e-24,37.00,1452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_027495576.1?report=genbank&log$=nucltop&blast_rank=26&RID=ZWD4B883013"",""XM_027495576.1"")"
"PREDICTED: Euphorbia lathyris uncharacterized protein (LOC136230663), transcript variant X1, mRNA",Euphorbia lathyris,117,117,51%,9e-24,34.80,1867,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_066019808.1?report=genbank&log$=nucltop&blast_rank=27&RID=ZWD4B883013"",""XM_066019808.1"")"
"PREDICTED: Physcomitrella patens uncharacterized LOC112286398 (LOC112286398), mRNA",Physcomitrium patens,117,117,46%,1e-23,36.27,2930,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_024528256.1?report=genbank&log$=nucltop&blast_rank=28&RID=ZWD4B883013"",""XM_024528256.1"")"
"PREDICTED: Oryza brachyantha uncharacterized LOC102710778 (LOC102710778), mRNA",Oryza brachyantha,116,116,47%,1e-23,35.98,2031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_006652620.3?report=genbank&log$=nucltop&blast_rank=29&RID=ZWD4B883013"",""XM_006652620.3"")"
Picea sitchensis clone WS02768_H04 unknown mRNA,Picea sitchensis,116,116,56%,1e-23,33.73,1750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EF677418.1?report=genbank&log$=nucltop&blast_rank=30&RID=ZWD4B883013"",""EF677418.1"")"
"PREDICTED: Fragaria vesca subsp. vesca uncharacterized LOC101308316 (LOC101308316), transcript variant X2, mRNA",Fragaria vesca subsp. vesca,116,116,50%,1e-23,35.14,2040,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_011464778.1?report=genbank&log$=nucltop&blast_rank=31&RID=ZWD4B883013"",""XM_011464778.1"")"
"PREDICTED: Fragaria vesca subsp. vesca uncharacterized LOC101308316 (LOC101308316), transcript variant X1, misc_RNA",Fragaria vesca subsp. vesca,116,116,50%,1e-23,35.14,2098,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_905745.1?report=genbank&log$=nucltop&blast_rank=32&RID=ZWD4B883013"",""XR_905745.1"")"
"PREDICTED: Panicum hallii uncharacterized LOC112879689 (LOC112879689), mRNA",Panicum hallii,115,115,61%,1e-23,32.86,1566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_025944059.1?report=genbank&log$=nucltop&blast_rank=33&RID=ZWD4B883013"",""XM_025944059.1"")"
"PREDICTED: Gossypium raimondii hypothetical protein (LOC105763862), mRNA",Gossypium raimondii,116,116,70%,1e-23,29.79,1748,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012582241.2?report=genbank&log$=nucltop&blast_rank=34&RID=ZWD4B883013"",""XM_012582241.2"")"
"PREDICTED: Camelina sativa uncharacterized LOC104738639 (LOC104738639), mRNA",Camelina sativa,116,116,71%,2e-23,27.27,1928,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_010458805.2?report=genbank&log$=nucltop&blast_rank=35&RID=ZWD4B883013"",""XM_010458805.2"")"
"PREDICTED: Vicia villosa uncharacterized LOC131637630 (LOC131637630), mRNA",Vicia villosa,116,116,45%,2e-23,38.00,2034,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_058908238.1?report=genbank&log$=nucltop&blast_rank=36&RID=ZWD4B883013"",""XM_058908238.1"")"
"PREDICTED: Hibiscus syriacus uncharacterized LOC120136301 (LOC120136301), mRNA",Hibiscus syriacus,115,115,48%,2e-23,36.15,1732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_039152372.1?report=genbank&log$=nucltop&blast_rank=37&RID=ZWD4B883013"",""XM_039152372.1"")"
"PREDICTED: Cryptomeria japonica uncharacterized LOC131070917 (LOC131070917), mRNA",Cryptomeria japonica,116,116,48%,2e-23,36.15,2769,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_058006602.2?report=genbank&log$=nucltop&blast_rank=38&RID=ZWD4B883013"",""XM_058006602.2"")"
"PREDICTED: Solanum stenotomum uncharacterized LOC125876557 (LOC125876557), mRNA",Solanum stenotomum,115,115,50%,2e-23,34.55,1527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_049557766.1?report=genbank&log$=nucltop&blast_rank=39&RID=ZWD4B883013"",""XM_049557766.1"")"
"PREDICTED: Brassica rapa uncharacterized LOC103844151 (LOC103844151), mRNA",Brassica rapa,116,116,72%,2e-23,29.57,3688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033281777.1?report=genbank&log$=nucltop&blast_rank=40&RID=ZWD4B883013"",""XM_033281777.1"")"
"Cucumis melo genomic scaffold, anchoredscaffold00037",Cucumis melo,117,117,50%,2e-23,34.55,4114661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN681916.1?report=genbank&log$=nucltop&blast_rank=41&RID=ZWD4B883013"",""LN681916.1"")"
"Cucumis melo genomic chromosome, chr_11",Cucumis melo,117,117,50%,2e-23,34.55,31442130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN713265.1?report=genbank&log$=nucltop&blast_rank=42&RID=ZWD4B883013"",""LN713265.1"")"
"PREDICTED: Vicia villosa uncharacterized LOC131652468 (LOC131652468), mRNA",Vicia villosa,115,115,45%,2e-23,38.00,2019,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_058922323.1?report=genbank&log$=nucltop&blast_rank=43&RID=ZWD4B883013"",""XM_058922323.1"")"
"PREDICTED: Brassica oleracea var. oleracea uncharacterized LOC106344240 (LOC106344240), mRNA",Brassica oleracea var. oleracea,115,115,49%,2e-23,34.56,1500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_013783650.1?report=genbank&log$=nucltop&blast_rank=44&RID=ZWD4B883013"",""XM_013783650.1"")"
"PREDICTED: Nicotiana tabacum uncharacterized protein (LOC107797309), mRNA",Nicotiana tabacum,115,115,71%,2e-23,29.43,1866,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016620182.1?report=genbank&log$=nucltop&blast_rank=45&RID=ZWD4B883013"",""XM_016620182.1"")"
"PREDICTED: Chenopodium quinoa uncharacterized LOC110711859 (LOC110711859), mRNA",Chenopodium quinoa,116,116,45%,2e-23,39.50,2525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_021890301.1?report=genbank&log$=nucltop&blast_rank=46&RID=ZWD4B883013"",""XM_021890301.1"")"
"PREDICTED: Dendrobium catenatum uncharacterized LOC110097342 (LOC110097342), mRNA",Dendrobium catenatum,116,116,45%,2e-23,36.59,2434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_020823647.2?report=genbank&log$=nucltop&blast_rank=47&RID=ZWD4B883013"",""XM_020823647.2"")"
"PREDICTED: Medicago truncatula uncharacterized protein (LOC11436775), mRNA",Medicago truncatula,115,115,45%,2e-23,38.00,2229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003611021.4?report=genbank&log$=nucltop&blast_rank=48&RID=ZWD4B883013"",""XM_003611021.4"")"
"PREDICTED: Nicotiana tomentosiformis uncharacterized protein (LOC104111223), mRNA",Nicotiana tomentosiformis,115,115,70%,2e-23,29.70,2041,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_009620872.4?report=genbank&log$=nucltop&blast_rank=49&RID=ZWD4B883013"",""XM_009620872.4"")"
"PREDICTED: Camelina sativa uncharacterized LOC104754306 (LOC104754306), mRNA",Camelina sativa,115,115,71%,2e-23,28.61,1867,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_010476458.2?report=genbank&log$=nucltop&blast_rank=50&RID=ZWD4B883013"",""XM_010476458.2"")"
"PREDICTED: Amaranthus tricolor uncharacterized LOC130810214 (LOC130810214), mRNA",Amaranthus tricolor,114,114,45%,3e-23,35.68,1449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_057676191.1?report=genbank&log$=nucltop&blast_rank=51&RID=ZWD4B883013"",""XM_057676191.1"")"
"PREDICTED: Lolium rigidum uncharacterized LOC124654928 (LOC124654928), mRNA",Lolium rigidum,115,115,64%,3e-23,32.09,1688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047193907.1?report=genbank&log$=nucltop&blast_rank=52&RID=ZWD4B883013"",""XM_047193907.1"")"
"PREDICTED: Nicotiana attenuata uncharacterized LOC109240979 (LOC109240979), mRNA",Nicotiana attenuata,115,115,67%,3e-23,31.68,1692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_019407672.1?report=genbank&log$=nucltop&blast_rank=53&RID=ZWD4B883013"",""XM_019407672.1"")"
"PREDICTED: Malus sylvestris uncharacterized LOC126582755 (LOC126582755), mRNA",Malus sylvestris,115,115,46%,3e-23,36.95,1933,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050246939.1?report=genbank&log$=nucltop&blast_rank=54&RID=ZWD4B883013"",""XM_050246939.1"")"
"PREDICTED: Gossypium arboreum uncharacterized LOC108479398 (LOC108479398), mRNA",Gossypium arboreum,115,115,70%,3e-23,29.48,1823,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017781968.2?report=genbank&log$=nucltop&blast_rank=55&RID=ZWD4B883013"",""XM_017781968.2"")"
"PREDICTED: Gossypium hirsutum uncharacterized protein (LOC107945946), mRNA",Gossypium hirsutum,115,115,45%,3e-23,37.00,1814,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016880116.2?report=genbank&log$=nucltop&blast_rank=56&RID=ZWD4B883013"",""XM_016880116.2"")"
"PREDICTED: Lolium rigidum uncharacterized LOC124687375 (LOC124687375), transcript variant X1, mRNA",Lolium rigidum,115,115,47%,4e-23,36.45,1786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047221166.1?report=genbank&log$=nucltop&blast_rank=57&RID=ZWD4B883013"",""XM_047221166.1"")"
"PREDICTED: Malus domestica uncharacterized protein (LOC103429078), mRNA",Malus domestica,115,115,46%,4e-23,36.95,2011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_008367225.4?report=genbank&log$=nucltop&blast_rank=58&RID=ZWD4B883013"",""XM_008367225.4"")"
"PREDICTED: Lolium rigidum uncharacterized LOC124688056 (LOC124688056), transcript variant X2, mRNA",Lolium rigidum,114,114,47%,4e-23,36.45,1713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047221772.1?report=genbank&log$=nucltop&blast_rank=59&RID=ZWD4B883013"",""XM_047221772.1"")"
"PREDICTED: Papaver somniferum uncharacterized LOC113315669 (LOC113315669), mRNA",Papaver somniferum,112,112,53%,4e-23,32.49,1173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_026563929.1?report=genbank&log$=nucltop&blast_rank=60&RID=ZWD4B883013"",""XM_026563929.1"")"
"PREDICTED: Solanum dulcamara uncharacterized LOC129892232 (LOC129892232), mRNA",Solanum dulcamara,115,115,46%,4e-23,35.29,2100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_055967790.1?report=genbank&log$=nucltop&blast_rank=61&RID=ZWD4B883013"",""XM_055967790.1"")"
"PREDICTED: Lolium rigidum uncharacterized LOC124687375 (LOC124687375), transcript variant X2, mRNA",Lolium rigidum,114,114,47%,4e-23,36.45,1648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047221167.1?report=genbank&log$=nucltop&blast_rank=62&RID=ZWD4B883013"",""XM_047221167.1"")"
"PREDICTED: Miscanthus floridulus uncharacterized protein (LOC136474573), mRNA",Miscanthus floridulus,115,115,61%,4e-23,32.50,1852,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_066472141.1?report=genbank&log$=nucltop&blast_rank=63&RID=ZWD4B883013"",""XM_066472141.1"")"
"PREDICTED: Durio zibethinus uncharacterized LOC111313884 (LOC111313884), mRNA",Durio zibethinus,115,115,45%,4e-23,36.50,1988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_022914732.1?report=genbank&log$=nucltop&blast_rank=64&RID=ZWD4B883013"",""XM_022914732.1"")"
"PREDICTED: Cajanus cajan uncharacterized LOC109798288 (LOC109798288), mRNA",Cajanus cajan,115,115,45%,4e-23,37.00,1849,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_020358503.2?report=genbank&log$=nucltop&blast_rank=65&RID=ZWD4B883013"",""XM_020358503.2"")"
"PREDICTED: Lolium rigidum uncharacterized LOC124688056 (LOC124688056), transcript variant X1, mRNA",Lolium rigidum,115,115,47%,4e-23,36.45,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047221771.1?report=genbank&log$=nucltop&blast_rank=66&RID=ZWD4B883013"",""XM_047221771.1"")"
"PREDICTED: Miscanthus floridulus uncharacterized protein (LOC136473739), mRNA",Miscanthus floridulus,115,115,61%,4e-23,32.50,1898,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_066471382.1?report=genbank&log$=nucltop&blast_rank=67&RID=ZWD4B883013"",""XM_066471382.1"")"
"PREDICTED: Zea mays putative DUF604-domain containing/glycosyltransferase-related family protein (LOC103627553), mRNA",Zea mays,114,114,61%,4e-23,32.50,1813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_008647838.3?report=genbank&log$=nucltop&blast_rank=68&RID=ZWD4B883013"",""XM_008647838.3"")"
"PREDICTED: Physcomitrella patens uncharacterized LOC112277824 (LOC112277824), transcript variant X1, mRNA",Physcomitrium patens,115,115,51%,4e-23,34.51,3548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_024510582.1?report=genbank&log$=nucltop&blast_rank=69&RID=ZWD4B883013"",""XM_024510582.1"")"
"PREDICTED: Punica granatum uncharacterized LOC116204023 (LOC116204023), mRNA",Punica granatum,115,115,70%,4e-23,29.18,2076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_031536052.1?report=genbank&log$=nucltop&blast_rank=70&RID=ZWD4B883013"",""XM_031536052.1"")"
"PREDICTED: Carya illinoinensis uncharacterized LOC122305968 (LOC122305968), mRNA",Carya illinoinensis,114,114,70%,4e-23,27.79,1560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043118378.1?report=genbank&log$=nucltop&blast_rank=71&RID=ZWD4B883013"",""XM_043118378.1"")"
"PREDICTED: Nicotiana attenuata uncharacterized LOC109205166 (LOC109205166), mRNA",Nicotiana attenuata,115,115,70%,4e-23,29.09,2067,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_019367843.1?report=genbank&log$=nucltop&blast_rank=72&RID=ZWD4B883013"",""XM_019367843.1"")"
"PREDICTED: Physcomitrella patens uncharacterized LOC112277824 (LOC112277824), transcript variant X2, mRNA",Physcomitrium patens,115,115,51%,5e-23,34.51,4434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_024510583.1?report=genbank&log$=nucltop&blast_rank=73&RID=ZWD4B883013"",""XM_024510583.1"")"
"PREDICTED: Ipomoea nil uncharacterized LOC109187589 (LOC109187589), mRNA",Ipomoea nil,114,114,47%,5e-23,36.23,1776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_019337818.1?report=genbank&log$=nucltop&blast_rank=74&RID=ZWD4B883013"",""XM_019337818.1"")"
"PREDICTED: Vicia villosa uncharacterized LOC131605238 (LOC131605238), mRNA",Vicia villosa,114,114,61%,5e-23,31.52,1431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_058877619.1?report=genbank&log$=nucltop&blast_rank=75&RID=ZWD4B883013"",""XM_058877619.1"")"
"PREDICTED: Capsicum annuum uncharacterized LOC107839228 (LOC107839228), transcript variant X1, mRNA",Capsicum annuum,115,115,51%,5e-23,34.36,2350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016682632.2?report=genbank&log$=nucltop&blast_rank=76&RID=ZWD4B883013"",""XM_016682632.2"")"
"PREDICTED: Solanum stenotomum uncharacterized LOC125877601 (LOC125877601), mRNA",Solanum stenotomum,114,114,66%,5e-23,29.77,1560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_049558847.1?report=genbank&log$=nucltop&blast_rank=77&RID=ZWD4B883013"",""XM_049558847.1"")"
"PREDICTED: Gossypium arboreum uncharacterized LOC108483343 (LOC108483343), mRNA",Gossypium arboreum,115,115,48%,5e-23,37.09,2587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017786690.2?report=genbank&log$=nucltop&blast_rank=78&RID=ZWD4B883013"",""XM_017786690.2"")"
"PREDICTED: Prosopis alba uncharacterized LOC114726741 (LOC114726741), mRNA",Prosopis alba,114,114,45%,5e-23,37.50,2019,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_028913427.1?report=genbank&log$=nucltop&blast_rank=79&RID=ZWD4B883013"",""XM_028913427.1"")"
"PREDICTED: Gossypium hirsutum uncharacterized protein (LOC107923994), mRNA",Gossypium hirsutum,114,114,48%,6e-23,37.09,1897,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_041105894.1?report=genbank&log$=nucltop&blast_rank=80&RID=ZWD4B883013"",""XM_041105894.1"")"
"PREDICTED: Capsicum annuum uncharacterized LOC107839228 (LOC107839228), transcript variant X2, mRNA",Capsicum annuum,114,114,51%,7e-23,34.36,2153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016682633.2?report=genbank&log$=nucltop&blast_rank=81&RID=ZWD4B883013"",""XM_016682633.2"")"
"PREDICTED: Populus trichocarpa uncharacterized LOC18107000 (LOC18107000), transcript variant X1, mRNA",Populus trichocarpa,114,114,46%,7e-23,35.47,2409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_024588706.2?report=genbank&log$=nucltop&blast_rank=82&RID=ZWD4B883013"",""XM_024588706.2"")"
"PREDICTED: Gossypium hirsutum uncharacterized protein (LOC107923692), mRNA",Gossypium hirsutum,114,114,47%,7e-23,35.71,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016853869.2?report=genbank&log$=nucltop&blast_rank=83&RID=ZWD4B883013"",""XM_016853869.2"")"
"PREDICTED: Ipomoea triloba uncharacterized LOC116011398 (LOC116011398), mRNA",Ipomoea triloba,113,113,47%,7e-23,35.24,1577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_031250962.1?report=genbank&log$=nucltop&blast_rank=84&RID=ZWD4B883013"",""XM_031250962.1"")"
