Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: uncharacterized protein LOC105134321 [Populus euphratica],Populus euphratica,144,144,74%,8e-34,31.76,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011036974.1?report=genbank&log$=prottop&blast_rank=25&RID=ZWDGWW0H013"",""XP_011036974.1"")"
hypothetical protein RJ639_014364 [Escallonia herrerae],Escallonia herrerae,144,144,73%,8e-34,32.64,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK3008102.1?report=genbank&log$=prottop&blast_rank=26&RID=ZWDGWW0H013"",""KAK3008102.1"")"
hypothetical protein WJX72_006106 [[Myrmecia] bisecta],[Myrmecia] bisecta,142,142,52%,8e-34,38.70,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK9807685.1?report=genbank&log$=prottop&blast_rank=27&RID=ZWDGWW0H013"",""KAK9807685.1"")"
hypothetical protein BHE74_00040545 [Ensete ventricosum],Ensete ventricosum,147,147,89%,9e-34,30.73,749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RWW52992.1?report=genbank&log$=prottop&blast_rank=28&RID=ZWDGWW0H013"",""RWW52992.1"")"
hypothetical protein O6H91_14G059500 [Diphasiastrum complanatum],Diphasiastrum complanatum,144,144,67%,9e-34,33.12,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7531809.1?report=genbank&log$=prottop&blast_rank=29&RID=ZWDGWW0H013"",""KAJ7531809.1"")"
uncharacterized protein LOC108857615 [Raphanus sativus],Raphanus sativus,144,144,94%,1e-33,28.63,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018487121.1?report=genbank&log$=prottop&blast_rank=30&RID=ZWDGWW0H013"",""XP_018487121.1"")"
"hypothetical protein RJ639_009919, partial [Escallonia herrerae]",Escallonia herrerae,144,144,72%,1e-33,33.53,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK3013546.1?report=genbank&log$=prottop&blast_rank=31&RID=ZWDGWW0H013"",""KAK3013546.1"")"
hypothetical protein O6H91_14G059500 [Diphasiastrum complanatum],Diphasiastrum complanatum,144,144,66%,1e-33,33.11,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7531808.1?report=genbank&log$=prottop&blast_rank=32&RID=ZWDGWW0H013"",""KAJ7531808.1"")"
uncharacterized protein LOC101206335 [Cucumis sativus],Cucumis sativus,143,143,64%,1e-33,33.45,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004151927.1?report=genbank&log$=prottop&blast_rank=33&RID=ZWDGWW0H013"",""XP_004151927.1"")"
DUF604 domain-containing protein [Cucumis melo var. makuwa],Cucumis melo var. makuwa,143,143,65%,1e-33,33.11,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TYJ98319.1?report=genbank&log$=prottop&blast_rank=34&RID=ZWDGWW0H013"",""TYJ98319.1"")"
hypothetical protein O6H91_Y422000 [Diphasiastrum complanatum],Diphasiastrum complanatum,144,144,84%,1e-33,31.66,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7250555.1?report=genbank&log$=prottop&blast_rank=35&RID=ZWDGWW0H013"",""KAJ7250555.1"")"
hypothetical protein L1987_72716 [Smallanthus sonchifolius],Smallanthus sonchifolius,143,143,68%,2e-33,34.71,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI3714126.1?report=genbank&log$=prottop&blast_rank=36&RID=ZWDGWW0H013"",""KAI3714126.1"")"
hypothetical protein C4D60_Mb11t15210 [Musa balbisiana],Musa balbisiana,144,144,63%,2e-33,34.92,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THU56241.1?report=genbank&log$=prottop&blast_rank=37&RID=ZWDGWW0H013"",""THU56241.1"")"
"hypothetical protein RJ640_026783, partial [Escallonia rubra]",Escallonia rubra,143,143,66%,2e-33,34.10,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK2969149.1?report=genbank&log$=prottop&blast_rank=38&RID=ZWDGWW0H013"",""KAK2969149.1"")"
hypothetical protein L1987_16892 [Smallanthus sonchifolius],Smallanthus sonchifolius,143,143,68%,2e-33,34.39,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI3812185.1?report=genbank&log$=prottop&blast_rank=39&RID=ZWDGWW0H013"",""KAI3812185.1"")"
hypothetical protein AQUCO_01200198v1 [Aquilegia coerulea],Aquilegia coerulea,143,143,70%,2e-33,32.22,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIA50781.1?report=genbank&log$=prottop&blast_rank=40&RID=ZWDGWW0H013"",""PIA50781.1"")"
hypothetical protein RJ639_039028 [Escallonia herrerae],Escallonia herrerae,143,143,73%,2e-33,33.13,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK3028436.1?report=genbank&log$=prottop&blast_rank=41&RID=ZWDGWW0H013"",""KAK3028436.1"")"
uncharacterized protein LOC121990554 [Zingiber officinale],Zingiber officinale,144,144,65%,2e-33,34.65,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_042400606.1?report=genbank&log$=prottop&blast_rank=42&RID=ZWDGWW0H013"",""XP_042400606.1"")"
uncharacterized protein LOC121998044 [Zingiber officinale],Zingiber officinale,144,144,65%,2e-33,34.65,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_042408702.1?report=genbank&log$=prottop&blast_rank=43&RID=ZWDGWW0H013"",""XP_042408702.1"")"
hypothetical protein BHM03_00019841 [Ensete ventricosum],Ensete ventricosum,145,145,89%,2e-33,30.73,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZR91665.1?report=genbank&log$=prottop&blast_rank=44&RID=ZWDGWW0H013"",""RZR91665.1"")"
hypothetical protein B296_00012637 [Ensete ventricosum],Ensete ventricosum,145,145,89%,2e-33,30.73,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RRT53681.1?report=genbank&log$=prottop&blast_rank=45&RID=ZWDGWW0H013"",""RRT53681.1"")"
hypothetical protein HID58_037487 [Brassica napus],Brassica napus,142,142,87%,3e-33,29.62,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0905660.1?report=genbank&log$=prottop&blast_rank=46&RID=ZWDGWW0H013"",""KAH0905660.1"")"
unnamed protein product [Musa acuminata subsp. burmannicoides],Musa acuminata subsp. burmannicoides,144,144,63%,4e-33,35.59,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAL9782211.1?report=genbank&log$=prottop&blast_rank=47&RID=ZWDGWW0H013"",""CAL9782211.1"")"
hypothetical protein M9H77_20024 [Catharanthus roseus],Catharanthus roseus,142,142,71%,4e-33,33.13,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI5660701.1?report=genbank&log$=prottop&blast_rank=48&RID=ZWDGWW0H013"",""KAI5660701.1"")"
hypothetical protein WJX72_011491 [[Myrmecia] bisecta],[Myrmecia] bisecta,139,139,58%,4e-33,33.72,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK9807858.1?report=genbank&log$=prottop&blast_rank=49&RID=ZWDGWW0H013"",""KAK9807858.1"")"
hypothetical protein K2173_018728 [Erythroxylum novogranatense],Erythroxylum novogranatense,142,142,65%,4e-33,33.11,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ8749249.1?report=genbank&log$=prottop&blast_rank=50&RID=ZWDGWW0H013"",""KAJ8749249.1"")"
unnamed protein product [Musa textilis],Musa textilis,143,143,63%,5e-33,35.03,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAL9076341.1?report=genbank&log$=prottop&blast_rank=51&RID=ZWDGWW0H013"",""CAL9076341.1"")"
hypothetical protein MUK42_19363 [Musa troglodytarum],Musa troglodytarum,143,143,63%,5e-33,35.03,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/URD83378.1?report=genbank&log$=prottop&blast_rank=52&RID=ZWDGWW0H013"",""URD83378.1"")"
unnamed protein product [Brassica rapa],Brassica rapa,142,142,87%,5e-33,29.69,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG7909175.1?report=genbank&log$=prottop&blast_rank=53&RID=ZWDGWW0H013"",""CAG7909175.1"")"
uncharacterized protein LOC103844151 [Brassica rapa],Brassica rapa,142,142,95%,6e-33,28.07,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033137668.1?report=genbank&log$=prottop&blast_rank=54&RID=ZWDGWW0H013"",""XP_033137668.1"")"
hypothetical protein BRARA_J00348 [Brassica rapa],Brassica rapa,141,141,80%,8e-33,30.33,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RID40291.1?report=genbank&log$=prottop&blast_rank=55&RID=ZWDGWW0H013"",""RID40291.1"")"
hypothetical protein AQUCO_01200165v1 [Aquilegia coerulea],Aquilegia coerulea,141,141,70%,8e-33,31.93,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIA50740.1?report=genbank&log$=prottop&blast_rank=56&RID=ZWDGWW0H013"",""PIA50740.1"")"
uncharacterized protein LOC106369462 [Brassica napus],Brassica napus,140,140,80%,9e-33,30.33,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_048599205.1?report=genbank&log$=prottop&blast_rank=57&RID=ZWDGWW0H013"",""XP_048599205.1"")"
hypothetical protein OIU78_025733 [Salix suchowensis],Salix suchowensis,141,141,65%,9e-33,32.20,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ6289876.1?report=genbank&log$=prottop&blast_rank=58&RID=ZWDGWW0H013"",""KAJ6289876.1"")"
Transferring glycosyl group transferase [Thalictrum thalictroides],Thalictrum thalictroides,141,141,70%,1e-32,32.62,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5185128.1?report=genbank&log$=prottop&blast_rank=59&RID=ZWDGWW0H013"",""KAF5185128.1"")"
hypothetical protein OIU76_028620 [Salix suchowensis],Salix suchowensis,140,140,65%,1e-32,32.20,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ6370378.1?report=genbank&log$=prottop&blast_rank=60&RID=ZWDGWW0H013"",""KAJ6370378.1"")"
unnamed protein product [Ilex paraguariensis],Ilex paraguariensis,140,140,71%,1e-32,32.52,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAK9135268.1?report=genbank&log$=prottop&blast_rank=61&RID=ZWDGWW0H013"",""CAK9135268.1"")"
hypothetical protein OIU84_028097 [Salix udensis],Salix udensis,140,140,65%,1e-32,32.20,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ6420673.1?report=genbank&log$=prottop&blast_rank=62&RID=ZWDGWW0H013"",""KAJ6420673.1"")"
hypothetical protein O6H91_03G032400 [Diphasiastrum complanatum],Diphasiastrum complanatum,142,142,60%,1e-32,34.19,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7561541.1?report=genbank&log$=prottop&blast_rank=63&RID=ZWDGWW0H013"",""KAJ7561541.1"")"
hypothetical protein O6H91_03G047100 [Diphasiastrum complanatum],Diphasiastrum complanatum,142,142,60%,1e-32,34.19,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7561908.1?report=genbank&log$=prottop&blast_rank=64&RID=ZWDGWW0H013"",""KAJ7561908.1"")"
hypothetical protein C5167_019162 [Papaver somniferum],Papaver somniferum,144,270,73%,1e-32,31.61,919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZC50737.1?report=genbank&log$=prottop&blast_rank=65&RID=ZWDGWW0H013"",""RZC50737.1"")"
uncharacterized protein LOC9638764 [Selaginella moellendorffii],Selaginella moellendorffii,141,141,65%,1e-32,33.45,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002977124.1?report=genbank&log$=prottop&blast_rank=66&RID=ZWDGWW0H013"",""XP_002977124.1"")"
OLC1v1003326C1 [Oldenlandia corymbosa var. corymbosa],Oldenlandia corymbosa var. corymbosa,140,140,72%,1e-32,31.36,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAI9104620.1?report=genbank&log$=prottop&blast_rank=67&RID=ZWDGWW0H013"",""CAI9104620.1"")"
hypothetical protein H0E87_028565 [Populus deltoides],Populus deltoides,140,140,73%,2e-32,29.82,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH8484180.1?report=genbank&log$=prottop&blast_rank=68&RID=ZWDGWW0H013"",""KAH8484180.1"")"
unnamed protein product [Eruca vesicaria subsp. sativa],Eruca vesicaria subsp. sativa,140,140,64%,2e-32,32.99,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH8352387.1?report=genbank&log$=prottop&blast_rank=69&RID=ZWDGWW0H013"",""CAH8352387.1"")"
uncharacterized protein LOC110665117 [Hevea brasiliensis],Hevea brasiliensis,140,140,93%,2e-32,28.15,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_021680799.1?report=genbank&log$=prottop&blast_rank=70&RID=ZWDGWW0H013"",""XP_021680799.1"")"
uncharacterized protein LOC115996641 isoform X2 [Ipomoea triloba],Ipomoea triloba,140,140,71%,2e-32,33.54,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031091836.1?report=genbank&log$=prottop&blast_rank=71&RID=ZWDGWW0H013"",""XP_031091836.1"")"
hypothetical protein O6H91_19G069500 [Diphasiastrum complanatum],Diphasiastrum complanatum,141,141,65%,2e-32,33.11,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7521822.1?report=genbank&log$=prottop&blast_rank=72&RID=ZWDGWW0H013"",""KAJ7521822.1"")"
hypothetical protein LOK49_LG06G01483 [Camellia lanceoleosa],Camellia lanceoleosa,140,140,65%,2e-32,34.67,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI8012703.1?report=genbank&log$=prottop&blast_rank=73&RID=ZWDGWW0H013"",""KAI8012703.1"")"
hypothetical protein O6H91_19G069500 [Diphasiastrum complanatum],Diphasiastrum complanatum,140,140,65%,2e-32,33.11,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7521823.1?report=genbank&log$=prottop&blast_rank=74&RID=ZWDGWW0H013"",""KAJ7521823.1"")"
hypothetical protein [Adiantum nelumboides],Adiantum nelumboides,140,140,65%,3e-32,34.11,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCO5613384.1?report=genbank&log$=prottop&blast_rank=75&RID=ZWDGWW0H013"",""MCO5613384.1"")"
uncharacterized protein LOC115996641 isoform X1 [Ipomoea triloba],Ipomoea triloba,139,139,71%,3e-32,33.54,470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031091835.1?report=genbank&log$=prottop&blast_rank=76&RID=ZWDGWW0H013"",""XP_031091835.1"")"
hypothetical protein KFL_000960180 [Klebsormidium nitens],Klebsormidium nitens,140,140,84%,3e-32,30.83,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAQ81967.1?report=genbank&log$=prottop&blast_rank=77&RID=ZWDGWW0H013"",""GAQ81967.1"")"
PREDICTED: uncharacterized protein LOC109187589 [Ipomoea nil],Ipomoea nil,140,140,67%,3e-32,32.57,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019193363.1?report=genbank&log$=prottop&blast_rank=78&RID=ZWDGWW0H013"",""XP_019193363.1"")"
uncharacterized protein LOC131333435 [Rhododendron vialii],Rhododendron vialii,140,140,67%,3e-32,33.11,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_058223938.1?report=genbank&log$=prottop&blast_rank=79&RID=ZWDGWW0H013"",""XP_058223938.1"")"
hypothetical protein HHK36_005568 [Tetracentron sinense],Tetracentron sinense,142,274,78%,4e-32,32.67,898,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8409492.1?report=genbank&log$=prottop&blast_rank=80&RID=ZWDGWW0H013"",""KAF8409492.1"")"
uncharacterized protein [Solanum tuberosum],Solanum tuberosum,139,139,65%,4e-32,32.46,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006360582.2?report=genbank&log$=prottop&blast_rank=81&RID=ZWDGWW0H013"",""XP_006360582.2"")"
hypothetical protein D8674_000667 [Pyrus ussuriensis x Pyrus communis],Pyrus ussuriensis x Pyrus communis,139,139,65%,5e-32,33.45,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAB2597747.1?report=genbank&log$=prottop&blast_rank=82&RID=ZWDGWW0H013"",""KAB2597747.1"")"
uncharacterized protein LOC116011398 [Ipomoea triloba],Ipomoea triloba,139,139,67%,5e-32,32.13,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031106822.1?report=genbank&log$=prottop&blast_rank=83&RID=ZWDGWW0H013"",""XP_031106822.1"")"
uncharacterized protein LOC103957435 [Pyrus x bretschneideri],Pyrus x bretschneideri,139,139,65%,5e-32,33.45,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018505396.1?report=genbank&log$=prottop&blast_rank=84&RID=ZWDGWW0H013"",""XP_018505396.1"")"
uncharacterized protein [Malus domestica],Malus domestica,139,139,68%,5e-32,32.28,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028953791.1?report=genbank&log$=prottop&blast_rank=85&RID=ZWDGWW0H013"",""XP_028953791.1"")"
glycosyltransferase-like protein [Selaginella moellendorffii],Selaginella moellendorffii,139,139,63%,6e-32,31.27,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFJ27995.1?report=genbank&log$=prottop&blast_rank=86&RID=ZWDGWW0H013"",""EFJ27995.1"")"
hypothetical protein SLA2020_511640 [Shorea laevis],Shorea laevis,139,139,81%,7e-32,30.89,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GLT79684.1?report=genbank&log$=prottop&blast_rank=87&RID=ZWDGWW0H013"",""GLT79684.1"")"
hypothetical protein O6H91_19G067800 [Diphasiastrum complanatum],Diphasiastrum complanatum,139,139,65%,7e-32,33.11,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAJ7521787.1?report=genbank&log$=prottop&blast_rank=88&RID=ZWDGWW0H013"",""KAJ7521787.1"")"
uncharacterized protein LOC9632941 isoform X1 [Selaginella moellendorffii],Selaginella moellendorffii,139,139,63%,7e-32,31.27,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024531353.1?report=genbank&log$=prottop&blast_rank=89&RID=ZWDGWW0H013"",""XP_024531353.1"")"
uncharacterized protein LOC9632941 isoform X2 [Selaginella moellendorffii],Selaginella moellendorffii,139,139,63%,8e-32,31.27,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024531354.1?report=genbank&log$=prottop&blast_rank=90&RID=ZWDGWW0H013"",""XP_024531354.1"")"
hypothetical protein CsSME_00019438 [Camellia sinensis var. sinensis],Camellia sinensis var. sinensis,139,139,65%,8e-32,34.00,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GMP54203.1?report=genbank&log$=prottop&blast_rank=91&RID=ZWDGWW0H013"",""GMP54203.1"")"
uncharacterized protein LOC114260585 [Camellia sinensis],Camellia sinensis,139,139,65%,8e-32,34.00,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028056529.1?report=genbank&log$=prottop&blast_rank=92&RID=ZWDGWW0H013"",""XP_028056529.1"")"
uncharacterized protein LOC113856628 [Abrus precatorius],Abrus precatorius,138,138,71%,1e-31,32.84,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027344345.1?report=genbank&log$=prottop&blast_rank=93&RID=ZWDGWW0H013"",""XP_027344345.1"")"
uncharacterized protein LOC9650688 [Selaginella moellendorffii],Selaginella moellendorffii,139,139,65%,1e-31,32.88,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002992119.1?report=genbank&log$=prottop&blast_rank=94&RID=ZWDGWW0H013"",""XP_002992119.1"")"
