target_id	length	eff_length	est_counts	tpm
GTX0536PRED_000056-T1	1623	1396.93	22	95.6185
GTX0536PRED_000057-T1	1089	862.934	772	5431.69
GTX0536PRED_000058-T1	7803	7576.93	17	13.6223
GTX0536PRED_000059-T1	879	652.991	0	0
GTX0536PRED_000060-T1	2399	2172.93	0	0
GTX0536PRED_000060-T2	2711	2484.93	0	0
GTX0536PRED_000061-T1	303	86.7783	0	0
GTX0536PRED_000062-T1	2659	2432.93	0	0
GTX0536PRED_000063-T1	3421	3194.93	42	79.8146
GTX0536PRED_000064-T1	2051	1824.93	26	86.501
GTX0536PRED_000065-T1	1527	1300.93	0	0
GTX0536PRED_000066-T1	3023	2796.93	0	0
GTX0536PRED_000066-T2	1699	1472.93	2	8.24407
GTX0536PRED_000067-T1	4410	4183.93	0	0
GTX0536PRED_000068-T1	690	464.02	0	0
GTX0536PRED_000069-T1	276	66.642	0	0
GTX0536PRED_000070-T1	972	745.963	0	0
GTX0536PRED_000071-T1	1014	787.934	0	0
GTX0536PRED_000072-T1	351	127.903	0	0
GTX0536PRED_000073-T1	915	688.991	8	70.4971
GTX0536PRED_000074-T1	2658	2431.93	4	9.98627
GTX0536PRED_000075-T1	1736	1509.93	3	12.0631
GTX0536PRED_000076-T1	4646	4419.93	0	0
GTX0536PRED_000076-T2	4052	3825.93	2	3.17386
GTX0536PRED_000077-T1	2163	1936.93	0	0
GTX0536PRED_000077-T2	2247	2020.93	0	0
GTX0536PRED_000077-T3	1429	1202.93	0	0
GTX0536PRED_000078-T1	1587	1360.93	0	0
GTX0536PRED_000079-T1	2992	2765.93	5	10.9755
GTX0536PRED_000080-T1	3625	3398.93	0	0
GTX0536PRED_000081-T1	1871	1644.93	19	70.1294
GTX0536PRED_000082-T1	1176	949.934	97	619.974
GTX0536PRED_000083-T1	2998	2771.93	5	10.9517
GTX0536PRED_000084-T1	2912	2685.93	0	0
GTX0536PRED_000085-T1	1107	880.934	0	0
GTX0536PRED_000086-T1	1842	1615.93	0	0
GTX0536PRED_000087-T1	945	718.991	0	0
GTX0536PRED_000088-T1	979	752.963	0	0
GTX0536PRED_000089-T1	1734	1507.93	0	0
GTX0536PRED_000090-T1	3764	3537.93	0	0
GTX0536PRED_000091-T1	1325	1098.93	0	0
GTX0536PRED_000092-T1	1872	1645.93	0	0
GTX0536PRED_000093-T1	1472	1245.93	0	0
GTX0536PRED_000094-T1	558	332.07	0	0
GTX0536PRED_000094-T2	991	764.963	0	0
GTX0536PRED_000095-T1	678	452.02	0	0
GTX0536PRED_000096-T1	736	510.001	0	0
GTX0536PRED_000097-T1	2250	2023.93	0	0
GTX0536PRED_000097-T2	2599	2372.93	0	0
GTX0536PRED_000098-T1	1413	1186.93	0	0
GTX0536PRED_000099-T1	1372	1145.93	0	0
GTX0536PRED_000100-T1	369	144.917	0	0
GTX0536PRED_000101-T1	2355	2128.93	0	0
GTX0536PRED_000102-T1	826	599.991	2	20.2386
GTX0536PRED_000103-T1	1869	1642.93	3	11.0865
GTX0536PRED_000104-T1	5274	5047.93	4	4.81107
GTX0536PRED_000104-T2	5542	5315.93	0	0
GTX0536PRED_000105-T1	1877	1650.93	14	51.4865
GTX0536PRED_000106-T1	369	144.917	0	0
GTX0536PRED_000107-T1	845	618.991	0	0
GTX0536PRED_000107-T2	765	539.001	0	0
GTX0536PRED_000108-T1	2515	2288.93	10	26.5254
GTX0536PRED_000109-T1	883	656.991	0	0
GTX0536PRED_000110-T1	2369	2142.93	79	223.827
GTX0536PRED_000111-T1	871	644.991	0	0
GTX0536PRED_000112-T1	1387	1160.93	0	0
GTX0536PRED_000113-T1	1617	1390.93	29	126.586
GTX0536PRED_000114-T1	2493	2266.93	12	32.1394
GTX0536PRED_000115-T1	702	476.02	11	140.302
GTX0536PRED_000116-T1	864	637.991	12	114.199
GTX0536PRED_000117-T1	4968	4741.93	0	0
GTX0536PRED_000117-T2	4371	4144.93	22	32.2255
GTX0536PRED_000118-T1	3693	3466.93	1	1.75126
GTX0536PRED_000119-T1	369	144.917	0	0
GTX0536PRED_000120-T1	12534	12307.9	0	0
GTX0536PRED_000121-T1	1204	977.934	0	0
GTX0536PRED_000122-T1	2648	2421.93	3	7.52063
GTX0536PRED_000123-T1	3855	3628.93	0	0
GTX0536PRED_000124-T1	264	58.4831	0	0
GTX0536PRED_000125-T1	1918	1691.93	4	14.354
GTX0536PRED_000126-T1	1547	1320.93	4	18.3854
GTX0536PRED_000127-T1	3372	3145.93	0	0
GTX0536PRED_000128-T1	1077	850.934	0	0
GTX0536PRED_000129-T1	3400	3173.93	0	0
GTX0536PRED_000129-T2	2218	1991.93	0	0
GTX0536PRED_000130-T1	1863	1636.93	0	0
GTX0536PRED_000130-T2	1750	1523.93	14	55.7772
GTX0536PRED_000131-T1	2869	2642.93	0	0
GTX0536PRED_000132-T1	2641	2414.93	0	0
GTX0536PRED_000133-T1	975	748.963	20	162.13
GTX0536PRED_000134-T1	4398	4171.93	9	13.0979
GTX0536PRED_000135-T1	2580	2353.93	0	0
GTX0536PRED_000136-T1	2049	1822.93	0	0
GTX0536PRED_000137-T1	1544	1317.93	4	18.4273
GTX0536PRED_000138-T1	1192	965.934	17	106.855
GTX0536PRED_000139-T1	1817	1590.93	1	3.8163
GTX0536PRED_000140-T1	2633	2406.93	0	0
GTX0536PRED_000140-T2	2700	2473.93	0	0
GTX0536PRED_000141-T1	342	119.701	0	0
GTX0536PRED_000142-T1	1371	1144.93	0	0
GTX0536PRED_000143-T1	3634	3407.93	38	67.6998
GTX0536PRED_000144-T1	513	287.129	0	0
GTX0536PRED_000145-T1	492	266.171	0	0
GTX0536PRED_000146-T1	2789	2562.93	0	0
GTX0536PRED_000146-T2	2622	2395.93	0	0
GTX0536PRED_000146-T3	2414	2187.93	0	0
GTX0536PRED_000147-T1	2045	1818.93	3	10.0138
GTX0536PRED_000148-T1	2117	1890.93	4	12.8434
GTX0536PRED_000149-T1	2084	1857.93	14	45.7502
GTX0536PRED_000150-T1	479	253.245	5	119.874
GTX0536PRED_000151-T1	1592	1365.93	0	0
GTX0536PRED_000152-T1	1165	938.934	20	129.327
GTX0536PRED_000153-T1	2151	1924.93	41	129.319
GTX0536PRED_000154-T1	1923	1696.93	3	10.7337
GTX0536PRED_000155-T1	2229	2002.93	3	9.09389
GTX0536PRED_000156-T1	4567	4340.93	6	8.39195
GTX0536PRED_000157-T1	2820	2593.93	0	0
GTX0536PRED_000157-T2	3380	3153.93	0	0
GTX0536PRED_000158-T1	1953	1726.93	0	0
GTX0536PRED_000158-T2	1810	1583.93	5	19.1658
GTX0536PRED_000159-T1	1978	1751.93	0	0
GTX0536PRED_000160-T1	1519	1292.93	0	0
GTX0536PRED_000160-T2	1610	1383.93	0	0
GTX0536PRED_000161-T1	684	458.02	0	0
GTX0536PRED_000162-T1	681	455.02	0	0
GTX0536PRED_000163-T1	5936	5709.93	3	3.18996
GTX0536PRED_000164-T1	697	471.02	0	0
GTX0536PRED_000165-T1	1967	1740.93	3	10.4625
GTX0536PRED_000166-T1	3079	2852.93	1	2.12816
GTX0536PRED_000167-T1	1761	1534.93	1	3.95554
GTX0536PRED_000167-T2	1927	1700.93	0	0
GTX0536PRED_000167-T3	1832	1605.93	0	0
GTX0536PRED_000167-T4	2063	1836.93	0	0
GTX0536PRED_000168-T1	1549	1322.93	7	32.1259
GTX0536PRED_000169-T1	1315	1088.93	0	0
GTX0536PRED_000170-T1	895	668.991	0	0
GTX0536PRED_000171-T1	954	727.991	11	91.7406
GTX0536PRED_000172-T1	2402	2175.93	2	5.58058
GTX0536PRED_000173-T1	3641	3414.93	0	0
GTX0536PRED_000174-T1	1524	1297.93	2	9.35562
GTX0536PRED_000175-T1	1617	1390.93	0	0
GTX0536PRED_000175-T2	1418	1191.93	0	0
GTX0536PRED_000176-T1	2727	2500.93	21	50.9814
GTX0536PRED_000177-T1	369	144.917	0	0
GTX0536PRED_000178-T1	405	179.816	0	0
GTX0536PRED_000179-T1	860	633.991	0	0
GTX0536PRED_000180-T1	1515	1288.93	24	113.051
GTX0536PRED_000181-T1	3577	3350.93	0.018589	0.033681
GTX0536PRED_000181-T2	3551	3324.93	3.98141	7.27024
GTX0536PRED_000182-T1	1413	1186.93	5	25.5763
GTX0536PRED_000183-T1	840	613.991	0	0
GTX0536PRED_000184-T1	2375	2148.93	0	0
GTX0536PRED_000184-T2	2835	2608.93	0	0
GTX0536PRED_000185-T1	832	605.991	0	0
GTX0536PRED_000186-T1	1507	1280.93	2	9.47978
GTX0536PRED_000187-T1	678	452.02	0	0
GTX0536PRED_000188-T1	2232	2005.93	0	0
GTX0536PRED_000189-T1	2411	2184.93	2	5.55759
GTX0536PRED_000189-T2	2478	2251.93	0	0
GTX0536PRED_000190-T1	1200	973.934	0	0
GTX0536PRED_000191-T1	1734	1507.93	0	0
GTX0536PRED_000191-T2	1658	1431.93	11	46.6407
GTX0536PRED_000192-T1	2003	1776.93	1	3.41683
GTX0536PRED_000193-T1	2423	2196.93	3	8.29085
GTX0536PRED_000194-T1	2545	2318.93	0	0
GTX0536PRED_000195-T1	1703	1476.93	9	36.9978
GTX0536PRED_000195-T2	1769	1542.93	0	0
GTX0536PRED_000196-T1	1441	1214.93	0	0
GTX0536PRED_000197-T1	2320	2093.93	46	133.38
GTX0536PRED_000198-T1	1668	1441.93	24	101.056
GTX0536PRED_000199-T1	2220	1993.93	4	12.1799
GTX0536PRED_000200-T1	2638	2411.93	35	88.1044
GTX0536PRED_000201-T1	3452	3225.93	25	47.0522
GTX0536PRED_000202-T1	384	159.442	0	0
GTX0536PRED_000203-T1	3925	3698.93	0	0
GTX0536PRED_000204-T1	4546	4319.93	0	0
GTX0536PRED_000204-T2	4582	4355.93	0	0
GTX0536PRED_000205-T1	1452	1225.93	230	1139.08
GTX0536PRED_000206-T1	1012	785.934	0	0
GTX0536PRED_000207-T1	1222	995.934	3	18.2888
GTX0536PRED_000208-T1	3100	2873.93	38	80.279
GTX0536PRED_000209-T1	2292	2065.93	0	0
GTX0536PRED_000210-T1	4679	4452.93	22	29.9966
GTX0536PRED_000211-T1	1500	1273.93	43	204.935
GTX0536PRED_000212-T1	835	608.991	0	0
GTX0536PRED_000213-T1	1613	1386.93	0	0
GTX0536PRED_000213-T2	966	739.963	0	0
GTX0536PRED_000214-T1	942	715.991	0	0
GTX0536PRED_000215-T1	3033	2806.93	0	0
GTX0536PRED_000216-T1	1726	1499.93	0	0
GTX0536PRED_000217-T1	2611	2384.93	27	68.7357
GTX0536PRED_000218-T1	612	386.028	0	0
GTX0536PRED_000219-T1	663	437.02	0	0
GTX0536PRED_000220-T1	405	179.816	0	0
GTX0536PRED_000221-T1	750	524.001	0	0
GTX0536PRED_000222-T1	1864	1637.93	9	33.3612
GTX0536PRED_000222-T2	1939	1712.93	0	0
GTX0536PRED_000223-T1	1549	1322.93	4	18.3576
GTX0536PRED_000224-T1	2259	2032.93	69	206.073
GTX0536PRED_000225-T1	1252	1025.93	6	35.5081
GTX0536PRED_000226-T1	1922	1695.93	0	0
GTX0536PRED_000227-T1	3306	3079.93	0	0
GTX0536PRED_000227-T2	2454	2227.93	0	0
GTX0536PRED_000228-T1	988	761.963	7	55.7775
GTX0536PRED_000229-T1	72	21.7436	0	0
GTX0536PRED_000230-T1	2339	2112.93	6	17.2409
GTX0536PRED_000231-T1	2660	2433.93	0	0
GTX0536PRED_000232-T1	390	165.175	0	0
GTX0536PRED_000233-T1	1441	1214.93	7	34.9817
GTX0536PRED_000234-T1	3415	3188.93	37	70.4452
GTX0536PRED_000235-T1	3972	3745.93	0	0
GTX0536PRED_000236-T1	3897	3670.93	85	140.584
GTX0536PRED_000237-T1	1095	868.934	417	2913.7
GTX0536PRED_000238-T1	2432	2205.93	4	11.0094
GTX0536PRED_000239-T1	2263	2036.93	0	0
GTX0536PRED_000240-T1	2097	1870.93	8	25.9613
GTX0536PRED_000241-T1	345	122.404	0	0
GTX0536PRED_000242-T1	927	700.991	0	0
GTX0536PRED_000243-T1	828	601.991	1	10.0857
GTX0536PRED_000244-T1	1841	1614.93	0	0
GTX0536PRED_000245-T1	303	86.7783	0	0
GTX0536PRED_000246-T1	3043	2816.93	1	2.15535
GTX0536PRED_000247-T1	591	365.042	0	0
GTX0536PRED_000248-T1	4814	4587.93	1	1.32336
GTX0536PRED_000249-T1	2806	2579.93	9	21.1801
GTX0536PRED_000250-T1	1030	803.934	0	0
GTX0536PRED_000250-T2	1026	799.934	0	0
GTX0536PRED_000251-T1	2650	2423.93	0	0
GTX0536PRED_000252-T1	1198	971.934	0	0
GTX0536PRED_000252-T2	1275	1048.93	0	0
GTX0536PRED_000253-T1	2301	2074.93	0	0
GTX0536PRED_000254-T1	2386	2159.93	0	0
GTX0536PRED_000255-T1	2946	2719.93	55	122.772
GTX0536PRED_000256-T1	720	494.011	6	73.7411
GTX0536PRED_000257-T1	621	395.028	1	15.3698
GTX0536PRED_000258-T1	1171	944.934	37	237.736
GTX0536PRED_000259-T1	1296	1069.93	14	79.4449
GTX0536PRED_000260-T1	1578	1351.93	0	0
GTX0536PRED_000261-T1	3533	3306.93	3	5.50796
GTX0536PRED_000262-T1	4416	4189.93	0.000497136	0.000720382
GTX0536PRED_000262-T2	4370	4143.93	0.999503	1.46442
GTX0536PRED_000263-T1	2141	1914.93	5	15.853
GTX0536PRED_000264-T1	2758	2531.93	10	23.9796
GTX0536PRED_000265-T1	1689	1462.93	45	186.76
GTX0536PRED_000266-T1	1206	979.934	16	99.133
GTX0536PRED_000267-T1	2017	1790.93	10	33.9012
GTX0536PRED_000267-T2	2659	2432.93	0	0
GTX0536PRED_000267-T3	2090	1863.93	0	0
GTX0536PRED_000268-T1	3016	2789.93	0	0
GTX0536PRED_000269-T1	1041	814.934	3	22.3508
GTX0536PRED_000270-T1	1768	1541.93	10	39.3758
GTX0536PRED_000271-T1	1827	1600.93	0	0
GTX0536PRED_000272-T1	1578	1351.93	0	0
GTX0536PRED_000273-T1	1128	901.934	12	80.7796
GTX0536PRED_000274-T1	2052	1825.93	9	29.9263
GTX0536PRED_000275-T1	324	103.951	0	0
GTX0536PRED_000276-T1	1815	1588.93	0	0
GTX0536PRED_000276-T2	1712	1485.93	2	8.17195
GTX0536PRED_000277-T1	504	278.145	16	349.256
GTX0536PRED_000278-T1	2362	2135.93	44	125.072
GTX0536PRED_000279-T1	423	197.521	3	92.2152
GTX0536PRED_000280-T1	780	553.991	0	0
GTX0536PRED_000281-T1	486	260.201	0	0
GTX0536PRED_000282-T1	961	734.963	0	0
GTX0536PRED_000283-T1	2477	2250.93	3	8.09196
GTX0536PRED_000284-T1	568	342.07	36	638.973
GTX0536PRED_000285-T1	1348	1121.93	0	0
GTX0536PRED_000286-T1	1434	1207.93	5	25.1317
GTX0536PRED_000287-T1	2195	1968.93	0	0
GTX0536PRED_000287-T2	1300	1073.93	0	0
GTX0536PRED_000288-T1	804	577.991	0	0
GTX0536PRED_000289-T1	2538	2311.93	6	15.7569
GTX0536PRED_000290-T1	24735	24508.9	0	0
GTX0536PRED_000291-T1	20136	19909.9	0	0
GTX0536PRED_000292-T1	4659	4432.93	0	0
GTX0536PRED_000293-T1	5230	5003.93	0	0
GTX0536PRED_000293-T2	5181	4954.93	0	0
GTX0536PRED_000294-T1	1055	828.934	0	0
GTX0536PRED_000295-T1	1527	1300.93	7	32.6692
GTX0536PRED_000296-T1	1529	1302.93	0	0
GTX0536PRED_000297-T1	904	677.991	0	0
GTX0536PRED_000298-T1	1280	1053.93	0	0
GTX0536PRED_000299-T1	1052	825.934	0	0
GTX0536PRED_000300-T1	1661	1434.93	0	0
GTX0536PRED_000301-T1	1332	1105.93	72	395.274
GTX0536PRED_000302-T1	2527	2300.93	12	31.6645
GTX0536PRED_000303-T1	3938	3711.93	35	57.2483
GTX0536PRED_000304-T1	411	185.69	0	0
GTX0536PRED_000305-T1	2085	1858.93	1	3.26611
GTX0536PRED_000306-T1	1800	1573.93	8	30.8602
GTX0536PRED_000307-T1	1023	796.934	2	15.2371
GTX0536PRED_000308-T1	1317	1090.93	1	5.5654
GTX0536PRED_000309-T1	1364	1137.93	62	330.803
GTX0536PRED_000310-T1	1458	1231.93	0	0
GTX0536PRED_000311-T1	2364	2137.93	14	39.7584
GTX0536PRED_000311-T2	2435	2208.93	0	0
GTX0536PRED_000312-T1	13192	12965.9	0	0
GTX0536PRED_000314-T1	348	125.164	0	0
GTX0536PRED_000315-T1	2847	2620.93	0	0
GTX0536PRED_000316-T1	1815	1588.93	0	0
GTX0536PRED_000317-T1	3990	3763.93	0	0
GTX0536PRED_000317-T2	4063	3836.93	0	0
GTX0536PRED_000318-T1	4295	4068.93	4	5.96863
GTX0536PRED_000319-T1	1557	1330.93	0	0
GTX0536PRED_000320-T1	3081	2854.93	4	8.50666
GTX0536PRED_000321-T1	2507	2280.93	1	2.66184
GTX0536PRED_000322-T1	1267	1040.93	2	11.6655
GTX0536PRED_000323-T1	3667	3440.93	2	3.52898
GTX0536PRED_000324-T1	1006	779.934	9	70.0616
GTX0536PRED_000324-T2	1843	1616.93	0	0
GTX0536PRED_000325-T1	1873	1646.93	0	0
GTX0536PRED_000325-T2	1592	1365.93	2	8.88987
GTX0536PRED_000326-T1	2247	2020.93	0	0
GTX0536PRED_000326-T2	1336	1109.93	0	0
GTX0536PRED_000327-T1	2237	2010.93	3	9.05771
GTX0536PRED_000328-T1	555	329.07	0	0
GTX0536PRED_000329-T1	2003	1776.93	0	0
GTX0536PRED_000330-T1	2641	2414.93	8	20.1131
GTX0536PRED_000331-T1	1071	844.934	22	158.087
GTX0536PRED_000332-T1	783	556.991	63	686.732
GTX0536PRED_000333-T1	2428	2201.93	0	0
GTX0536PRED_000334-T1	1891	1664.93	0	0
GTX0536PRED_000334-T2	1920	1693.93	0	0
GTX0536PRED_000335-T1	1959	1732.93	0	0
GTX0536PRED_000336-T1	916	689.991	1	8.79937
GTX0536PRED_000337-T1	1885	1658.93	0	0
GTX0536PRED_000338-T1	1043	816.934	0	0
GTX0536PRED_000338-T2	1012	785.934	0	0
GTX0536PRED_000338-T3	973	746.963	1	8.12823
GTX0536PRED_000339-T1	1029	802.934	7	52.9314
GTX0536PRED_000340-T1	1703	1476.93	34	139.77
GTX0536PRED_000341-T1	2171	1944.93	12	37.4603
GTX0536PRED_000342-T1	985	758.963	0	0
GTX0536PRED_000342-T2	996	769.963	0	0
GTX0536PRED_000343-T1	3472	3245.93	3	5.61147
GTX0536PRED_000344-T1	1495	1268.93	0	0
GTX0536PRED_000344-T2	1362	1135.93	0	0
GTX0536PRED_000345-T1	1757	1530.93	3	11.8976
GTX0536PRED_000346-T1	891	664.991	0	0
GTX0536PRED_000347-T1	987	760.963	0	0
GTX0536PRED_000348-T1	9278	9051.93	69	46.281
GTX0536PRED_000349-T1	1806	1579.93	0	0
GTX0536PRED_000350-T1	282	70.97	0	0
GTX0536PRED_000351-T1	1610	1383.93	0	0
GTX0536PRED_000352-T1	2513	2286.93	7	18.584
GTX0536PRED_000353-T1	873	646.991	0	0
GTX0536PRED_000354-T1	2043	1816.93	0	0
GTX0536PRED_000355-T1	7589	7362.93	0	0
GTX0536PRED_000355-T2	7320	7093.93	2	1.71174
GTX0536PRED_000356-T1	2442	2215.93	0	0
GTX0536PRED_000356-T2	2064	1837.93	3.02092	9.9794
GTX0536PRED_000357-T1	2116	1889.93	2.97908	9.57041
GTX0536PRED_000358-T1	3031	2804.93	0	0
GTX0536PRED_000359-T1	2372	2145.93	42	118.831
GTX0536PRED_000360-T1	2087	1860.93	0	0
GTX0536PRED_000360-T2	1998	1771.93	5	17.1324
GTX0536PRED_000361-T1	1695	1468.93	0	0
GTX0536PRED_000362-T1	2526	2299.93	21	55.4369
GTX0536PRED_000363-T1	3206	2979.93	0	0
GTX0536PRED_000364-T1	432	206.467	0	0
GTX0536PRED_000365-T1	1841	1614.93	0	0
GTX0536PRED_000366-T1	3225	2998.93	9	18.2209
GTX0536PRED_000366-T2	3362	3135.93	0	0
GTX0536PRED_000367-T1	1185	958.934	0	0
GTX0536PRED_000368-T1	822	595.991	6	61.1233
GTX0536PRED_000369-T1	810	583.991	2	20.7931
GTX0536PRED_000370-T1	1812	1585.93	32	122.507
GTX0536PRED_000371-T1	1435	1208.93	4	20.0887
GTX0536PRED_000372-T1	921	694.991	0	0
GTX0536PRED_000373-T1	1877	1650.93	1	3.67761
GTX0536PRED_000374-T1	1433	1206.93	0	0
GTX0536PRED_000375-T1	1495	1268.93	5	23.9236
GTX0536PRED_000376-T1	1173	946.934	0	0
GTX0536PRED_000377-T1	660	434.02	35	489.613
GTX0536PRED_000378-T1	2098	1871.93	5	16.2171
GTX0536PRED_000379-T1	357	133.52	0	0
GTX0536PRED_000380-T1	2029	1802.93	0	0
GTX0536PRED_000381-T1	2199	1972.93	0	0
GTX0536PRED_000382-T1	1866	1639.93	0	0
GTX0536PRED_000382-T2	1807	1580.93	0	0
GTX0536PRED_000383-T1	2779	2552.93	0	0
GTX0536PRED_000384-T1	1177	950.934	6	38.3086
GTX0536PRED_000385-T1	1934	1707.93	3	10.6646
GTX0536PRED_000386-T1	2481	2254.93	9	24.2328
GTX0536PRED_000387-T1	3110	2883.93	1	2.10528
GTX0536PRED_000388-T1	1039	812.934	2	14.9372
GTX0536PRED_000389-T1	1979	1752.93	13	45.027
GTX0536PRED_000390-T1	2659	2432.93	6	14.9732
GTX0536PRED_000391-T1	1111	884.934	167	1145.78
GTX0536PRED_000392-T1	6570	6343.93	0	0
GTX0536PRED_000393-T1	948	721.991	0	0
GTX0536PRED_000394-T1	978	751.963	13	104.964
GTX0536PRED_000395-T1	2065	1838.93	4	13.2065
GTX0536PRED_000396-T1	2679	2452.93	0	0
GTX0536PRED_000397-T1	1098	871.934	0	0
GTX0536PRED_000398-T1	2424	2197.93	0	0
GTX0536PRED_000399-T1	858	631.991	0	0
GTX0536PRED_000400-T1	780	553.991	0	0
GTX0536PRED_000401-T1	342	119.701	0	0
GTX0536PRED_000402-T1	492	266.171	0	0
GTX0536PRED_000403-T1	1156	929.934	0	0
GTX0536PRED_000403-T2	807	580.991	0	0
GTX0536PRED_000404-T1	1375	1148.93	2	10.5689
GTX0536PRED_000405-T1	1419	1192.93	0	0
GTX0536PRED_000406-T1	1865	1638.93	29	107.431
GTX0536PRED_000407-T1	1251	1024.93	9	53.3141
GTX0536PRED_000408-T1	3111	2884.93	0	0
GTX0536PRED_000409-T1	372	147.804	0	0
GTX0536PRED_000410-T1	2364	2137.93	0	0
GTX0536PRED_000411-T1	1548	1321.93	0	0
GTX0536PRED_000412-T1	1482	1255.93	0	0
GTX0536PRED_000413-T1	912	685.991	0	0
GTX0536PRED_000414-T1	5638	5411.93	16	17.9499
GTX0536PRED_000415-T1	1293	1066.93	6	34.1436
GTX0536PRED_000416-T1	1673	1446.93	0	0
GTX0536PRED_000417-T1	1259	1032.93	0	0
GTX0536PRED_000418-T1	1725	1498.93	1	4.05054
GTX0536PRED_000419-T1	4435	4208.93	29	41.8332
GTX0536PRED_000420-T1	1194	967.934	0	0
GTX0536PRED_000420-T2	1269	1042.93	0	0
GTX0536PRED_000421-T1	3023	2796.93	7	15.1954
GTX0536PRED_000422-T1	435	209.455	0	0
GTX0536PRED_000423-T1	1408	1181.93	0	0
GTX0536PRED_000424-T1	1710	1483.93	7	28.6404
GTX0536PRED_000425-T1	3196	2969.93	0	0
GTX0536PRED_000426-T1	3059	2832.93	9	19.2886
GTX0536PRED_000427-T1	966	739.963	0	0
GTX0536PRED_000428-T1	1047	820.934	0	0
GTX0536PRED_000429-T1	2331	2104.93	0	0
GTX0536PRED_000430-T1	522	296.112	0	0
GTX0536PRED_000431-T1	4835	4608.93	1	1.31733
GTX0536PRED_000432-T1	618	392.028	0	0
GTX0536PRED_000433-T1	4577	4350.93	10	13.9544
GTX0536PRED_000434-T1	1975	1748.93	11	38.1869
GTX0536PRED_000434-T2	2021	1794.93	0	0
GTX0536PRED_000434-T3	1968	1741.93	0	0
GTX0536PRED_000435-T1	1473	1246.93	0	0
GTX0536PRED_000436-T1	2837	2610.93	13.0909	30.4416
GTX0536PRED_000437-T1	588	362.063	0	0
GTX0536PRED_000438-T1	1092	865.934	0	0
GTX0536PRED_000439-T1	940	713.991	3	25.5108
GTX0536PRED_000440-T1	1103	876.934	0	0
GTX0536PRED_000441-T1	1204	977.934	7	43.4594
GTX0536PRED_000442-T1	1125	898.934	0	0
