target_id	sample	est_counts	tpm	eff_len	len
GTX0536PRED_000004-T1	GTX0548	498.959629631328	66.6938584542401	4177.1581450654	4411
GTX0536PRED_000004-T1	GTX0549	399.401737404311	52.6727078198132	4164.6590180968	4411
GTX0536PRED_000004-T1	XBC1	909.807641287096	118.727013833416	4151.63810051225	4411
GTX0536PRED_000004-T1	XBC2	896.539819786028	119.224670942834	4168.25793435923	4411
GTX0536PRED_000004-T1	XBE1	1032.50816482557	135.516000254887	4154.584	4411
GTX0536PRED_000004-T1	XBE2	882.652617325426	115.854915333206	4159.81251282051	4411
GTX0536PRED_000004-T1	XSC2	514.339469006102	69.6201499536111	4183.79893238434	4411
GTX0536PRED_000004-T1	XSE2	432.621116777595	58.442301913232	4184.93352568022	4411
GTX0536PRED_000004-T1	XTC2	788.242777755343	104.519779246476	4166.29805546701	4411
GTX0536PRED_000004-T1	XTE2	846.982117899717	111.145088522851	4156.3921	4411
GTX0536PRED_000005-T1	GTX0547	101.221509702971	67.6913432258977	838.008331079253	1071
GTX0536PRED_000005-T1	GTX0548	121.834398313058	81.2575583471126	837.158145065398	1071
GTX0536PRED_000005-T1	GTX0549	115.765960634874	77.1012842887429	824.659018096805	1071
GTX0536PRED_000005-T1	XBC1	144.594428704556	96.5180607661111	811.638100512253	1071
GTX0536PRED_000005-T1	XBC2	141.866823033026	94.9437481928833	828.257934359225	1071
GTX0536PRED_000005-T1	XBE1	122.716134344023	82.1467555564794	814.584	1071
GTX0536PRED_000005-T1	XBE2	128.082083271197	85.3045601329102	819.812512820513	1071
GTX0536PRED_000005-T1	XSC2	0	0	843.798932384342	1071
GTX0536PRED_000005-T1	XSE2	0	0	844.93352568022	1071
GTX0536PRED_000005-T1	XTC2	139.898050250471	93.5327601656753	826.298055467007	1071
GTX0536PRED_000005-T1	XTE2	131.128353166149	87.6052955119864	816.3921	1071
GTX0536PRED_000006-T1	GTX0547	51.9172053134206	39.6905317626717	733.049069465484	966
GTX0536PRED_000006-T1	GTX0548	52.8901147082556	40.3339692924002	732.158145065398	966
GTX0536PRED_000006-T1	GTX0549	55.9566053781878	42.7050989981696	719.659018096805	966
GTX0536PRED_000006-T1	XBC1	47.1150385666532	36.1228455787759	706.638100512253	966
GTX0536PRED_000006-T1	XBC2	78.9774066369421	60.528623362409	723.257934359225	966
GTX0536PRED_000006-T1	XBE1	53.6001506330214	41.1895284942139	709.584	966
GTX0536PRED_000006-T1	XBE2	68.2176313074856	52.1078191319914	714.812512820513	966
GTX0536PRED_000006-T1	XSC2	0	0	738.798932384342	966
GTX0536PRED_000006-T1	XSE2	0	0	739.963025948714	966
GTX0536PRED_000006-T1	XTC2	60.1712044088048	46.0853364823505	721.298055467007	966
GTX0536PRED_000006-T1	XTE2	62.888087742949	48.216079734614	711.3921	966
GTX0536PRED_000007-T1	GTX0547	0.113604387994356	0.0387493122401588	1643.00833107925	1876
GTX0536PRED_000007-T1	GTX0548	0	0	1642.1581450654	1876
GTX0536PRED_000007-T1	GTX0549	0.366928559856969	0.123663039560228	1629.6590180968	1876
GTX0536PRED_000007-T1	XBC1	1.62465650229838	0.544462780545574	1616.63810051225	1876
GTX0536PRED_000007-T1	XBC2	0	0	1633.25793435923	1876
GTX0536PRED_000007-T1	XBE1	1.41053027981635	0.47490152095974	1619.584	1876
GTX0536PRED_000007-T1	XBE2	1.39219655729562	0.467838230470074	1624.81251282051	1876
GTX0536PRED_000007-T1	XSC2	0	0	1648.79893238434	1876
GTX0536PRED_000007-T1	XSE2	0	0	1649.93352568022	1876
GTX0536PRED_000007-T1	XTC2	16.5470812124213	5.60372609817468	1631.29805546701	1876
GTX0536PRED_000007-T1	XTE2	0	0	1621.3921	1876
GTX0536PRED_000008-T1	GTX0547	107.015333490683	52.37765134273	1145.00833107925	1378
GTX0536PRED_000008-T1	GTX0548	96.0295378781177	46.8619261033364	1144.1581450654	1378
GTX0536PRED_000008-T1	GTX0549	93.0163899237417	45.1438959491089	1131.6590180968	1378
GTX0536PRED_000008-T1	XBC1	198.208093280403	95.9955785006836	1118.63810051225	1378
GTX0536PRED_000008-T1	XBC2	149.17954586978	72.8393177563575	1135.25793435923	1378
GTX0536PRED_000008-T1	XBE1	239.79014756878	116.580027743575	1121.584	1378
GTX0536PRED_000008-T1	XBE2	154.533817859814	74.8807664483913	1126.81251282051	1378
GTX0536PRED_000008-T1	XSC2	65.461386964413	32.2137778445799	1150.79893238434	1378
GTX0536PRED_000008-T1	XSE2	99.8356423332911	48.9966471039043	1151.93352568022	1378
GTX0536PRED_000008-T1	XTC2	174.496492785534	85.0611751663475	1133.29805546701	1378
GTX0536PRED_000008-T1	XTE2	181.974041128533	88.3508271255165	1123.3921	1378
GTX0536PRED_000009-T1	GTX0547	68.5034459605966	26.997213159693	1422.00833107925	1655
GTX0536PRED_000009-T1	GTX0548	55.0569350501208	21.6307199788434	1421.1581450654	1655
GTX0536PRED_000009-T1	GTX0549	52.1038554996896	20.3151075420331	1408.6590180968	1655
GTX0536PRED_000009-T1	XBC1	11.3725955160887	4.41475116301586	1395.63810051225	1655
GTX0536PRED_000009-T1	XBC2	20.4756239429109	8.03663521040249	1412.25793435923	1655
GTX0536PRED_000009-T1	XBE1	28.210605596327	10.9988803664572	1398.584	1655
GTX0536PRED_000009-T1	XBE2	13.9219655729562	5.4148926861772	1403.81251282051	1655
GTX0536PRED_000009-T1	XSC2	18.7032534184037	7.41832767121019	1427.79893238434	1655
GTX0536PRED_000009-T1	XSE2	0	0	1428.93352568022	1655
GTX0536PRED_000009-T1	XTC2	6.01712044088048	2.3570381779513	1410.29805546701	1655
GTX0536PRED_000009-T1	XTE2	4.01413326018823	1.56341645768465	1400.3921	1655
GTX0536PRED_000010-T1	GTX0547	376.484941813295	204.641680568756	1031.00833107925	1264
GTX0536PRED_000010-T1	GTX0548	396.232647060172	214.757187464124	1030.1581450654	1264
GTX0536PRED_000010-T1	GTX0549	441.048128948077	238.033917075465	1017.6590180968	1264
GTX0536PRED_000010-T1	XBC1	308.684735436693	166.465777307751	1004.63810051225	1264
GTX0536PRED_000010-T1	XBC2	364.173597270344	197.662437626996	1021.25793435923	1264
GTX0536PRED_000010-T1	XBE1	215.811132811902	116.793105540655	1007.584	1264
GTX0536PRED_000010-T1	XBE2	307.675439162333	165.867836020903	1012.81251282051	1264
GTX0536PRED_000010-T1	XSC2	18.7032534184037	10.2159444789095	1036.79893238434	1264
GTX0536PRED_000010-T1	XSE2	22.1856982962869	12.084028086892	1037.93352568022	1264
GTX0536PRED_000010-T1	XTC2	169.983652454874	92.1286655447074	1019.29805546701	1264
GTX0536PRED_000010-T1	XTE2	219.43928489029	118.573331824061	1009.3921	1264
GTX0536PRED_000011-T1	GTX0547	50.4690086872986	25.7354903563011	1099.00833107925	1332
GTX0536PRED_000011-T1	GTX0548	43.8398147647279	22.2897488925895	1098.1581450654	1332
GTX0536PRED_000011-T1	GTX0549	42.4002028682511	21.4501155085525	1085.6590180968	1332
GTX0536PRED_000011-T1	XBC1	157.240882447225	79.4203335830457	1072.63810051225	1332
GTX0536PRED_000011-T1	XBC2	121.391199090115	61.7742674114205	1089.25793435923	1332
GTX0536PRED_000011-T1	XBE1	97.9044314637395	49.634384556455	1075.584	1332
GTX0536PRED_000011-T1	XBE2	135.548310125585	68.4765941335621	1080.81251282051	1332
GTX0536PRED_000011-T1	XSC2	0	0	1104.79893238434	1332
GTX0536PRED_000011-T1	XSE2	0	0	1105.93352568022	1332
GTX0536PRED_000011-T1	XTC2	82.2239310866941	41.7771148983281	1087.29805546701	1332
GTX0536PRED_000011-T1	XTE2	88.832008239079	44.9705541420407	1077.3921	1332
GTX0536PRED_000012-T1	GTX0547	0	0	808.008331079253	1041
GTX0536PRED_000012-T1	GTX0548	0	0	807.158145065398	1041
GTX0536PRED_000012-T1	GTX0549	0.550392839785454	0.380405777261381	794.659018096805	1041
GTX0536PRED_000012-T1	XBC1	0	0	781.638100512253	1041
GTX0536PRED_000012-T1	XBC2	0	0	798.257934359225	1041
GTX0536PRED_000012-T1	XBE1	0	0	784.584	1041
GTX0536PRED_000012-T1	XBE2	0	0	789.812512820513	1041
GTX0536PRED_000012-T1	XSC2	0	0	813.798932384342	1041
GTX0536PRED_000012-T1	XSE2	0	0	814.93352568022	1041
GTX0536PRED_000012-T1	XTC2	0	0	796.298055467007	1041
GTX0536PRED_000012-T1	XTE2	0	0	786.3921	1041
GTX0536PRED_000013-T1	GTX0547	93.1555981553718	56.4380464153337	925.008331079253	1158
GTX0536PRED_000013-T1	GTX0548	98.6888173885887	59.62425996564	924.158145065398	1158
GTX0536PRED_000013-T1	GTX0549	103.56558601963	62.3933320769277	911.659018096805	1158
GTX0536PRED_000013-T1	XBC1	45.4903820643548	27.4254782826302	898.638100512253	1158
GTX0536PRED_000013-T1	XBC2	11.7003565388062	7.08609104469874	915.257934359225	1158
GTX0536PRED_000013-T1	XBE1	56.4212111926541	34.1240707431392	901.584	1158
GTX0536PRED_000013-T1	XBE2	43.1580932761644	25.9862225134682	906.812512820513	1158
GTX0536PRED_000013-T1	XSC2	9.35162670920186	5.68967150719591	930.798932384342	1158
GTX0536PRED_000013-T1	XSE2	0	0	931.93352568022	1158
GTX0536PRED_000013-T1	XTC2	49.641243637264	30.0274836870677	913.298055467007	1158
GTX0536PRED_000013-T1	XTE2	48.1695991222588	29.0823360932853	903.3921	1158
GTX0536PRED_000014-T1	GTX0547	0.227208775988712	0.502187689559992	253.552383531961	486
GTX0536PRED_000014-T1	GTX0548	1.08341017093261	2.39416595049266	252.662047312294	486
GTX0536PRED_000014-T1	GTX0549	1.28424995949939	2.93438500035627	240.374067002257	486
GTX0536PRED_000014-T1	XBC1	0	0	227.164493758669	486
GTX0536PRED_000014-T1	XBC2	0	0	243.308293006761	486
GTX0536PRED_000014-T1	XBE1	0	0	229.747148288973	486
GTX0536PRED_000014-T1	XBE2	0	0	234.974274767378	486
GTX0536PRED_000014-T1	XSC2	0	0	258.852514374373	486
GTX0536PRED_000014-T1	XSE2	0	0	260.201059313932	486
GTX0536PRED_000014-T1	XTC2	0	0	241.548146257418	486
GTX0536PRED_000014-T1	XTE2	0	0	231.729602562819	486
GTX0536PRED_000015-T1	GTX0547	99.0630263310783	28.3969460737544	1955.00833107925	2188
GTX0536PRED_000015-T1	GTX0548	110.507837435126	31.5743723008327	1954.1581450654	2188
GTX0536PRED_000015-T1	GTX0549	94.8510327230265	26.8302206594539	1941.6590180968	2188
GTX0536PRED_000015-T1	XBC1	136.471146193064	38.3362431287605	1928.63810051225	2188
GTX0536PRED_000015-T1	XBC2	149.17954586978	42.5092281880123	1945.25793435923	2188
GTX0536PRED_000015-T1	XBE1	145.284618821084	41.0138617875134	1931.584	2188
GTX0536PRED_000015-T1	XBE2	133.65086950038	37.6775464625195	1936.81251282051	2188
GTX0536PRED_000015-T1	XSC2	28.0548801276056	8.10272804169014	1960.79893238434	2188
GTX0536PRED_000015-T1	XSE2	55.4642457407173	15.9822156465496	1961.93352568022	2188
GTX0536PRED_000015-T1	XTC2	106.803887825629	30.3624257260607	1943.29805546701	2188
GTX0536PRED_000015-T1	XTE2	152.537063887153	43.0316489559254	1933.3921	2188
GTX0536PRED_000016-T1	GTX0547	31.4684154744366	15.8305168579669	1114.00833107925	1347
GTX0536PRED_000016-T1	GTX0548	41.2680783291603	20.6994463887031	1113.1581450654	1347
GTX0536PRED_000016-T1	GTX0549	28.0700348290581	14.0070055301405	1100.6590180968	1347
GTX0536PRED_000016-T1	XBC1	94.2300771333063	46.9380007428236	1087.63810051225	1347
GTX0536PRED_000016-T1	XBC2	74.5897729348898	37.4420734700003	1104.25793435923	1347
GTX0536PRED_000016-T1	XBE1	90.2739379082465	45.1365010994218	1090.584	1347
GTX0536PRED_000016-T1	XBE2	129.474279828493	64.5127650773891	1095.81251282051	1347
GTX0536PRED_000016-T1	XSC2	9.35162670920186	4.72936704202703	1119.79893238434	1347
GTX0536PRED_000016-T1	XSE2	66.5570948888607	33.5677832520055	1120.93352568022	1347
GTX0536PRED_000016-T1	XTC2	81.2311259518865	40.7110450973639	1102.29805546701	1347
GTX0536PRED_000016-T1	XTE2	109.719642445145	54.7820624178285	1092.3921	1347
GTX0536PRED_000017-T1	GTX0547	419.65460925115	69.4154567661631	3388.00833107925	3621
GTX0536PRED_000017-T1	GTX0548	390.717104371788	64.4062928036207	3387.1581450654	3621
GTX0536PRED_000017-T1	GTX0549	383.990737890318	62.495104192207	3374.6590180968	3621
GTX0536PRED_000017-T1	XBC1	297.312139920604	47.9160643029433	3361.63810051225	3621
GTX0536PRED_000017-T1	XBC2	179.892981784146	29.5170227128598	3378.25793435923	3621
GTX0536PRED_000017-T1	XBE1	244.021738408229	39.5477487117327	3364.584	3621
GTX0536PRED_000017-T1	XBE2	206.045090479752	33.3852736248186	3369.81251282051	3621
GTX0536PRED_000017-T1	XSC2	158.977654056432	26.5280838937363	3393.79893238434	3621
GTX0536PRED_000017-T1	XSE2	55.4642457407173	9.23612920678146	3394.93352568022	3621
GTX0536PRED_000017-T1	XTC2	204.582094989936	33.4746205311718	3376.29805546701	3621
GTX0536PRED_000017-T1	XTE2	143.170752946714	23.1964836607137	3366.3921	3621
GTX0536PRED_000018-T1	GTX0547	82.5903900718967	25.3336430672442	1827.00833107925	2060
GTX0536PRED_000018-T1	GTX0548	87.6577320118203	26.8011357036572	1826.1581450654	2060
GTX0536PRED_000018-T1	GTX0549	92.6494613638847	28.0570757057776	1813.6590180968	2060
GTX0536PRED_000018-T1	XBC1	37.3670995528629	11.2430050919613	1800.63810051225	2060
GTX0536PRED_000018-T1	XBC2	48.2639707225757	14.7216880084633	1817.25793435923	2060
GTX0536PRED_000018-T1	XBE1	77.5791653898994	23.4548874744472	1803.584	2060
GTX0536PRED_000018-T1	XBE2	51.5112726199381	15.5491672032697	1808.81251282051	2060
GTX0536PRED_000018-T1	XSC2	308.603681403661	95.3547180440875	1832.79893238434	2060
GTX0536PRED_000018-T1	XSE2	399.342569333164	123.103437839113	1833.93352568022	2060
GTX0536PRED_000018-T1	XTC2	78.2225657314463	23.8052602641187	1815.29805546701	2060
GTX0536PRED_000018-T1	XTE2	95.0011538244549	28.7005280830613	1805.3921	2060
GTX0536PRED_000019-T1	GTX0547	90.5426972315016	28.3469954065754	1790.00833107925	2023
GTX0536PRED_000019-T1	GTX0548	90.0215360211278	28.0930596683787	1789.1581450654	2023
GTX0536PRED_000019-T1	GTX0549	99.6211040011671	30.7965743469939	1776.6590180968	2023
GTX0536PRED_000019-T1	XBC1	30.8684735436693	9.48254986474721	1763.63810051225	2023
GTX0536PRED_000019-T1	XBC2	35.1010696164187	10.9292045726847	1780.25793435923	2023
GTX0536PRED_000019-T1	XBE1	42.3159083944906	13.0615284343466	1766.584	2023
GTX0536PRED_000019-T1	XBE2	41.7658967188687	12.8707084752469	1771.81251282051	2023
GTX0536PRED_000019-T1	XSC2	0	0	1795.79893238434	2023
GTX0536PRED_000019-T1	XSE2	0	0	1796.93352568022	2023
GTX0536PRED_000019-T1	XTC2	13.5385209919811	4.20586655021945	1778.29805546701	2023
GTX0536PRED_000019-T1	XTE2	32.1130660815059	9.90457288901738	1768.3921	2023
GTX0536PRED_000020-T1	GTX0547	326.411674173941	47.773606660189	3829.00833107925	4062
GTX0536PRED_000020-T1	GTX0548	338.997462795353	49.4433547013724	3828.1581450654	4062
GTX0536PRED_000020-T1	GTX0549	296.537599064174	42.6840238872623	3815.6590180968	4062
GTX0536PRED_000020-T1	XBC1	331.42992646887	47.2200213176578	3802.63810051225	4062
GTX0536PRED_000020-T1	XBC2	232.544586208774	33.750357563934	3819.25793435923	4062
GTX0536PRED_000020-T1	XBE1	286.337646802719	41.0281338420537	3805.584	4062
GTX0536PRED_000020-T1	XBE2	203.260697365161	29.1228743502319	3810.81251282051	4062
GTX0536PRED_000020-T1	XSC2	28.0548801276056	4.14306480566067	3834.79893238434	4062
GTX0536PRED_000020-T1	XSE2	0	0	3835.93352568022	4062
GTX0536PRED_000020-T1	XTC2	376.07002755503	54.4253800516295	3817.29805546701	4062
GTX0536PRED_000020-T1	XTE2	285.003461473365	40.8277151179047	3807.3921	4062
GTX0536PRED_000020-T2	GTX0547	6.10836948553851	1.24752291357245	2744.00833107925	2977
GTX0536PRED_000020-T2	GTX0548	7.79228373680342	1.58604412201819	2743.1581450654	2977
GTX0536PRED_000020-T2	GTX0549	21.3142659119252	4.28704509721839	2730.6590180968	2977
GTX0536PRED_000020-T2	XBC1	0	0	2717.63810051225	2977
GTX0536PRED_000020-T2	XBC2	0	0	2734.25793435923	2977
GTX0536PRED_000020-T2	XBE1	0	0	2720.584	2977
GTX0536PRED_000020-T2	XBE2	0	0	2725.81251282051	2977
GTX0536PRED_000020-T2	XSC2	0	0	2749.79893238434	2977
GTX0536PRED_000020-T2	XSE2	0	0	2750.93352568022	2977
GTX0536PRED_000020-T2	XTC2	0	0	2732.29805546701	2977
GTX0536PRED_000020-T2	XTE2	0	0	2722.3921	2977
GTX0536PRED_000021-T1	GTX0547	83.1584120118685	14.2735023708835	3265.00833107925	3498
GTX0536PRED_000021-T1	GTX0548	91.3019298595027	15.6174497841498	3264.1581450654	3498
GTX0536PRED_000021-T1	GTX0549	88.980175765315	15.0294610311159	3251.6590180968	3498
GTX0536PRED_000021-T1	XBC1	56.8629775804435	9.51232390925551	3238.63810051225	3498
GTX0536PRED_000021-T1	XBC2	32.1759804817172	5.47895228376266	3255.25793435923	3498
GTX0536PRED_000021-T1	XBE1	64.8843928715522	10.9145941078235	3241.584	3498
GTX0536PRED_000021-T1	XBE2	58.4722554064162	9.83311328552694	3246.81251282051	3498
GTX0536PRED_000021-T1	XSC2	0	0	3270.79893238434	3498
GTX0536PRED_000021-T1	XSE2	0	0	3271.93352568022	3498
GTX0536PRED_000021-T1	XTC2	78.2225657314463	13.2830260033268	3253.29805546701	3498
GTX0536PRED_000021-T1	XTE2	56.1978656426353	9.45045922413201	3243.3921	3498
GTX0536PRED_000022-T1	GTX0547	23.6659615292986	16.475266071691	805.008331079253	1038
GTX0536PRED_000022-T1	GTX0548	19.9187163704553	13.8299699030412	804.158145065398	1038
GTX0536PRED_000022-T1	GTX0549	17.218895504404	11.9459934417534	791.659018096805	1038
GTX0536PRED_000022-T1	XBC1	0	0	778.638100512253	1038
GTX0536PRED_000022-T1	XBC2	0	0	795.257934359225	1038
GTX0536PRED_000022-T1	XBE1	0	0	781.584	1038
GTX0536PRED_000022-T1	XBE2	0	0	786.812512820513	1038
GTX0536PRED_000022-T1	XSC2	0	0	810.798932384342	1038
GTX0536PRED_000022-T1	XSE2	0	0	811.93352568022	1038
GTX0536PRED_000022-T1	XTC2	0	0	793.298055467007	1038
GTX0536PRED_000022-T1	XTE2	0	0	783.3921	1038
GTX0536PRED_000022-T2	GTX0547	60.5101499293426	41.4552138670662	818.008331079253	1051
GTX0536PRED_000022-T2	GTX0548	44.3525121323013	30.3049423372642	817.158145065398	1051
GTX0536PRED_000022-T2	GTX0549	52.3665320986013	35.7434999933384	804.659018096805	1051
GTX0536PRED_000022-T2	XBC1	21.3733098410115	14.6273127474891	791.638100512253	1051
GTX0536PRED_000022-T2	XBC2	5.85017826940312	4.01208622677738	808.257934359225	1051
GTX0536PRED_000022-T2	XBE1	12.6947725183472	8.71183681561489	794.584	1051
GTX0536PRED_000022-T2	XBE2	9.20599600932582	6.28464854581093	799.812512820513	1051
GTX0536PRED_000022-T2	XSC2	84.1646403828167	57.8581248493325	823.798932384342	1051
GTX0536PRED_000022-T2	XSE2	33.2785474444304	22.8062337501155	824.93352568022	1051
GTX0536PRED_000022-T2	XTC2	12.1418590244615	8.31913923919682	806.298055467007	1051
GTX0536PRED_000022-T2	XTE2	15.5407921906651	10.6433600837664	796.3921	1051
GTX0536PRED_000022-T3	GTX0547	3.18566290901843	2.68026824333428	666.085862684629	899
GTX0536PRED_000022-T3	GTX0548	5.85495710669959	4.91473557659798	665.158145065398	899
GTX0536PRED_000022-T3	GTX0549	4.25894506820974	3.58402343079108	652.659018096805	899
GTX0536PRED_000022-T3	XBC1	4.62119419576262	3.91416697102173	639.638100512253	899
GTX0536PRED_000022-T3	XBC2	0	0	656.257934359225	899
GTX0536PRED_000022-T3	XBE1	0	0	642.584	899
GTX0536PRED_000022-T3	XBE2	4.71596956363043	3.97484381955808	647.812512820513	899
GTX0536PRED_000022-T3	XSC2	0	0	671.798932384342	899
GTX0536PRED_000022-T3	XSE2	0	0	672.990846900558	899
GTX0536PRED_000022-T3	XTC2	11.9266227390604	10.0700278555442	654.298055467007	899
GTX0536PRED_000022-T3	XTE2	1.85378527015056	1.56906799864537	644.3921	899
GTX0536PRED_000023-T1	GTX0547	246.46850759482	63.798507841071	2165.00833107925	2398
GTX0536PRED_000023-T1	GTX0548	265.781284096214	68.5704112874499	2164.1581450654	2398
GTX0536PRED_000023-T1	GTX0549	238.806632718194	60.9576311481143	2151.6590180968	2398
GTX0536PRED_000023-T1	XBC1	172.213589243629	43.626419618999	2138.63810051225	2398
GTX0536PRED_000023-T1	XBC2	185.743160053549	47.77104172226	2155.25793435923	2398
GTX0536PRED_000023-T1	XBE1	169.263633577962	43.0976084013736	2141.584	2398
GTX0536PRED_000023-T1	XBE2	164.279193760884	41.7817717867206	2146.81251282051	2398
GTX0536PRED_000023-T1	XSC2	215.087414311643	56.1114260591925	2170.79893238434	2398
GTX0536PRED_000023-T1	XSE2	177.485586370295	46.1981648272354	2171.93352568022	2398
GTX0536PRED_000023-T1	XTC2	105.299607715408	27.0154013910268	2153.29805546701	2398
GTX0536PRED_000023-T1	XTE2	135.142486426337	34.3892595435537	2143.3921	2398
GTX0536PRED_000024-T1	GTX0547	120.420651274017	866.075314638653	77.9209016393443	302
GTX0536PRED_000024-T1	GTX0548	120.061545306077	866.791987715518	77.3375470366886	302
GTX0536PRED_000024-T1	GTX0549	119.343514093479	949.531238776972	69.0310865488996	302
GTX0536PRED_000024-T1	XBC1	204.706719289596	1754.99798027618	63.1938668530491	302
GTX0536PRED_000024-T1	XBC2	58.5017826940312	447.184057578177	72.516013734664	302
GTX0536PRED_000024-T1	XBE1	200.295299733922	1686.35291809908	64.7659759275344	302
GTX0536PRED_000024-T1	XBE2	182.377749005727	1446.11278238118	68.8601705439192	302
GTX0536PRED_000024-T1	XSC2	0	0	84.2330901692224	302
GTX0536PRED_000024-T1	XSE2	0	0	85.9536600625652	302
GTX0536PRED_000024-T1	XTC2	55.6583640781445	432.071065071959	71.164609960335	302
GTX0536PRED_000024-T1	XTE2	89.6489761442039	743.172773580391	65.7942724268755	302
GTX0536PRED_000025-T1	GTX0547	24.3113390307921	13.2146408092075	1031.00833107925	1264
GTX0536PRED_000025-T1	GTX0548	32.6992887954206	17.7229396564974	1030.1581450654	1264
GTX0536PRED_000025-T1	GTX0549	35.4086060261975	19.1100440913331	1017.6590180968	1264
GTX0536PRED_000025-T1	XBC1	0	0	1004.63810051225	1264
GTX0536PRED_000025-T1	XBC2	1.46254456735078	0.793825050710827	1021.25793435923	1264
GTX0536PRED_000025-T1	XBE1	9.29733158857321	5.0315487218962	1007.584	1264
GTX0536PRED_000025-T1	XBE2	1.39219655729562	0.750533194664721	1012.81251282051	1264
GTX0536PRED_000025-T1	XSC2	9.35162670920186	5.10797223945477	1036.79893238434	1264
GTX0536PRED_000025-T1	XSE2	33.2785474444304	18.1260421303381	1037.93352568022	1264
GTX0536PRED_000025-T1	XTC2	10.5299607715408	5.70708547622081	1019.29805546701	1264
GTX0536PRED_000025-T1	XTE2	42.0168711009873	22.7036849931268	1009.3921	1264
GTX0536PRED_000026-T1	GTX0547	82.1359725199192	53.3986894436111	862.008331079253	1095
GTX0536PRED_000026-T1	GTX0548	104.007376409531	67.4345681055461	861.158145065398	1095
GTX0536PRED_000026-T1	GTX0549	94.300639883241	61.0290421890162	848.659018096805	1095
GTX0536PRED_000026-T1	XBC1	6.49862600919354	4.21330370073479	835.638100512253	1095
GTX0536PRED_000026-T1	XBC2	0	0	852.257934359225	1095
GTX0536PRED_000026-T1	XBE1	1.98691064995761	1.29198178354634	838.584	1095
GTX0536PRED_000026-T1	XBE2	1.39219655729562	0.900851076861519	843.812512820513	1095
GTX0536PRED_000026-T1	XSC2	37.4065068368074	24.4109088724715	867.798932384342	1095
GTX0536PRED_000026-T1	XSE2	55.4642457407173	36.0856656636311	868.93352568022	1095
GTX0536PRED_000026-T1	XTC2	22.5642016533018	14.6601227254388	850.298055467007	1095
GTX0536PRED_000026-T1	XTE2	6.15272802127148	3.99317461845252	840.3921	1095
