target_id	length	eff_length	est_counts	tpm
GTX0536PRED_000053-T1	771	526.298	12	21.8444
GTX0536PRED_000054-T1	2635	2390.3	21	8.417
GTX0536PRED_000055-T1	911	666.298	145	208.492
GTX0536PRED_000056-T1	1623	1378.3	290	201.579
GTX0536PRED_000057-T1	1089	844.298	3231	3666.33
GTX0536PRED_000058-T1	7803	7558.3	89	11.2812
GTX0536PRED_000059-T1	879	634.298	2	3.02083
GTX0536PRED_000060-T1	2399	2154.3	3	1.33415
GTX0536PRED_000060-T2	2711	2466.3	0	0
GTX0536PRED_000061-T1	303	71.9198	0	0
GTX0536PRED_000062-T1	2659	2414.3	5	1.98413
GTX0536PRED_000063-T1	3421	3176.3	169	50.9748
GTX0536PRED_000064-T1	2051	1806.3	156	82.7419
GTX0536PRED_000065-T1	1527	1282.3	5	3.73569
GTX0536PRED_000066-T1	3023	2778.3	17	5.8622
GTX0536PRED_000066-T2	1699	1454.3	0	0
GTX0536PRED_000067-T1	4410	4165.3	1	0.230009
GTX0536PRED_000068-T1	690	445.33	21	45.1781
GTX0536PRED_000069-T1	276	55.0357	7	121.855
GTX0536PRED_000070-T1	972	727.298	50	65.864
GTX0536PRED_000071-T1	1014	769.298	41.5106	51.6957
GTX0536PRED_000072-T1	351	110.758	0	0
GTX0536PRED_000073-T1	915	670.298	9	12.8637
GTX0536PRED_000074-T1	2658	2413.3	6	2.38194
GTX0536PRED_000075-T1	1736	1491.3	77	49.4671
GTX0536PRED_000076-T1	4646	4401.3	6.99986	1.5237
GTX0536PRED_000076-T2	4052	3807.3	0.000144236	3.6295e-05
GTX0536PRED_000077-T1	2163	1918.3	0	0
GTX0536PRED_000077-T2	2247	2002.3	0	0
GTX0536PRED_000077-T3	1429	1184.3	0	0
GTX0536PRED_000078-T1	1587	1342.3	0	0
GTX0536PRED_000079-T1	2992	2747.3	49	17.0876
GTX0536PRED_000080-T1	3625	3380.3	37	10.4867
GTX0536PRED_000081-T1	1871	1626.3	76	44.7717
GTX0536PRED_000082-T1	1176	931.298	395	406.348
GTX0536PRED_000083-T1	2998	2753.3	56	19.4861
GTX0536PRED_000084-T1	2912	2667.3	33	11.8531
GTX0536PRED_000085-T1	1107	862.298	0	0
GTX0536PRED_000086-T1	1842	1597.3	51	30.5896
GTX0536PRED_000087-T1	945	700.298	0	0
GTX0536PRED_000088-T1	979	734.298	0	0
GTX0536PRED_000089-T1	1734	1489.3	0	0
GTX0536PRED_000090-T1	3764	3519.3	0	0
GTX0536PRED_000091-T1	1325	1080.3	35	31.0395
GTX0536PRED_000092-T1	1872	1627.3	0	0
GTX0536PRED_000093-T1	1472	1227.3	0	0
GTX0536PRED_000094-T1	558	313.33	0	0
GTX0536PRED_000094-T2	991	746.298	0	0
GTX0536PRED_000095-T1	678	433.33	0	0
GTX0536PRED_000096-T1	736	491.33	0	0
GTX0536PRED_000097-T1	2250	2005.3	0	0
GTX0536PRED_000097-T2	2599	2354.3	0	0
GTX0536PRED_000098-T1	1413	1168.3	44	36.0819
GTX0536PRED_000099-T1	1372	1127.3	0	0
GTX0536PRED_000100-T1	369	127.21	0	0
GTX0536PRED_000101-T1	2355	2110.3	5	2.26995
GTX0536PRED_000102-T1	826	581.298	14	23.0738
GTX0536PRED_000103-T1	1869	1624.3	53	31.2608
GTX0536PRED_000104-T1	5274	5029.3	109	20.7639
GTX0536PRED_000104-T2	5542	5297.3	0	0
GTX0536PRED_000105-T1	1877	1632.3	33	19.3689
GTX0536PRED_000106-T1	369	127.21	0	0
GTX0536PRED_000107-T1	845	600.298	0	0
GTX0536PRED_000107-T2	765	520.298	0	0
GTX0536PRED_000108-T1	2515	2270.3	36	15.1918
GTX0536PRED_000109-T1	883	638.298	41	61.539
GTX0536PRED_000110-T1	2369	2124.3	205	92.4546
GTX0536PRED_000111-T1	871	626.298	0	0
GTX0536PRED_000112-T1	1387	1142.3	0	0
GTX0536PRED_000113-T1	1617	1372.3	78	54.4548
GTX0536PRED_000114-T1	2493	2248.3	107	45.5953
GTX0536PRED_000115-T1	702	457.33	142	297.474
GTX0536PRED_000116-T1	864	619.298	131	202.657
GTX0536PRED_000117-T1	4968	4723.3	16.3431	3.31498
GTX0536PRED_000117-T2	4371	4126.3	48.6569	11.2973
GTX0536PRED_000118-T1	3693	3448.3	15	4.16751
GTX0536PRED_000119-T1	369	127.21	0	0
GTX0536PRED_000120-T1	12534	12289.3	8	0.623668
GTX0536PRED_000121-T1	1204	959.298	55	54.9287
GTX0536PRED_000122-T1	2648	2403.3	50	19.9321
GTX0536PRED_000123-T1	3855	3610.3	35	9.28785
GTX0536PRED_000124-T1	264	49.2351	0	0
GTX0536PRED_000125-T1	1918	1673.3	29	16.6041
GTX0536PRED_000126-T1	1547	1302.3	19	13.9776
GTX0536PRED_000127-T1	3372	3127.3	59	18.0748
GTX0536PRED_000128-T1	1077	832.298	72	82.8789
GTX0536PRED_000129-T1	3400	3155.3	0	0
GTX0536PRED_000129-T2	2218	1973.3	17	8.25366
GTX0536PRED_000130-T1	1863	1618.3	150	88.8021
GTX0536PRED_000130-T2	1750	1505.3	0	0
GTX0536PRED_000131-T1	2869	2624.3	0	0
GTX0536PRED_000132-T1	2641	2396.3	63	25.1878
GTX0536PRED_000133-T1	975	730.298	927	1216.1
GTX0536PRED_000134-T1	4398	4153.3	56	12.9177
GTX0536PRED_000135-T1	2580	2335.3	0	0
GTX0536PRED_000136-T1	2049	1804.3	13	6.9028
GTX0536PRED_000137-T1	1544	1299.3	65	47.9286
GTX0536PRED_000138-T1	1192	947.298	58	58.6586
GTX0536PRED_000139-T1	1817	1572.3	49	29.8574
GTX0536PRED_000140-T1	2633	2388.3	17	6.81947
GTX0536PRED_000140-T2	2700	2455.3	0	0
GTX0536PRED_000141-T1	342	102.867	0	0
GTX0536PRED_000142-T1	1371	1126.3	0	0
GTX0536PRED_000143-T1	3634	3389.3	122	34.4858
GTX0536PRED_000144-T1	513	268.403	0	0
GTX0536PRED_000145-T1	492	247.517	0	0
GTX0536PRED_000146-T1	2789	2544.3	0	0
GTX0536PRED_000146-T2	2622	2377.3	0	0
GTX0536PRED_000146-T3	2414	2169.3	3	1.32493
GTX0536PRED_000147-T1	2045	1800.3	36	19.1579
GTX0536PRED_000148-T1	2117	1872.3	47	24.0499
GTX0536PRED_000149-T1	2084	1839.3	47	24.4814
GTX0536PRED_000150-T1	479	234.593	9	36.755
GTX0536PRED_000151-T1	1592	1347.3	21	14.933
GTX0536PRED_000152-T1	1165	920.298	12	12.4923
GTX0536PRED_000153-T1	2151	1906.3	155	77.8989
GTX0536PRED_000154-T1	1923	1678.3	24	13.7004
GTX0536PRED_000155-T1	2229	1984.3	5	2.41409
GTX0536PRED_000156-T1	4567	4322.3	26	5.763
GTX0536PRED_000157-T1	2820	2575.3	87	32.3655
GTX0536PRED_000157-T2	3380	3135.3	0	0
GTX0536PRED_000158-T1	1953	1708.3	0	0
GTX0536PRED_000158-T2	1810	1565.3	4	2.44824
GTX0536PRED_000159-T1	1978	1733.3	39.458	21.8098
GTX0536PRED_000160-T1	1519	1274.3	0	0
GTX0536PRED_000160-T2	1610	1365.3	0	0
GTX0536PRED_000161-T1	684	439.33	0	0
GTX0536PRED_000162-T1	681	436.33	0	0
GTX0536PRED_000163-T1	5936	5691.3	36.9355	6.21761
GTX0536PRED_000164-T1	697	452.33	1.06446	2.25457
GTX0536PRED_000165-T1	1967	1722.3	29	16.1317
GTX0536PRED_000166-T1	3079	2834.3	73	24.6756
GTX0536PRED_000167-T1	1761	1516.3	53.4797	33.7905
GTX0536PRED_000167-T2	1927	1682.3	3.52033	2.0048
GTX0536PRED_000167-T3	1832	1587.3	0	0
GTX0536PRED_000167-T4	2063	1818.3	0	0
GTX0536PRED_000168-T1	1549	1304.3	10	7.34537
GTX0536PRED_000169-T1	1315	1070.3	63	56.3931
GTX0536PRED_000170-T1	895	650.298	73	107.548
GTX0536PRED_000171-T1	954	709.298	59	79.6918
GTX0536PRED_000172-T1	2402	2157.3	121	53.736
GTX0536PRED_000173-T1	3641	3396.3	0	0
GTX0536PRED_000174-T1	1524	1279.3	1	0.748891
GTX0536PRED_000175-T1	1617	1372.3	66	46.0772
GTX0536PRED_000175-T2	1418	1173.3	0	0
GTX0536PRED_000176-T1	2727	2482.3	115	44.3848
GTX0536PRED_000177-T1	369	127.21	0	0
GTX0536PRED_000178-T1	405	161.602	0	0
GTX0536PRED_000179-T1	860	615.298	0	0
GTX0536PRED_000180-T1	1515	1270.3	16	12.0671
GTX0536PRED_000181-T1	3577	3332.3	85	24.438
GTX0536PRED_000181-T2	3551	3306.3	0	0
GTX0536PRED_000182-T1	1413	1168.3	18	14.7608
GTX0536PRED_000183-T1	840	595.298	0	0
GTX0536PRED_000184-T1	2375	2130.3	34	15.2908
GTX0536PRED_000184-T2	2835	2590.3	0	0
GTX0536PRED_000185-T1	832	587.298	0	0
GTX0536PRED_000186-T1	1507	1262.3	20	15.1795
GTX0536PRED_000187-T1	678	433.33	3	6.63274
GTX0536PRED_000188-T1	2232	1987.3	19	9.15969
GTX0536PRED_000189-T1	2411	2166.3	46	20.3437
GTX0536PRED_000189-T2	2478	2233.3	0	0
GTX0536PRED_000190-T1	1200	955.298	0	0
GTX0536PRED_000191-T1	1734	1489.3	0	0
GTX0536PRED_000191-T2	1658	1413.3	97	65.7549
GTX0536PRED_000192-T1	2003	1758.3	26	14.1668
GTX0536PRED_000193-T1	2423	2178.3	26	11.4353
GTX0536PRED_000194-T1	2545	2300.3	32	13.3277
GTX0536PRED_000195-T1	1703	1458.3	20	13.1394
GTX0536PRED_000195-T2	1769	1524.3	0	0
GTX0536PRED_000196-T1	1441	1196.3	1	0.800849
GTX0536PRED_000197-T1	2320	2075.3	192	88.6362
GTX0536PRED_000198-T1	1668	1423.3	225	151.453
GTX0536PRED_000199-T1	2220	1975.3	3	1.45505
GTX0536PRED_000200-T1	2638	2393.3	146	58.4449
GTX0536PRED_000201-T1	3452	3207.3	26	7.76648
GTX0536PRED_000202-T1	384	141.345	0	0
GTX0536PRED_000203-T1	3925	3680.3	0	0
GTX0536PRED_000204-T1	4546	4301.3	2.99759	0.667672
GTX0536PRED_000204-T2	4582	4337.3	0.00240937	0.000532199
GTX0536PRED_000205-T1	1452	1207.3	1055	837.198
GTX0536PRED_000206-T1	1012	767.298	17	21.2263
GTX0536PRED_000207-T1	1222	977.298	55	53.917
GTX0536PRED_000208-T1	3100	2855.3	160	53.6857
GTX0536PRED_000209-T1	2292	2047.3	25	11.699
GTX0536PRED_000210-T1	4679	4434.3	39	8.42617
GTX0536PRED_000211-T1	1500	1255.3	93	70.9784
GTX0536PRED_000212-T1	835	590.298	47	76.2811
GTX0536PRED_000213-T1	1613	1368.3	9	6.30162
GTX0536PRED_000213-T2	966	721.298	0	0
GTX0536PRED_000214-T1	942	697.298	79	108.542
GTX0536PRED_000215-T1	3033	2788.3	2	0.687197
GTX0536PRED_000216-T1	1726	1481.3	5	3.23383
GTX0536PRED_000217-T1	2611	2366.3	44	17.8145
GTX0536PRED_000218-T1	612	367.33	23	59.9876
GTX0536PRED_000219-T1	663	418.33	0	0
GTX0536PRED_000220-T1	405	161.602	0	0
GTX0536PRED_000221-T1	750	505.298	48	91.0089
GTX0536PRED_000222-T1	1864	1619.3	100	59.1648
GTX0536PRED_000222-T2	1939	1694.3	0	0
GTX0536PRED_000223-T1	1549	1304.3	3	2.20361
GTX0536PRED_000224-T1	2259	2014.3	667	317.243
GTX0536PRED_000225-T1	1252	1007.3	12	11.4134
GTX0536PRED_000226-T1	1922	1677.3	0	0
GTX0536PRED_000227-T1	3306	3061.3	16	5.00731
GTX0536PRED_000227-T2	2454	2209.3	0	0
GTX0536PRED_000228-T1	988	743.298	9	11.6003
GTX0536PRED_000229-T1	72	30.5	0	0
GTX0536PRED_000230-T1	2339	2094.3	107	48.9481
GTX0536PRED_000231-T1	2660	2415.3	0	0
GTX0536PRED_000232-T1	390	147.133	0	0
GTX0536PRED_000233-T1	1441	1196.3	33	26.428
GTX0536PRED_000234-T1	3415	3170.3	115	34.7527
GTX0536PRED_000235-T1	3972	3727.3	3	0.771112
GTX0536PRED_000236-T1	3897	3652.3	230	60.3326
GTX0536PRED_000237-T1	1095	850.298	1894	2134.02
GTX0536PRED_000238-T1	2432	2187.3	34	14.8923
GTX0536PRED_000239-T1	2263	2018.3	15	7.12027
GTX0536PRED_000240-T1	2097	1852.3	0	0
GTX0536PRED_000241-T1	345	105.523	132	1198.45
GTX0536PRED_000242-T1	927	682.298	34	47.7414
GTX0536PRED_000243-T1	828	583.298	12	19.7097
GTX0536PRED_000244-T1	1841	1596.3	0	0
GTX0536PRED_000245-T1	303	71.9198	0	0
GTX0536PRED_000246-T1	3043	2798.3	2	0.684741
GTX0536PRED_000247-T1	591	346.33	5.5714	15.4122
GTX0536PRED_000248-T1	4814	4569.3	58.4286	12.2508
GTX0536PRED_000249-T1	2806	2561.3	37	13.8399
GTX0536PRED_000250-T1	1030	785.298	0.0125406	0.0152994
GTX0536PRED_000250-T2	1026	781.298	0.987459	1.21086
GTX0536PRED_000251-T1	2650	2405.3	24	9.55944
GTX0536PRED_000252-T1	1198	953.298	0	0
GTX0536PRED_000252-T2	1275	1030.3	0	0
GTX0536PRED_000253-T1	2301	2056.3	0	0
GTX0536PRED_000254-T1	2386	2141.3	0	0
GTX0536PRED_000255-T1	2946	2701.3	409	145.058
GTX0536PRED_000256-T1	720	475.33	35	70.5445
GTX0536PRED_000257-T1	621	376.33	17	43.2783
GTX0536PRED_000258-T1	1171	926.298	76	78.6055
GTX0536PRED_000259-T1	1296	1051.3	147	133.962
GTX0536PRED_000260-T1	1578	1333.3	12	8.62272
GTX0536PRED_000261-T1	3533	3288.3	45	13.1109
GTX0536PRED_000262-T1	4416	4171.3	0.000152549	3.50372e-05
GTX0536PRED_000262-T2	4370	4125.3	1.99985	0.464442
GTX0536PRED_000263-T1	2141	1896.3	80	40.4179
GTX0536PRED_000264-T1	2758	2513.3	329	125.413
GTX0536PRED_000265-T1	1689	1444.3	227	150.577
GTX0536PRED_000266-T1	1206	961.298	37	36.8752
GTX0536PRED_000267-T1	2017	1772.3	79	42.7052
GTX0536PRED_000267-T2	2659	2414.3	0	0
GTX0536PRED_000267-T3	2090	1845.3	0	0
GTX0536PRED_000268-T1	3016	2771.3	256	88.5008
GTX0536PRED_000269-T1	1041	796.298	82	98.6571
GTX0536PRED_000270-T1	1768	1523.3	90	56.6041
GTX0536PRED_000271-T1	1827	1582.3	46	27.8522
GTX0536PRED_000272-T1	1578	1333.3	0	0
GTX0536PRED_000273-T1	1128	883.298	83	90.0246
GTX0536PRED_000274-T1	2052	1807.3	43	22.7944
GTX0536PRED_000275-T1	324	87.7347	1	10.9199
GTX0536PRED_000276-T1	1815	1570.3	0	0
GTX0536PRED_000276-T2	1712	1467.3	0	0
GTX0536PRED_000277-T1	504	259.42	8	29.5445
GTX0536PRED_000278-T1	2362	2117.3	33.7328	15.2637
GTX0536PRED_000279-T1	423	179.18	15.2672	81.632
GTX0536PRED_000280-T1	780	535.298	97	173.607
GTX0536PRED_000281-T1	486	241.548	17	67.4273
GTX0536PRED_000282-T1	961	716.298	2	2.67502
GTX0536PRED_000283-T1	2477	2232.3	46	19.7422
GTX0536PRED_000284-T1	568	323.33	234	693.362
GTX0536PRED_000285-T1	1348	1103.3	10	8.68355
GTX0536PRED_000286-T1	1434	1189.3	115	92.6398
GTX0536PRED_000287-T1	2195	1950.3	0	0
GTX0536PRED_000287-T2	1300	1055.3	10	9.07852
GTX0536PRED_000288-T1	804	559.298	41	70.2313
GTX0536PRED_000289-T1	2538	2293.3	49	20.4704
GTX0536PRED_000290-T1	24735	24490.3	0	0
GTX0536PRED_000291-T1	20136	19891.3	1	0.0481645
GTX0536PRED_000292-T1	4659	4414.3	0	0
GTX0536PRED_000293-T1	5230	4985.3	0	0
GTX0536PRED_000293-T2	5181	4936.3	0	0
GTX0536PRED_000294-T1	1055	810.298	21	24.8293
GTX0536PRED_000295-T1	1527	1282.3	201	150.175
GTX0536PRED_000296-T1	1529	1284.3	0	0
GTX0536PRED_000297-T1	904	659.298	29	42.1412
GTX0536PRED_000298-T1	1280	1035.3	209	193.407
GTX0536PRED_000299-T1	1052	807.298	0	0
GTX0536PRED_000300-T1	1661	1416.3	21	14.2054
GTX0536PRED_000301-T1	1332	1087.3	30.1635	26.5781
GTX0536PRED_000302-T1	2527	2282.3	323.836	135.939
GTX0536PRED_000303-T1	3938	3693.3	169	43.8392
GTX0536PRED_000304-T1	411	167.423	74	423.455
GTX0536PRED_000305-T1	2085	1840.3	15	7.80896
GTX0536PRED_000306-T1	1800	1555.3	24	14.7839
GTX0536PRED_000307-T1	1023	778.298	54	66.4719
GTX0536PRED_000308-T1	1317	1072.3	38	33.9515
GTX0536PRED_000309-T1	1364	1119.3	818	700.161
GTX0536PRED_000310-T1	1458	1213.3	52	41.0607
GTX0536PRED_000311-T1	2364	2119.3	146	66.0011
GTX0536PRED_000311-T2	2435	2190.3	0	0
GTX0536PRED_000312-T1	13192	12947.3	1	0.0739965
GTX0536PRED_000314-T1	348	108.088	0	0
GTX0536PRED_000315-T1	2847	2602.3	0	0
GTX0536PRED_000316-T1	1815	1570.3	1	0.61011
GTX0536PRED_000317-T1	3990	3745.3	0	0
GTX0536PRED_000317-T2	4063	3818.3	0	0
GTX0536PRED_000318-T1	4295	4050.3	58	13.7193
GTX0536PRED_000319-T1	1557	1312.3	21	15.3312
GTX0536PRED_000320-T1	3081	2836.3	425	143.558
GTX0536PRED_000321-T1	2507	2262.3	53	22.4448
GTX0536PRED_000322-T1	1267	1022.3	46	43.1093
GTX0536PRED_000323-T1	3667	3422.3	106	29.6742
GTX0536PRED_000324-T1	1006	761.298	853	1073.46
GTX0536PRED_000324-T2	1843	1598.3	0	0
GTX0536PRED_000325-T1	1873	1628.3	44	25.8886
GTX0536PRED_000325-T2	1592	1347.3	0	0
GTX0536PRED_000326-T1	2247	2002.3	0	0
GTX0536PRED_000326-T2	1336	1091.3	9	7.90113
GTX0536PRED_000327-T1	2237	1992.3	33	15.869
GTX0536PRED_000328-T1	555	310.33	0	0
GTX0536PRED_000329-T1	2003	1758.3	26	14.1668
GTX0536PRED_000330-T1	2641	2396.3	47	18.7909
GTX0536PRED_000331-T1	1071	826.298	307	355.952
GTX0536PRED_000332-T1	783	538.298	55	97.8882
GTX0536PRED_000333-T1	2428	2183.3	40	17.5524
GTX0536PRED_000334-T1	1891	1646.3	52.3531	30.4666
GTX0536PRED_000334-T2	1920	1675.3	21.6469	12.3792
GTX0536PRED_000335-T1	1959	1714.3	18	10.0595
GTX0536PRED_000336-T1	916	671.298	7	9.99017
GTX0536PRED_000337-T1	1885	1640.3	60	35.0444
GTX0536PRED_000338-T1	1043	798.298	0	0
GTX0536PRED_000338-T2	1012	767.298	0	0
GTX0536PRED_000338-T3	973	728.298	10	13.1547
GTX0536PRED_000339-T1	1029	784.298	3	3.66463
GTX0536PRED_000340-T1	1703	1458.3	281	184.608
GTX0536PRED_000341-T1	2171	1926.3	43	21.3863
GTX0536PRED_000342-T1	985	740.298	0	0
GTX0536PRED_000342-T2	996	751.298	0	0
GTX0536PRED_000343-T1	3472	3227.3	30	8.90579
GTX0536PRED_000344-T1	1495	1250.3	0	0
GTX0536PRED_000344-T2	1362	1117.3	17	14.5771
GTX0536PRED_000345-T1	1757	1512.3	74	46.8797
GTX0536PRED_000346-T1	891	646.298	0	0
GTX0536PRED_000347-T1	987	742.298	0	0
GTX0536PRED_000348-T1	9278	9033.3	495	52.4988
GTX0536PRED_000349-T1	1806	1561.3	56	34.3631
GTX0536PRED_000350-T1	282	58.3396	0	0
GTX0536PRED_000351-T1	1610	1365.3	61.301	43.0161
GTX0536PRED_000352-T1	2513	2268.3	21	8.86971
GTX0536PRED_000353-T1	873	628.298	0	0
GTX0536PRED_000354-T1	2043	1798.3	1	0.532756
GTX0536PRED_000355-T1	7589	7344.3	27.0442	3.52788
GTX0536PRED_000355-T2	7320	7075.3	1.9558	0.264832
GTX0536PRED_000356-T1	2442	2197.3	0	0
GTX0536PRED_000356-T2	2064	1819.3	77.7298	40.933
GTX0536PRED_000357-T1	2116	1871.3	39.2702	20.1053
GTX0536PRED_000358-T1	3031	2786.3	69	23.7253
GTX0536PRED_000359-T1	2372	2127.3	98	44.1355
GTX0536PRED_000360-T1	2087	1842.3	0	0
GTX0536PRED_000360-T2	1998	1753.3	7	3.82501
GTX0536PRED_000361-T1	1695	1450.3	0	0
GTX0536PRED_000362-T1	2526	2281.3	110	46.1956
GTX0536PRED_000363-T1	3206	2961.3	0	0
GTX0536PRED_000364-T1	432	188.015	0	0
GTX0536PRED_000365-T1	1841	1596.3	48	28.8083
GTX0536PRED_000366-T1	3225	2980.3	73	23.4668
GTX0536PRED_000366-T2	3362	3117.3	0	0
GTX0536PRED_000367-T1	1185	940.298	6	6.1133
GTX0536PRED_000368-T1	822	577.298	187	310.336
GTX0536PRED_000369-T1	810	565.298	8	13.5582
GTX0536PRED_000370-T1	1812	1567.3	94	57.4601
GTX0536PRED_000371-T1	1435	1190.3	2	1.60977
GTX0536PRED_000372-T1	921	676.298	1	1.41662
GTX0536PRED_000373-T1	1877	1632.3	14	8.2171
GTX0536PRED_000374-T1	1433	1188.3	24	19.3498
GTX0536PRED_000375-T1	1495	1250.3	7	5.36383
GTX0536PRED_000376-T1	1173	928.298	132	136.231
GTX0536PRED_000377-T1	660	415.33	81	186.845
GTX0536PRED_000378-T1	2098	1853.3	47	24.2965
GTX0536PRED_000379-T1	357	116.13	24	197.997
GTX0536PRED_000380-T1	2029	1784.3	0	0
GTX0536PRED_000381-T1	2199	1954.3	4	1.96092
GTX0536PRED_000382-T1	1866	1621.3	94	55.5463
GTX0536PRED_000382-T2	1807	1562.3	6.64002e-06	4.07189e-06
GTX0536PRED_000383-T1	2779	2534.3	6	2.26821
GTX0536PRED_000384-T1	1177	932.298	0	0
GTX0536PRED_000385-T1	1934	1689.3	45	25.5209
GTX0536PRED_000386-T1	2481	2236.3	23	9.85345
GTX0536PRED_000387-T1	3110	2865.3	8	2.67492
GTX0536PRED_000388-T1	1039	794.298	22	26.5356
GTX0536PRED_000389-T1	1979	1734.3	41	22.6491
GTX0536PRED_000390-T1	2659	2414.3	3	1.19048
GTX0536PRED_000391-T1	1111	866.298	424	468.909
GTX0536PRED_000392-T1	6570	6325.3	5	0.75732
GTX0536PRED_000393-T1	948	703.298	76	103.53
GTX0536PRED_000394-T1	978	733.298	126	164.619
GTX0536PRED_000395-T1	2065	1820.3	65	34.2106
GTX0536PRED_000396-T1	2679	2434.3	0	0
GTX0536PRED_000397-T1	1098	853.298	0	0
GTX0536PRED_000398-T1	2424	2179.3	0	0
GTX0536PRED_000399-T1	858	613.298	0	0
GTX0536PRED_000400-T1	780	535.298	0	0
GTX0536PRED_000401-T1	342	102.867	0	0
GTX0536PRED_000402-T1	492	247.517	0	0
GTX0536PRED_000403-T1	1156	911.298	0	0
GTX0536PRED_000403-T2	807	562.298	0	0
GTX0536PRED_000404-T1	1375	1130.3	9	7.62851
GTX0536PRED_000405-T1	1419	1174.3	0	0
GTX0536PRED_000406-T1	1865	1620.3	60	35.477
GTX0536PRED_000407-T1	1251	1006.3	4	3.80823
GTX0536PRED_000408-T1	3111	2866.3	2	0.668496
GTX0536PRED_000409-T1	372	129.928	0	0
GTX0536PRED_000410-T1	2364	2119.3	40	18.0825
GTX0536PRED_000411-T1	1548	1303.3	0	0
GTX0536PRED_000412-T1	1482	1237.3	0	0
GTX0536PRED_000413-T1	912	667.298	0	0
GTX0536PRED_000414-T1	5638	5393.3	154	27.3562
GTX0536PRED_000415-T1	1293	1048.3	83	75.8549
GTX0536PRED_000416-T1	1673	1428.3	17	11.403
GTX0536PRED_000417-T1	1259	1014.3	518	489.277
GTX0536PRED_000418-T1	1725	1480.3	41	26.5354
GTX0536PRED_000419-T1	4435	4190.3	101	23.0923
GTX0536PRED_000420-T1	1194	949.298	22	22.2029
GTX0536PRED_000420-T2	1269	1024.3	0	0
GTX0536PRED_000421-T1	3023	2778.3	63	21.7246
GTX0536PRED_000422-T1	435	190.991	10	50.1624
GTX0536PRED_000423-T1	1408	1163.3	58	47.7669
GTX0536PRED_000424-T1	1710	1465.3	28	18.3072
GTX0536PRED_000425-T1	3196	2951.3	21.8227	7.08411
GTX0536PRED_000426-T1	3059	2814.3	77.1773	26.273
