target_id	length	eff_length	est_counts	tpm
GTX0536PRED_000062-T1	2659	2425.16	1954	39.7051
GTX0536PRED_000063-T1	3421	3187.16	3723	57.5641
GTX0536PRED_000064-T1	2051	1817.16	1427	38.6984
GTX0536PRED_000065-T1	1527	1293.16	712	27.1325
GTX0536PRED_000066-T1	3023	2789.16	488.223	8.62595
GTX0536PRED_000066-T2	1699	1465.16	241.777	8.13192
GTX0536PRED_000067-T1	4410	4176.16	31	0.365803
GTX0536PRED_000068-T1	690	456.158	561	60.6051
GTX0536PRED_000069-T1	276	58.2702	102	86.2613
GTX0536PRED_000070-T1	972	738.158	471	31.4437
GTX0536PRED_000071-T1	1014	780.158	547	34.5515
GTX0536PRED_000072-T1	351	120.328	67	27.439
GTX0536PRED_000073-T1	915	681.158	879	63.5921
GTX0536PRED_000074-T1	2658	2424.16	1556	31.6308
GTX0536PRED_000075-T1	1736	1502.16	1260	41.3349
GTX0536PRED_000076-T1	4646	4412.16	110.374	1.23275
GTX0536PRED_000076-T2	4052	3818.16	31.6263	0.408185
GTX0536PRED_000077-T1	2163	1929.16	109.838	2.80574
GTX0536PRED_000077-T2	2247	2013.16	88.5297	2.16707
GTX0536PRED_000077-T3	1429	1195.16	23.6321	0.974402
GTX0536PRED_000078-T1	1587	1353.16	162	5.89968
GTX0536PRED_000079-T1	2992	2758.16	4583	81.8828
GTX0536PRED_000080-T1	3625	3391.16	724	10.5209
GTX0536PRED_000081-T1	1871	1637.16	503	15.1405
GTX0536PRED_000082-T1	1176	942.158	2430	127.1
GTX0536PRED_000083-T1	2998	2764.16	107	1.90758
GTX0536PRED_000084-T1	2912	2678.16	457	8.40895
GTX0536PRED_000085-T1	1107	873.158	447	25.2276
GTX0536PRED_000086-T1	1842	1608.16	171	5.23998
GTX0536PRED_000087-T1	945	711.158	650	45.0411
GTX0536PRED_000088-T1	979	745.158	15	0.991984
GTX0536PRED_000089-T1	1734	1500.16	35	1.14972
GTX0536PRED_000090-T1	3764	3530.16	279	3.89468
GTX0536PRED_000091-T1	1325	1091.16	229	10.3421
GTX0536PRED_000092-T1	1872	1638.16	527.798	15.8772
GTX0536PRED_000093-T1	1472	1238.16	386.202	15.3709
GTX0536PRED_000094-T1	558	324.405	16.2988	2.47588
GTX0536PRED_000094-T2	991	757.158	44.7012	2.90934
GTX0536PRED_000095-T1	678	444.158	6	0.665695
GTX0536PRED_000096-T1	736	502.158	103.424	10.1494
GTX0536PRED_000097-T1	2250	2016.16	226.007	5.52407
GTX0536PRED_000097-T2	2599	2365.16	854.993	17.8141
GTX0536PRED_000098-T1	1413	1179.16	1459	60.9741
GTX0536PRED_000099-T1	1372	1138.16	38	1.64529
GTX0536PRED_000100-T1	369	137.4	0	0
GTX0536PRED_000101-T1	2355	2121.16	93	2.16059
GTX0536PRED_000102-T1	826	592.158	161	13.3983
GTX0536PRED_000103-T1	1869	1635.16	791	23.8385
GTX0536PRED_000104-T1	5274	5040.16	1951.23	19.0777
GTX0536PRED_000104-T2	5542	5308.16	138.766	1.28825
GTX0536PRED_000105-T1	1877	1643.16	744	22.3129
GTX0536PRED_000106-T1	369	137.4	299	107.237
GTX0536PRED_000107-T1	845	611.158	147.743	11.9128
GTX0536PRED_000107-T2	765	531.158	147.257	13.662
GTX0536PRED_000108-T1	2515	2281.16	1498	32.3607
GTX0536PRED_000109-T1	883	649.158	175	13.2846
GTX0536PRED_000110-T1	2369	2135.16	2251	51.9526
GTX0536PRED_000111-T1	871	637.158	55	4.2538
GTX0536PRED_000112-T1	1387	1153.16	1612	68.8871
GTX0536PRED_000113-T1	1617	1383.16	2181	77.7044
GTX0536PRED_000114-T1	2493	2259.16	1836	40.0487
GTX0536PRED_000115-T1	702	468.158	4037	424.94
GTX0536PRED_000116-T1	864	630.158	3337	260.957
GTX0536PRED_000117-T1	4968	4734.16	110.464	1.14985
GTX0536PRED_000117-T2	4371	4137.16	1799.54	21.4348
GTX0536PRED_000118-T1	3693	3459.16	1664	23.7053
GTX0536PRED_000119-T1	369	137.4	470	168.567
GTX0536PRED_000120-T1	12534	12300.2	229	0.917459
GTX0536PRED_000121-T1	1204	970.158	1919	97.4753
GTX0536PRED_000122-T1	2648	2414.16	458	9.34893
GTX0536PRED_000123-T1	3855	3621.16	367	4.99437
GTX0536PRED_000124-T1	264	51.0651	0	0
GTX0536PRED_000125-T1	1918	1684.16	586	17.1465
GTX0536PRED_000126-T1	1547	1313.16	661	24.8054
GTX0536PRED_000127-T1	3372	3138.16	480	7.53752
GTX0536PRED_000128-T1	1077	843.158	442	25.833
GTX0536PRED_000129-T1	3400	3166.16	2658.83	41.3828
GTX0536PRED_000129-T2	2218	1984.16	818.17	20.3203
GTX0536PRED_000130-T1	1863	1629.16	1595.56	48.2627
GTX0536PRED_000130-T2	1750	1516.16	409.442	13.3079
GTX0536PRED_000131-T1	2869	2635.16	964.951	18.0451
GTX0536PRED_000132-T1	2641	2407.16	1462.05	29.9309
GTX0536PRED_000133-T1	975	741.158	4625	307.513
GTX0536PRED_000134-T1	4398	4164.16	1773	20.9818
GTX0536PRED_000135-T1	2580	2346.16	8360	175.595
GTX0536PRED_000136-T1	2049	1815.16	575	15.6104
GTX0536PRED_000137-T1	1544	1310.16	1725	64.8825
GTX0536PRED_000138-T1	1192	958.158	3386	174.145
GTX0536PRED_000139-T1	1817	1583.16	1061	33.0258
GTX0536PRED_000140-T1	2633	2399.16	1281.42	26.3206
GTX0536PRED_000140-T2	2700	2466.16	208.931	4.17488
GTX0536PRED_000141-T1	342	111.907	44.3975	19.5506
GTX0536PRED_000142-T1	1371	1137.16	46	1.99342
GTX0536PRED_000143-T1	3634	3400.16	2331	33.7835
GTX0536PRED_000144-T1	513	279.591	1152	203.044
GTX0536PRED_000145-T1	492	258.634	182	34.6775
GTX0536PRED_000146-T1	2789	2555.16	139.411	2.6887
GTX0536PRED_000146-T2	2622	2388.16	94.5798	1.95163
GTX0536PRED_000146-T3	2414	2180.16	149.228	3.37307
GTX0536PRED_000147-T1	2045	1811.16	1205	32.7863
GTX0536PRED_000148-T1	2117	1883.16	1824	47.7309
GTX0536PRED_000149-T1	2084	1850.16	341	9.08254
GTX0536PRED_000150-T1	479	245.743	503	100.867
GTX0536PRED_000151-T1	1592	1358.16	221	8.0187
GTX0536PRED_000152-T1	1165	931.158	629	33.2881
GTX0536PRED_000153-T1	2151	1917.16	3328	85.5436
GTX0536PRED_000154-T1	1923	1689.16	736.579	21.4887
GTX0536PRED_000155-T1	2229	1995.16	731	18.0552
GTX0536PRED_000156-T1	4567	4333.16	2201	25.031
GTX0536PRED_000157-T1	2820	2586.16	1026.75	19.5646
GTX0536PRED_000157-T2	3380	3146.16	472.25	7.39695
GTX0536PRED_000158-T1	1953	1719.16	825.761	23.6701
GTX0536PRED_000158-T2	1810	1576.16	1153.17	36.0542
GTX0536PRED_000159-T1	1978	1744.16	717.914	20.2838
GTX0536PRED_000160-T1	1519	1285.16	812.002	31.136
GTX0536PRED_000160-T2	1610	1376.16	170.998	6.12329
GTX0536PRED_000161-T1	684	450.158	0	0
GTX0536PRED_000162-T1	681	447.158	34	3.74697
GTX0536PRED_000163-T1	5936	5702.16	1261.79	10.9046
GTX0536PRED_000164-T1	697	463.158	678.212	72.1603
GTX0536PRED_000165-T1	1967	1733.16	928	26.3859
GTX0536PRED_000166-T1	3079	2845.16	534	9.24904
GTX0536PRED_000167-T1	1761	1527.16	362.404	11.6942
GTX0536PRED_000167-T2	1927	1693.16	237.341	6.90776
GTX0536PRED_000167-T3	1832	1598.16	74.6061	2.30047
GTX0536PRED_000167-T4	2063	1829.16	106.649	2.87321
GTX0536PRED_000168-T1	1549	1315.16	804	30.1259
GTX0536PRED_000169-T1	1315	1081.16	1594	72.6543
GTX0536PRED_000170-T1	895	661.158	3027	225.616
GTX0536PRED_000171-T1	954	720.158	372	25.4552
GTX0536PRED_000172-T1	2402	2168.16	677	15.3872
GTX0536PRED_000173-T1	3641	3407.16	2744.33	39.6923
GTX0536PRED_000174-T1	1524	1290.16	28	1.06949
GTX0536PRED_000175-T1	1617	1383.16	973.449	34.6819
GTX0536PRED_000175-T2	1418	1184.16	626.551	26.0741
GTX0536PRED_000176-T1	2727	2493.16	1830	36.1712
GTX0536PRED_000177-T1	369	137.4	237	85.0009
GTX0536PRED_000178-T1	405	172.482	441	125.996
GTX0536PRED_000179-T1	860	626.158	780	61.3865
GTX0536PRED_000180-T1	1515	1281.16	1602	61.62
GTX0536PRED_000181-T1	3577	3343.16	952.862	14.0454
GTX0536PRED_000181-T2	3551	3317.16	998.138	14.8281
GTX0536PRED_000182-T1	1413	1179.16	653	27.29
GTX0536PRED_000183-T1	840	606.158	83	6.74767
GTX0536PRED_000184-T1	2375	2141.16	729.509	16.7897
GTX0536PRED_000184-T2	2835	2601.16	62.4914	1.1839
GTX0536PRED_000185-T1	832	598.158	6	0.494307
GTX0536PRED_000186-T1	1507	1273.16	760	29.4166
GTX0536PRED_000187-T1	678	444.158	250	27.7373
GTX0536PRED_000188-T1	2232	1998.16	1464	36.1055
GTX0536PRED_000189-T1	2411	2177.16	2229	50.4524
GTX0536PRED_000189-T2	2478	2244.16	0	0
GTX0536PRED_000190-T1	1200	966.158	597	30.4501
GTX0536PRED_000191-T1	1734	1500.16	1674.89	55.019
GTX0536PRED_000191-T2	1658	1424.16	141.106	4.88256
GTX0536PRED_000192-T1	2003	1769.16	497.866	13.8678
GTX0536PRED_000193-T1	2423	2189.16	707.134	15.9179
GTX0536PRED_000194-T1	2545	2311.16	3256	69.4251
GTX0536PRED_000195-T1	1703	1469.16	752.482	25.24
GTX0536PRED_000195-T2	1769	1535.16	130.518	4.18965
GTX0536PRED_000196-T1	1441	1207.16	0	0
GTX0536PRED_000197-T1	2320	2086.16	4278	101.054
GTX0536PRED_000198-T1	1668	1434.16	4157	142.838
GTX0536PRED_000199-T1	2220	1986.16	13	0.322546
GTX0536PRED_000200-T1	2638	2404.16	3098	63.501
GTX0536PRED_000201-T1	3452	3218.16	2507	38.3892
GTX0536PRED_000202-T1	384	151.907	275	89.2108
GTX0536PRED_000203-T1	3925	3691.16	251	3.35099
GTX0536PRED_000204-T1	4546	4312.16	31.9856	0.365529
GTX0536PRED_000204-T2	4582	4348.16	0.014384	0.000163019
GTX0536PRED_000205-T1	1452	1218.16	20968	848.233
GTX0536PRED_000206-T1	1012	778.158	905	57.3116
GTX0536PRED_000207-T1	1222	988.158	865	43.1372
GTX0536PRED_000208-T1	3100	2866.16	1556	26.7529
GTX0536PRED_000209-T1	2292	2058.16	1020	24.4221
GTX0536PRED_000210-T1	4679	4445.16	1625	18.0147
GTX0536PRED_000211-T1	1500	1266.16	1265	49.2339
GTX0536PRED_000212-T1	835	601.158	557	45.6592
GTX0536PRED_000213-T1	1613	1379.16	516.725	18.4632
GTX0536PRED_000213-T2	966	732.158	20.2745	1.36461
GTX0536PRED_000214-T1	942	708.158	4291	298.6
GTX0536PRED_000215-T1	3033	2799.16	14	0.246469
GTX0536PRED_000216-T1	1726	1492.16	1534	50.6608
GTX0536PRED_000217-T1	2611	2377.16	2553	52.9242
GTX0536PRED_000218-T1	612	378.309	933	121.534
GTX0536PRED_000219-T1	663	429.206	90	10.3333
GTX0536PRED_000220-T1	405	172.482	245	69.9976
GTX0536PRED_000221-T1	750	516.158	66	6.3012
GTX0536PRED_000222-T1	1864	1630.16	684.302	20.6862
GTX0536PRED_000222-T2	1939	1705.16	219.698	6.34926
GTX0536PRED_000223-T1	1549	1315.16	2053	76.926
GTX0536PRED_000224-T1	2259	2025.16	15497.9	377.117
GTX0536PRED_000225-T1	1252	1018.16	100.101	4.84493
GTX0536PRED_000226-T1	1922	1688.16	310	9.04921
GTX0536PRED_000227-T1	3306	3072.16	944.067	15.1433
GTX0536PRED_000227-T2	2454	2220.16	171.933	3.81625
GTX0536PRED_000228-T1	988	754.158	190	12.4152
GTX0536PRED_000229-T1	72	22.425	5	10.9875
GTX0536PRED_000230-T1	2339	2105.16	2166	50.7032
GTX0536PRED_000231-T1	2660	2426.16	1	0.0203115
GTX0536PRED_000232-T1	390	157.798	885	276.379
GTX0536PRED_000233-T1	1441	1207.16	1009	41.1897
GTX0536PRED_000234-T1	3415	3181.16	1207	18.6975
GTX0536PRED_000235-T1	3972	3738.16	36	0.474577
GTX0536PRED_000236-T1	3897	3663.16	3524	47.407
GTX0536PRED_000237-T1	1095	861.158	6150	351.928
GTX0536PRED_000238-T1	2432	2198.16	1917.89	42.9959
GTX0536PRED_000239-T1	2263	2029.16	714.107	17.3424
GTX0536PRED_000240-T1	2097	1863.16	23	0.608331
GTX0536PRED_000241-T1	345	114.658	1708	734.083
GTX0536PRED_000242-T1	927	693.158	352	25.0249
GTX0536PRED_000243-T1	828	594.158	1109	91.9796
GTX0536PRED_000244-T1	1841	1607.16	809.243	24.8132
GTX0536PRED_000245-T1	303	78.1199	331	208.799
GTX0536PRED_000246-T1	3043	2809.16	921	16.1564
GTX0536PRED_000247-T1	591	357.369	8	1.10315
GTX0536PRED_000248-T1	4814	4580.16	2576	27.7158
GTX0536PRED_000249-T1	2806	2572.16	813	15.576
GTX0536PRED_000250-T1	1030	796.158	593.256	36.7202
GTX0536PRED_000250-T2	1026	792.158	23.7441	1.47708
GTX0536PRED_000251-T1	2650	2416.16	4309	87.8847
GTX0536PRED_000252-T1	1198	964.158	0	0
GTX0536PRED_000252-T2	1275	1041.16	0	0
GTX0536PRED_000253-T1	2301	2067.16	54	1.28731
GTX0536PRED_000254-T1	2386	2152.16	175	4.00706
GTX0536PRED_000255-T1	2946	2712.16	7525	136.727
GTX0536PRED_000256-T1	720	486.158	561	56.8653
GTX0536PRED_000257-T1	621	387.227	910	115.808
GTX0536PRED_000258-T1	1171	937.158	2931	154.122
GTX0536PRED_000259-T1	1296	1062.16	1265	58.6899
GTX0536PRED_000260-T1	1578	1344.16	969	35.5251
GTX0536PRED_000261-T1	3533	3299.16	1685	25.1686
GTX0536PRED_000262-T1	4416	4182.16	6	0.0706989
GTX0536PRED_000262-T2	4370	4136.16	0	0
GTX0536PRED_000263-T1	2141	1907.16	1446	37.3632
GTX0536PRED_000264-T1	2758	2524.16	8609	168.073
GTX0536PRED_000265-T1	1689	1455.16	4998	169.258
GTX0536PRED_000266-T1	1206	972.158	862	43.6951
GTX0536PRED_000267-T1	2017	1783.16	442.061	12.2167
GTX0536PRED_000267-T2	2659	2425.16	747.886	15.197
GTX0536PRED_000267-T3	2090	1856.16	236.053	6.26695
GTX0536PRED_000268-T1	3016	2782.16	651	11.5308
GTX0536PRED_000269-T1	1041	807.158	833	50.8567
GTX0536PRED_000270-T1	1768	1534.16	878	28.2024
GTX0536PRED_000271-T1	1827	1593.16	3628	112.22
GTX0536PRED_000272-T1	1578	1344.16	77	2.82294
GTX0536PRED_000273-T1	1128	894.158	1749	96.3912
GTX0536PRED_000274-T1	2052	1818.16	860	23.3093
GTX0536PRED_000275-T1	324	95.7811	94	48.3626
GTX0536PRED_000276-T1	1815	1581.16	0	0
GTX0536PRED_000276-T2	1712	1478.16	85	2.83374
GTX0536PRED_000277-T1	504	270.606	508	92.5099
GTX0536PRED_000278-T1	2362	2128.16	1024	23.7114
GTX0536PRED_000279-T1	423	190.199	51	13.2137
GTX0536PRED_000280-T1	780	546.158	1471	132.726
GTX0536PRED_000281-T1	486	252.662	546	106.491
GTX0536PRED_000282-T1	961	727.158	1237	83.8306
GTX0536PRED_000283-T1	2477	2243.16	6631	145.674
GTX0536PRED_000284-T1	568	334.387	1029	151.645
GTX0536PRED_000285-T1	1348	1114.16	2336	103.321
GTX0536PRED_000286-T1	1434	1200.16	2338	95.9993
GTX0536PRED_000287-T1	2195	1961.16	2210.84	55.553
GTX0536PRED_000287-T2	1300	1066.16	440.783	20.3735
GTX0536PRED_000288-T1	804	570.158	996.373	86.1169
GTX0536PRED_000289-T1	2538	2304.16	1398	29.899
GTX0536PRED_000290-T1	24735	24501.2	153	0.307728
GTX0536PRED_000291-T1	20136	19902.2	38	0.0940904
GTX0536PRED_000292-T1	4659	4425.16	10	0.111361
GTX0536PRED_000293-T1	5230	4996.16	60	0.591803
GTX0536PRED_000293-T2	5181	4947.16	0	0
GTX0536PRED_000294-T1	1055	821.158	128	7.68148
GTX0536PRED_000295-T1	1527	1293.16	2361	89.9718
GTX0536PRED_000296-T1	1529	1295.16	244	9.28387
GTX0536PRED_000297-T1	904	670.158	1503	110.521
GTX0536PRED_000298-T1	1280	1046.16	2516	118.516
GTX0536PRED_000299-T1	1052	818.158	350	21.0811
GTX0536PRED_000300-T1	1661	1427.16	1327.25	45.8293
GTX0536PRED_000301-T1	1332	1098.16	945.759	42.4402
GTX0536PRED_000302-T1	2527	2293.16	8428.24	181.119
GTX0536PRED_000303-T1	3938	3704.16	4129	54.931
GTX0536PRED_000304-T1	411	178.359	1384	382.387
GTX0536PRED_000305-T1	2085	1851.16	1062	28.2711
GTX0536PRED_000306-T1	1800	1566.16	1064	33.4787
GTX0536PRED_000307-T1	1023	789.158	687	42.8997
GTX0536PRED_000308-T1	1317	1083.16	377	17.1519
GTX0536PRED_000309-T1	1364	1130.16	1504	65.5799
GTX0536PRED_000310-T1	1458	1224.16	742	29.8695
GTX0536PRED_000311-T1	2364	2130.16	5479.46	126.762
GTX0536PRED_000311-T2	2435	2201.16	286.545	6.4151
GTX0536PRED_000312-T1	13192	12958.2	88	0.334658
GTX0536PRED_000314-T1	348	117.499	96	40.2625
GTX0536PRED_000315-T1	2847	2613.16	117.092	2.20813
GTX0536PRED_000316-T1	1815	1581.16	119	3.7088
GTX0536PRED_000317-T1	3990	3756.16	51.4537	0.675049
GTX0536PRED_000317-T2	4063	3829.16	52.4538	0.675049
GTX0536PRED_000318-T1	4295	4061.16	1903	23.0914
GTX0536PRED_000319-T1	1557	1323.16	638	23.7613
GTX0536PRED_000320-T1	3081	2847.16	4634	80.2059
GTX0536PRED_000321-T1	2507	2273.16	979	21.2234
GTX0536PRED_000322-T1	1267	1033.16	674	32.1481
GTX0536PRED_000323-T1	3667	3433.16	5583	80.1375
GTX0536PRED_000324-T1	1006	772.158	8565.49	546.648
GTX0536PRED_000324-T2	1843	1609.16	2313.68	70.8545
GTX0536PRED_000325-T1	1873	1639.16	1698.17	51.0532
GTX0536PRED_000325-T2	1592	1358.16	464.603	16.8575
GTX0536PRED_000326-T1	2247	2013.16	939	22.9853
GTX0536PRED_000326-T2	1336	1102.16	0	0
GTX0536PRED_000327-T1	2237	2003.16	1266	31.1444
GTX0536PRED_000328-T1	555	321.405	710	108.86
GTX0536PRED_000329-T1	2003	1769.16	1448	40.3333
GTX0536PRED_000330-T1	2641	2407.16	775	15.8657
GTX0536PRED_000331-T1	1071	837.158	1023	60.2185
GTX0536PRED_000332-T1	783	549.158	1374	123.297
GTX0536PRED_000333-T1	2428	2194.16	1687	37.8886
GTX0536PRED_000334-T1	1891	1657.16	1153.59	34.3043
GTX0536PRED_000334-T2	1920	1686.16	94.4133	2.75929
GTX0536PRED_000335-T1	1959	1725.16	725	20.7096
GTX0536PRED_000336-T1	916	682.158	627	45.2944
GTX0536PRED_000337-T1	1885	1651.16	1169	34.8889
GTX0536PRED_000338-T1	1043	809.158	212.272	12.9277
GTX0536PRED_000338-T2	1012	778.158	254.055	16.0887
GTX0536PRED_000338-T3	973	739.158	390.673	26.0458
GTX0536PRED_000339-T1	1029	795.158	535	33.156
GTX0536PRED_000340-T1	1703	1469.16	6303	211.417
GTX0536PRED_000341-T1	2171	1937.16	862	21.9283
GTX0536PRED_000342-T1	985	751.158	882.914	57.9227
GTX0536PRED_000342-T2	996	762.158	690.504	44.646
GTX0536PRED_000343-T1	3472	3238.16	208.582	3.17425
GTX0536PRED_000344-T1	1495	1261.16	227.207	8.87799
GTX0536PRED_000344-T2	1362	1128.16	158.793	6.93622
GTX0536PRED_000345-T1	1757	1523.16	1069	34.5855
GTX0536PRED_000346-T1	891	657.158	332	24.896
GTX0536PRED_000347-T1	987	753.158	577	37.753
GTX0536PRED_000348-T1	9278	9044.16	5192	28.2897
GTX0536PRED_000349-T1	1806	1572.16	68	2.13145
GTX0536PRED_000350-T1	282	62.2833	3.11711	2.46628
GTX0536PRED_000351-T1	1610	1376.16	494.405	17.7042
GTX0536PRED_000352-T1	2513	2279.16	258	5.57837
GTX0536PRED_000353-T1	873	639.158	119	9.17488
GTX0536PRED_000354-T1	2043	1809.16	762	20.7558
GTX0536PRED_000355-T1	7589	7355.16	1022.42	6.85015
GTX0536PRED_000355-T2	7320	7086.16	45.5778	0.31696
GTX0536PRED_000356-T1	2442	2208.16	1105.29	24.6665
GTX0536PRED_000356-T2	2064	1830.16	2443.71	65.7996
GTX0536PRED_000357-T1	2116	1882.16	1784.14	46.7128
GTX0536PRED_000358-T1	3031	2797.16	1981.86	34.9154
GTX0536PRED_000359-T1	2372	2138.16	1645	37.913
GTX0536PRED_000360-T1	2087	1853.16	657.501	17.4842
GTX0536PRED_000360-T2	1998	1764.16	100.499	2.80727
GTX0536PRED_000361-T1	1695	1461.16	705.743	23.8019
GTX0536PRED_000362-T1	2526	2292.16	3693	79.3956
GTX0536PRED_000363-T1	3206	2972.16	181	3.00102
GTX0536PRED_000364-T1	432	199.136	13	3.21703
GTX0536PRED_000365-T1	1841	1607.16	981.299	30.0888
GTX0536PRED_000366-T1	3225	2991.16	564.846	9.30577
GTX0536PRED_000366-T2	3362	3128.16	17.1543	0.270238
GTX0536PRED_000367-T1	1185	951.158	84	4.352
GTX0536PRED_000368-T1	822	588.158	719	60.2416
GTX0536PRED_000369-T1	810	576.158	2406	205.786
GTX0536PRED_000370-T1	1812	1578.16	1387	43.31
GTX0536PRED_000371-T1	1435	1201.16	219	8.98475
GTX0536PRED_000372-T1	921	687.158	189	13.554
GTX0536PRED_000373-T1	1877	1643.16	147	4.40859
GTX0536PRED_000374-T1	1433	1199.16	1244	51.1218
GTX0536PRED_000375-T1	1495	1261.16	418.662	16.359
GTX0536PRED_000376-T1	1173	939.158	990.338	51.9645
GTX0536PRED_000377-T1	660	426.206	1427	164.993
GTX0536PRED_000378-T1	2098	1864.16	4566	120.702
GTX0536PRED_000379-T1	357	125.959	43	16.8229
GTX0536PRED_000380-T1	2029	1795.16	5	0.137255
GTX0536PRED_000381-T1	2199	1965.16	129.485	3.247
GTX0536PRED_000382-T1	1866	1632.16	487.488	14.7185
GTX0536PRED_000382-T2	1807	1573.16	14.5119	0.454583
GTX0536PRED_000383-T1	2779	2545.16	553	10.7071
GTX0536PRED_000384-T1	1177	943.158	889	46.4493
GTX0536PRED_000385-T1	1934	1700.16	952	27.5937
GTX0536PRED_000386-T1	2481	2247.16	295	6.4692
GTX0536PRED_000387-T1	3110	2876.16	225	3.85507
GTX0536PRED_000388-T1	1039	805.158	357	21.8499
GTX0536PRED_000389-T1	1979	1745.16	663	18.7215
GTX0536PRED_000390-T1	2659	2425.16	1094	22.23
GTX0536PRED_000391-T1	1111	877.158	14215	798.603
GTX0536PRED_000392-T1	6570	6336.16	701	5.45198
GTX0536PRED_000393-T1	948	714.158	1603	110.612
GTX0536PRED_000394-T1	978	744.158	1917	126.946
GTX0536PRED_000395-T1	2065	1831.16	1042	28.0417
GTX0536PRED_000396-T1	2679	2445.16	1162	23.4186
GTX0536PRED_000397-T1	1098	864.158	1461.65	83.3515
GTX0536PRED_000398-T1	2424	2190.16	6	0.135001
GTX0536PRED_000399-T1	858	624.158	3	0.236858
GTX0536PRED_000400-T1	780	546.158	8	0.721828
GTX0536PRED_000401-T1	342	111.907	4	1.76142
GTX0536PRED_000402-T1	492	258.634	17	3.2391
GTX0536PRED_000403-T1	1156	922.158	66.9884	3.57978
GTX0536PRED_000403-T2	807	573.158	20.6063	1.77169
GTX0536PRED_000404-T1	1375	1141.16	48	2.0728
