psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
1405	500	0	0	1	84	1	84	-+	ptg000001c	119484	105316	107305	nad5_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_196_ENDKEY	2010	0	1989	2	1554,351,	12179,13817,	0,1638,
622	167	0	0	0	0	0	0	-+	ptg000001c	119484	7922	8711	cox3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_258_ENDKEY	789	0	789	1	789,	110773,	0,
622	167	0	0	0	0	0	0	-+	ptg000001c	119484	117406	118195	cox3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_258_ENDKEY	789	0	789	1	789,	1289,	0,
377	187	0	0	1	1239	1	828	-+	ptg000001c	119484	41627	43430	rps3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_309_ENDKEY	1464	0	1392	2	237,327,	76054,77530,	0,1065,
584	154	0	0	0	0	0	0	-+	ptg000001c	119484	92267	93005	atp6_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_275_ENDKEY	750	12	750	1	738,	26479,	12,
181	41	0	0	0	0	0	0	+-	ptg000001c	119484	88748	88970	atp9_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_113_ENDKEY	225	2	224	1	222,	88748,	1,
507	147	0	0	3	450	3	432	+-	ptg000001c	119484	38982	40086	nad2_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_71_ENDKEY	1590	314	1400	4	189,141,246,78,	38982,39549,39729,40008,	190,757,919,1198,
64	20	0	0	0	0	0	0	+-	ptg000001c	119484	90238	90322	rps10_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_323_ENDKEY	330	119	203	1	84,	90238,	127,
119	40	0	0	0	0	0	0	+-	ptg000001c	119484	100840	100999	rps19_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_286_ENDKEY	324	138	297	1	159,	100840,	27,
132	48	0	0	1	120	1	120	+-	ptg000001c	119484	43517	43817	rps13_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_153_ENDKEY	348	8	308	2	66,114,	43517,43703,	40,226,
336	108	0	0	1	120	1	120	+-	ptg000001c	119484	17667	18231	nad9_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_67_ENDKEY	630	50	614	2	402,42,	17667,18189,	16,538,
156	46	0	0	0	0	0	0	+-	ptg000001c	119484	12351	12553	atp8_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_53_ENDKEY	585	1	203	1	202,	12351,	382,
606	153	0	0	1	27	1	27	+-	ptg000001c	119484	117407	118193	cox3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_258_ENDKEY	789	2	788	2	285,474,	117407,117719,	1,313,
606	153	0	0	1	27	1	27	+-	ptg000001c	119484	7923	8709	cox3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_258_ENDKEY	789	2	788	2	285,474,	7923,8235,	1,313,
615	162	0	0	0	0	0	0	+-	ptg000001c	119484	10061	10838	cox2_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_248_ENDKEY	819	41	818	1	777,	10061,	1,
1082	355	0	0	0	0	0	0	+-	ptg000001c	119484	103422	104859	nad4_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_209_ENDKEY	1485	20	1457	1	1437,	103422,	28,
67	14	0	0	0	0	0	0	+-	ptg000001c	119484	115464	115545	atp4_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	606	74	155	1	81,	115464,	451,
67	14	0	0	0	0	0	0	+-	ptg000001c	119484	5980	6061	atp4_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_49_ENDKEY	606	74	155	1	81,	5980,	451,
49	7	0	0	1	170	1	155	+-	ptg000001c	119484	87592	87818	rps2_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_130_ENDKEY	897	326	537	2	32,24,	87592,87794,	360,547,
99	36	0	0	0	0	0	0	+-	ptg000001c	119484	24215	24350	rps11_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_121_ENDKEY	405	89	224	1	135,	24215,	181,
1206	313	0	0	0	0	0	0	+-	ptg000001c	119484	111410	112929	atp1_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_33_ENDKEY	1533	1	1520	1	1519,	111410,	13,
1206	313	0	0	0	0	0	0	+-	ptg000001c	119484	1926	3445	atp1_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_33_ENDKEY	1533	1	1520	1	1519,	1926,	13,
1137	330	0	0	3	282	3	282	+-	ptg000001c	119484	105422	107171	nad5_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_196_ENDKEY	2010	134	1883	4	204,111,648,504,	105422,105821,105974,106667,	127,526,679,1372,
764	221	0	0	0	0	0	0	+-	ptg000001c	119484	109667	110652	nad1_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_204_ENDKEY	987	2	987	1	985,	109667,	0,
764	221	0	0	0	0	0	0	+-	ptg000001c	119484	183	1168	nad1_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_204_ENDKEY	987	2	987	1	985,	183,	0,
921	219	0	0	1	1631	1	3	+-	ptg000001c	119484	19362	22133	cob_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_219_ENDKEY	1203	2	1145	2	726,414,	19362,21719,	58,787,
574	152	0	0	0	0	0	0	+-	ptg000001c	119484	92280	93006	atp6_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_275_ENDKEY	750	11	737	1	726,	92280,	13,
262	80	0	0	1	30	1	30	--	ptg000001c	119484	31311	31683	rps12_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_181_ENDKEY	384	2	374	2	267,75,	87801,88098,	10,307,
262	68	0	0	0	0	0	0	--	ptg000001c	119484	49046	49376	nad3_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_236_ENDKEY	354	23	353	1	330,	70108,	1,
1264	301	0	0	1	1372	0	0	--	ptg000001c	119484	58836	61773	cox1_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_5_ENDKEY	1581	0	1565	2	696,869,	57711,59779,	16,712,
929	268	0	0	0	0	0	0	--	ptg000001c	119484	49835	51032	nad7_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_243_ENDKEY	1422	224	1421	1	1197,	68452,	1,
236	61	0	0	0	0	0	0	--	ptg000001c	119484	53568	53865	nad4L_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_278_ENDKEY	303	2	299	1	297,	65619,	4,
237	84	0	0	0	0	0	0	--	ptg000001c	119484	55644	55965	rpl16_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_159_ENDKEY	423	2	323	1	321,	63519,	100,
417	115	0	0	1	72	1	84	--	ptg000001c	119484	52365	52969	nad6_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_214_ENDKEY	618	1	617	2	195,337,	66515,66782,	1,280,
76	29	0	0	0	0	0	0	--	ptg000001c	119484	98680	98785	rpl5_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_239_ENDKEY	1059	461	566	1	105,	20699,	493,
86	31	0	0	0	0	0	0	--	ptg000001c	119484	34291	34408	rps14_STARTREF_NC_027060.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_127_ENDKEY	300	134	251	1	117,	85076,	49,
